,Time Gameplayed Utc,participantTaskId,Participant Id,Finish Status,Times Finished Game,Session Type,OS Version,Screen Height,Screen Width,Client Time Zone,Graphics Device Name,Processor Frequency,Runtime Platform,I18n,Processor Count,System Memory Size,Build,Device DPI,Device Model,Device Type,Response Window,Response Time,Inter Time Interval,Trial Number,FPS Mean,FPS Variance,Condition,Correct Button,Late Response,Time Sent Utc,Detail,Finger Used
0,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,417,466,1100,0,120.366066,41.2362366,LEFT,1,1,2024-03-06T18:39:23.7250000Z,N/A,N/A
1,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,457,300,800,1,120.043129,40.1924133,LEFT,1,0,2024-03-06T18:39:23.7250000Z,N/A,N/A
2,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,447,350,1000,2,121.421242,56.2336426,LEFT,1,0,2024-03-06T18:39:23.7250000Z,N/A,N/A
3,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,427,267,900,3,121.926353,61.2892723,LEFT,1,0,2024-03-06T18:39:23.7250000Z,N/A,N/A
4,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,397,200,1200,4,121.785187,40.167263,LEFT,1,0,2024-03-06T18:39:23.7250000Z,N/A,N/A
5,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,357,100,1200,5,117.995514,56.4931259,LEFT,0,0,2024-03-06T18:39:23.7250000Z,N/A,N/A
6,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,307,283,1000,6,122.946281,49.7409935,LEFT,1,0,2024-03-06T18:39:23.7250000Z,N/A,N/A
7,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,247,267,900,7,117.61512,76.83353,LEFT,1,1,2024-03-06T18:39:23.7250000Z,N/A,N/A
8,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,287,267,800,8,121.015373,45.87249,LEFT,1,0,2024-03-06T18:39:23.7250000Z,N/A,N/A
9,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,277,317,1100,9,122.294556,58.11068,LEFT,1,1,2024-03-06T18:39:23.7250000Z,N/A,N/A
10,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,317,216,900,10,120.1953,88.43834,LEFT,1,0,2024-03-06T18:39:23.7250000Z,N/A,N/A
11,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,307,250,1000,11,120.7303,58.1994057,LEFT,1,0,2024-03-06T18:39:23.7250000Z,N/A,N/A
12,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,287,250,1100,12,120.878777,40.8201523,LEFT,1,0,2024-03-06T18:39:23.7250000Z,N/A,N/A
13,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,257,233,1200,13,121.45961,82.18458,LEFT,1,0,2024-03-06T18:39:23.7250000Z,N/A,N/A
14,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,217,250,800,14,120.331329,39.202404,LEFT,1,1,2024-03-06T18:39:23.7250000Z,N/A,N/A
15,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,257,267,1100,15,120.392548,72.92412,LEFT,1,1,2024-03-06T18:39:23.7250000Z,N/A,N/A
16,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,417,333,800,16,120.686836,50.88074,RIGHT,1,0,2024-03-06T18:39:23.7250000Z,N/A,N/A
17,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,407,233,1100,17,121.726875,56.7737236,RIGHT,1,0,2024-03-06T18:39:23.7250000Z,N/A,N/A
18,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,387,50,1000,18,119.06871,32.58384,RIGHT,0,0,2024-03-06T18:39:23.7250000Z,N/A,N/A
19,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,357,234,900,19,119.156364,57.9811821,RIGHT,1,0,2024-03-06T18:39:23.7250000Z,N/A,N/A
20,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,317,234,1200,20,122.878479,27.7792244,RIGHT,1,0,2024-03-06T18:39:23.7250000Z,N/A,N/A
21,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,267,266,1000,21,119.274277,42.22663,RIGHT,1,0,2024-03-06T18:39:23.7250000Z,N/A,N/A
22,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,207,267,800,22,119.594124,28.2075138,RIGHT,1,1,2024-03-06T18:39:23.7250000Z,N/A,N/A
23,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,247,350,1200,23,121.529327,70.07015,RIGHT,1,1,2024-03-06T18:39:23.7250000Z,N/A,N/A
24,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,327,217,1100,24,120.823288,53.65656,RIGHT,1,0,2024-03-06T18:39:23.7250000Z,N/A,N/A
25,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,317,267,900,25,119.454956,53.7825966,RIGHT,1,0,2024-03-06T18:39:23.7250000Z,N/A,N/A
26,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,297,300,1100,26,119.675369,60.2708321,RIGHT,1,1,2024-03-06T18:39:23.7250000Z,N/A,N/A
27,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,337,284,900,27,120.021584,55.07004,RIGHT,1,0,2024-03-06T18:39:23.7250000Z,N/A,N/A
28,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,327,300,1000,28,120.291527,56.3962631,RIGHT,1,0,2024-03-06T18:39:23.7250000Z,N/A,N/A
29,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,307,233,1200,29,118.739738,41.6071129,RIGHT,1,0,2024-03-06T18:39:23.7250000Z,N/A,N/A
30,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,277,67,800,30,123.912247,15.184062,RIGHT,0,0,2024-03-06T18:39:23.7250000Z,N/A,N/A
31,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,237,266,1000,31,121.5611,51.42944,RIGHT,1,1,2024-03-06T18:39:23.7250000Z,N/A,N/A
32,2024-03-06T18:39:23.7250000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,277,250,800,32,121.369339,55.22569,RIGHT,1,0,2024-03-06T18:39:23.7250000Z,N/A,N/A
33,2024-03-06T18:39:01.2280000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,StartingWindow,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,-1,1934,1100,0,120.552605,51.4298439,LEFT,1,0,2024-03-06T18:39:01.2280000Z,N/A,N/A
34,2024-03-06T18:39:01.2280000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,StartingWindow,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,-1,434,800,1,120.39933,68.23693,LEFT,1,0,2024-03-06T18:39:01.2280000Z,N/A,N/A
35,2024-03-06T18:39:01.2280000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,StartingWindow,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,-1,367,1000,2,120.468933,25.9909248,LEFT,1,0,2024-03-06T18:39:01.2280000Z,N/A,N/A
36,2024-03-06T18:39:01.2280000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,StartingWindow,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,-1,267,900,3,120.151276,56.45605,LEFT,1,0,2024-03-06T18:39:01.2280000Z,N/A,N/A
37,2024-03-06T18:39:01.2280000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,StartingWindow,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,-1,266,1200,4,119.97747,61.411808,LEFT,1,0,2024-03-06T18:39:01.2280000Z,N/A,N/A
38,2024-03-06T18:39:01.2280000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,StartingWindow,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,-1,566,1200,5,120.428978,62.8730049,RIGHT,1,0,2024-03-06T18:39:01.2280000Z,N/A,N/A
39,2024-03-06T18:39:01.2280000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,StartingWindow,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,-1,450,1000,6,120.518364,68.1500854,RIGHT,1,0,2024-03-06T18:39:01.2280000Z,N/A,N/A
40,2024-03-06T18:39:01.2280000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,StartingWindow,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,-1,284,900,7,120.717445,47.8194962,RIGHT,1,0,2024-03-06T18:39:01.2280000Z,N/A,N/A
41,2024-03-06T18:39:01.2280000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,StartingWindow,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,-1,317,800,8,120.3288,73.70801,RIGHT,1,0,2024-03-06T18:39:01.2280000Z,N/A,N/A
42,2024-03-06T18:39:01.2280000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,1,StartingWindow,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 122,3,-1,300,1100,9,122.891113,65.47878,RIGHT,1,0,2024-03-06T18:39:01.2280000Z,N/A,N/A
43,2024-03-06T18:22:43.1740000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,0,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,256,1.22.27,0,Chrome 122,3,383,583,1000,0,120.377159,47.4254074,LEFT,1,1,2024-03-06T18:22:43.1740000Z,N/A,N/A
44,2024-03-06T18:22:43.1740000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,0,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,256,1.22.27,0,Chrome 122,3,423,283,900,1,123.459679,53.3697739,LEFT,1,0,2024-03-06T18:22:43.1740000Z,N/A,N/A
45,2024-03-06T18:22:43.1740000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,0,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,256,1.22.27,0,Chrome 122,3,413,250,1200,2,121.348915,63.7883568,LEFT,1,0,2024-03-06T18:22:43.1740000Z,N/A,N/A
46,2024-03-06T18:22:43.1740000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,0,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,256,1.22.27,0,Chrome 122,3,393,266,1100,3,120.20536799999999,66.39096,LEFT,1,0,2024-03-06T18:22:43.1740000Z,N/A,N/A
47,2024-03-06T18:22:43.1740000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,0,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,256,1.22.27,0,Chrome 122,3,363,267,800,4,120.192253,48.2253761,LEFT,1,0,2024-03-06T18:22:43.1740000Z,N/A,N/A
48,2024-03-06T18:22:43.1740000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,0,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,256,1.22.27,0,Chrome 122,3,323,283,1200,5,121.210114,47.4655342,LEFT,1,0,2024-03-06T18:22:43.1740000Z,N/A,N/A
49,2024-03-06T18:22:43.1740000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,0,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,256,1.22.27,0,Chrome 122,3,273,250,900,6,121.379578,67.33856,LEFT,1,0,2024-03-06T18:22:43.1740000Z,N/A,N/A
50,2024-03-06T18:22:43.1740000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,0,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,256,1.22.27,0,Chrome 122,3,213,300,1000,7,120.493904,44.6718254,LEFT,1,1,2024-03-06T18:22:43.1740000Z,N/A,N/A
51,2024-03-06T18:22:43.1740000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,0,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,256,1.22.27,0,Chrome 122,3,253,233,800,8,121.308029,40.59835,LEFT,1,0,2024-03-06T18:22:43.1740000Z,N/A,N/A
52,2024-03-06T18:22:43.1740000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,0,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,256,1.22.27,0,Chrome 122,3,243,350,1100,9,120.079567,46.034893,LEFT,1,1,2024-03-06T18:22:43.1740000Z,N/A,N/A
53,2024-03-06T18:22:43.1740000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,0,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,256,1.22.27,0,Chrome 122,3,283,233,1100,10,119.888519,42.4777641,LEFT,1,0,2024-03-06T18:22:43.1740000Z,N/A,N/A
54,2024-03-06T18:22:43.1740000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,0,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,256,1.22.27,0,Chrome 122,3,273,233,1200,11,119.477531,56.54555,LEFT,1,0,2024-03-06T18:22:43.1740000Z,N/A,N/A
55,2024-03-06T18:22:43.1740000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,0,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,256,1.22.27,0,Chrome 122,3,253,217,800,12,120.706436,39.0550537,LEFT,1,0,2024-03-06T18:22:43.1740000Z,N/A,N/A
56,2024-03-06T18:22:43.1740000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,0,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,256,1.22.27,0,Chrome 122,3,223,300,1000,13,118.7197,54.6797829,LEFT,1,1,2024-03-06T18:22:43.1740000Z,N/A,N/A
57,2024-03-06T18:22:43.1740000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,0,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,256,1.22.27,0,Chrome 122,3,263,233,900,14,121.03376,35.52947,LEFT,1,0,2024-03-06T18:22:43.1740000Z,N/A,N/A
58,2024-03-06T18:22:43.1740000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_27,Successful,0,Real,Windows 10,909,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,256,1.22.27,0,Chrome 122,3,383,400,1100,15,121.1586,43.4731445,RIGHT,1,1,2024-03-06T18:22:43.1740000Z,N/A,N/A
