,Time Gameplayed Utc,participantTaskId,Participant Id,Finish Status,Times Finished Game,Session Type,OS Version,Screen Height,Screen Width,Client Time Zone,Graphics Device Name,Processor Frequency,Runtime Platform,I18n,Processor Count,System Memory Size,Build,Device DPI,Device Model,Device Type,Response Window,Trial Type,Response Time,Trial Number,FPS Mean,FPS Variance,Condition,Correct Button,Displayed Cue,First Button,Flanking Cue,Second Button,Late Response,Time Sent Utc,Detail,Finger Used
237,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,681,INCONGRUENT,333,5,60.01707,0.124507606,INCONGRUENT,0,A,NO,B,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
238,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,721,INCONGRUENT,417,6,60.0086136,0.15608654900000002,INCONGRUENT,1,B,NO,A,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
239,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,691,CONGRUENT,434,7,60.002,0.120249718,CONGRUENT,1,B,NO,B,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
240,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,661,CONGRUENT,400,8,60.01102,0.654916346,CONGRUENT,1,A,YES,A,NO,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
241,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,711,INCONGRUENT,517,9,59.90286,0.44137099999999996,INCONGRUENT,1,A,YES,B,NO,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
242,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,691,INCONGRUENT,517,10,59.99175,0.08534831,INCONGRUENT,1,A,YES,B,NO,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
243,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,621,CONGRUENT,384,11,60.0140572,0.0605303831,CONGRUENT,1,B,NO,B,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
244,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,571,CONGRUENT,484,12,60.01576,0.327155858,CONGRUENT,1,B,NO,B,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
245,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,661,INCONGRUENT,467,13,60.0070572,0.10267733,INCONGRUENT,1,B,NO,A,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
246,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,511,CONGRUENT,366,14,60.0304222,0.1885617,CONGRUENT,1,A,YES,A,NO,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
247,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,621,INCONGRUENT,450,15,60.01838,0.102893934,INCONGRUENT,0,A,NO,B,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
248,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,661,INCONGRUENT,550,16,60.01559,0.11730665700000001,INCONGRUENT,1,A,YES,B,NO,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
249,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,441,CONGRUENT,600,17,60.001873,0.11280298200000001,CONGRUENT,0,B,NO,B,YES,1,2023-11-29T22:56:14.5343460Z,N/A,N/A
250,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,481,CONGRUENT,433,18,60.0303078,0.08704157,CONGRUENT,1,B,NO,B,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
251,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,651,INCONGRUENT,400,19,60.00301,0.181112766,INCONGRUENT,1,B,NO,A,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
252,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,471,CONGRUENT,417,20,60.00728,0.07673308,CONGRUENT,0,A,NO,A,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
253,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,631,INCONGRUENT,483,21,60.011776,0.085647285,INCONGRUENT,1,B,NO,A,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
254,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,511,CONGRUENT,433,22,60.0130424,0.09034749,CONGRUENT,1,B,NO,B,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
255,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,601,INCONGRUENT,416,23,60.0078239,0.109619983,INCONGRUENT,0,A,NO,B,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
256,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,641,INCONGRUENT,467,24,59.9905434,0.0756420642,INCONGRUENT,1,B,NO,A,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
257,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,631,INCONGRUENT,417,25,60.00728,0.0767331,INCONGRUENT,1,A,YES,B,NO,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
258,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,501,CONGRUENT,433,26,59.9960365,0.10817844400000001,CONGRUENT,1,A,YES,A,NO,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
259,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,611,INCONGRUENT,483,27,59.99652,0.1016217,INCONGRUENT,1,B,NO,A,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
260,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,691,CONGRUENT,533,0,60.02497,0.09152408000000001,CONGRUENT,1,A,YES,A,NO,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
261,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,681,CONGRUENT,1084,1,59.99937,0.10121697900000001,CONGRUENT,0,A,YES,A,NO,1,2023-11-29T22:56:14.5343460Z,N/A,N/A
262,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,721,CONGRUENT,417,2,60.0263252,0.13925752,CONGRUENT,1,B,NO,B,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
263,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,691,INCONGRUENT,466,3,60.0070648,0.10267751700000001,INCONGRUENT,1,B,NO,A,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
264,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,711,CONGRUENT,400,4,59.9834557,0.132185027,CONGRUENT,1,A,YES,A,NO,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
265,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,681,INCONGRUENT,333,5,60.01707,0.124507606,INCONGRUENT,0,A,NO,B,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
266,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,721,INCONGRUENT,417,6,60.0086136,0.15608654900000002,INCONGRUENT,1,B,NO,A,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
267,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,691,CONGRUENT,434,7,60.002,0.120249718,CONGRUENT,1,B,NO,B,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
268,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,661,CONGRUENT,400,8,60.01102,0.654916346,CONGRUENT,1,A,YES,A,NO,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
269,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,711,INCONGRUENT,517,9,59.90286,0.44137099999999996,INCONGRUENT,1,A,YES,B,NO,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
270,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,691,INCONGRUENT,517,10,59.99175,0.08534831,INCONGRUENT,1,A,YES,B,NO,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
271,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,621,CONGRUENT,384,11,60.0140572,0.0605303831,CONGRUENT,1,B,NO,B,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
272,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,571,CONGRUENT,484,12,60.01576,0.327155858,CONGRUENT,1,B,NO,B,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
273,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,661,INCONGRUENT,467,13,60.0070572,0.10267733,INCONGRUENT,1,B,NO,A,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
274,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,511,CONGRUENT,366,14,60.0304222,0.1885617,CONGRUENT,1,A,YES,A,NO,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
275,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,621,INCONGRUENT,450,15,60.01838,0.102893934,INCONGRUENT,0,A,NO,B,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
276,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,661,INCONGRUENT,550,16,60.01559,0.11730665700000001,INCONGRUENT,1,A,YES,B,NO,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
277,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,441,CONGRUENT,600,17,60.001873,0.11280298200000001,CONGRUENT,0,B,NO,B,YES,1,2023-11-29T22:56:14.5343460Z,N/A,N/A
278,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,481,CONGRUENT,433,18,60.0303078,0.08704157,CONGRUENT,1,B,NO,B,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
279,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,651,INCONGRUENT,400,19,60.00301,0.181112766,INCONGRUENT,1,B,NO,A,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
280,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,471,CONGRUENT,417,20,60.00728,0.07673308,CONGRUENT,0,A,NO,A,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
281,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,631,INCONGRUENT,483,21,60.011776,0.085647285,INCONGRUENT,1,B,NO,A,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
282,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,511,CONGRUENT,433,22,60.0130424,0.09034749,CONGRUENT,1,B,NO,B,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
283,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,601,INCONGRUENT,416,23,60.0078239,0.109619983,INCONGRUENT,0,A,NO,B,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
284,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,641,INCONGRUENT,467,24,59.9905434,0.0756420642,INCONGRUENT,1,B,NO,A,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
285,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,631,INCONGRUENT,417,25,60.00728,0.0767331,INCONGRUENT,1,A,YES,B,NO,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
286,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,501,CONGRUENT,433,26,59.9960365,0.10817844400000001,CONGRUENT,1,A,YES,A,NO,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
287,2023-11-29T22:56:14.5343460Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,611,INCONGRUENT,483,27,59.99652,0.1016217,INCONGRUENT,1,B,NO,A,YES,0,2023-11-29T22:56:14.5343460Z,N/A,N/A
288,2023-11-29T22:56:27.3430000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_12,Successful,0,StartingWindow,Windows 10,1758,2995,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Plus Graphics (0x00008A52) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,-1,CONGRUENT,0,0,49.21063,162.954529,CONGRUENT,0,A,NO,A,NO,0,2023-11-29T22:56:27.3430000Z,N/A,N/A
289,2023-11-29T22:56:27.3430000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_12,Successful,0,StartingWindow,Windows 10,1758,2995,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Plus Graphics (0x00008A52) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,-1,CONGRUENT,2250,1,50.10364,201.689163,CONGRUENT,1,B,NO,B,YES,0,2023-11-29T22:56:27.3430000Z,N/A,N/A
290,2023-11-29T22:56:27.3430000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_12,Successful,0,StartingWindow,Windows 10,1758,2995,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Plus Graphics (0x00008A52) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,-1,CONGRUENT,1517,2,49.5479126,183.056992,CONGRUENT,1,B,NO,B,YES,0,2023-11-29T22:56:27.3430000Z,N/A,N/A
291,2023-11-29T22:56:27.3430000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_12,Successful,0,StartingWindow,Windows 10,1758,2995,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Plus Graphics (0x00008A52) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,-1,INCONGRUENT,867,3,50.719696,232.761017,INCONGRUENT,1,A,YES,B,NO,0,2023-11-29T22:56:27.3430000Z,N/A,N/A
292,2023-11-29T22:56:27.3430000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_12,Successful,0,StartingWindow,Windows 10,1758,2995,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Plus Graphics (0x00008A52) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,-1,INCONGRUENT,834,4,49.53831,219.52681,INCONGRUENT,1,A,YES,B,NO,0,2023-11-29T22:56:27.3430000Z,N/A,N/A
293,2023-11-29T22:56:27.3430000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_12,Successful,0,StartingWindow,Windows 10,1758,2995,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Plus Graphics (0x00008A52) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,-1,INCONGRUENT,767,5,49.9031754,217.829468,INCONGRUENT,1,B,NO,A,YES,0,2023-11-29T22:56:27.3430000Z,N/A,N/A
294,2023-11-29T22:55:37.2010000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_10,Successful,0,Real,Windows 10,1199,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x000046A6) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,617,CONGRUENT,733,0,93.26526,762.190552,CONGRUENT,0,A,YES,A,NO,1,2023-11-29T22:55:37.2010000Z,N/A,N/A
295,2023-11-29T22:55:37.2010000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_10,Successful,0,Real,Windows 10,1199,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x000046A6) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,657,CONGRUENT,383,1,91.75179,644.1798,CONGRUENT,1,B,NO,B,YES,0,2023-11-29T22:55:37.2010000Z,N/A,N/A
296,2023-11-29T22:55:37.2010000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_10,Successful,0,Real,Windows 10,1199,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x000046A6) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,617,INCONGRUENT,483,2,80.8250046,731.4433,INCONGRUENT,0,A,NO,B,YES,0,2023-11-29T22:55:37.2010000Z,N/A,N/A
297,2023-11-29T22:55:37.2010000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_10,Successful,0,Real,Windows 10,1199,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x000046A6) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,657,INCONGRUENT,484,3,81.00027,598.692749,INCONGRUENT,1,A,YES,B,NO,0,2023-11-29T22:55:37.2010000Z,N/A,N/A
298,2023-11-29T22:55:37.2010000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_10,Successful,0,Real,Windows 10,1199,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x000046A6) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,647,CONGRUENT,416,4,84.18855,654.4826,CONGRUENT,1,B,NO,B,YES,0,2023-11-29T22:55:37.2010000Z,N/A,N/A
299,2023-11-29T22:55:37.2010000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_10,Successful,0,Real,Windows 10,1199,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x000046A6) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,627,CONGRUENT,467,5,90.60277,668.506042,CONGRUENT,1,B,NO,B,YES,0,2023-11-29T22:55:37.2010000Z,N/A,N/A
300,2023-11-29T22:55:37.2010000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_10,Successful,0,Real,Windows 10,1199,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x000046A6) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,597,CONGRUENT,433,6,81.81026,609.152161,CONGRUENT,1,B,NO,B,YES,0,2023-11-29T22:55:37.2010000Z,N/A,N/A
