,Time Gameplayed Utc,participantTaskId,Participant Id,Finish Status,Times Finished Game,Session Type,OS Version,Screen Height,Screen Width,Client Time Zone,Graphics Device Name,Processor Frequency,Runtime Platform,I18n,Processor Count,System Memory Size,Build,Device DPI,Device Model,Device Type,Response Window,Trial Number,FPS Mean,FPS Variance,Condition,Correct Button,Object Count,Response Time,Stimulus Array Time,Total Taps,Point 0 RT,Tap 0 RT,Point 1 RT,Tap 1 RT,Point 2 RT,Tap 2 RT,Point 3 RT,Tap 3 RT,Point 4 RT,Tap 4 RT,Point 5 RT,Tap 5 RT,Point 6 RT,Tap 6 RT,Point 7 RT,Tap 7 RT,Point 8 RT,Tap 8 RT,Point 9 RT,Tap 9 RT,Point 10 RT,Tap 10 RT,Point 11 RT,Tap 11 RT,Point 12 RT,Tap 12 RT,Point 13 RT,Tap 13 RT,Point 14 RT,Tap 14 RT,Time Sent Utc,Detail,Finger Used
148,2023-11-29T22:52:27.3840000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_12,Successful,0,StartingWindow,Windows 10,1758,2995,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Plus Graphics (0x00008A52) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,-1,1,47.550827,191.022568,DEFAULT,1,3,2767,4000,3,"{456, 183}",934,"{230, 224}",883,"{591, 244}",950,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:52:27.3840000Z,N/A,N/A
149,2023-11-29T22:52:27.3840000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_12,Successful,0,StartingWindow,Windows 10,1758,2995,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Plus Graphics (0x00008A52) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,-1,2,46.16819,162.027374,DEFAULT,1,4,4101,5000,4,"{456, 183}",1217,"{99, 293}",1067,"{640, 122}",1000,"{230, 224}",817,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:52:27.3840000Z,N/A,N/A
150,2023-11-29T22:51:45.3068910Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,-1,0,60.0070953,0.19754004500000003,DEFAULT,1,3,1484,4000,3,"{99, 293}",600,"{230, 224}",434,"{446, 61}",450,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:51:45.3068910Z,N/A,N/A
151,2023-11-29T22:51:45.3068910Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,-1,1,60.004776,0.031990923000000004,DEFAULT,1,3,1116,4000,3,"{456, 183}",466,"{230, 224}",350,"{591, 244}",300,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:51:45.3068910Z,N/A,N/A
152,2023-11-29T22:51:45.3068910Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,StartingWindow,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,-1,2,60.0053749,0.0755782351,DEFAULT,1,4,1766,5000,4,"{456, 183}",650,"{99, 293}",316,"{640, 122}",367,"{230, 224}",433,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:51:45.3068910Z,N/A,N/A
153,2023-11-29T22:51:35.2430000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_10,Successful,0,StartingWindow,Windows 10,1199,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x000046A6) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,-1,0,89.7876,711.8201,DEFAULT,1,3,1800,4000,3,"{99, 293}",467,"{230, 224}",683,"{446, 61}",650,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:51:35.2430000Z,N/A,N/A
154,2023-11-29T22:51:35.2430000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_10,Successful,0,StartingWindow,Windows 10,1199,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x000046A6) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,-1,1,103.66674,638.0654,DEFAULT,1,3,3001,4000,3,"{456, 183}",1150,"{230, 224}",1184,"{591, 244}",667,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:51:35.2430000Z,N/A,N/A
155,2023-11-29T22:51:35.2430000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_10,Successful,0,StartingWindow,Windows 10,1199,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x000046A6) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,-1,2,89.46563,667.219849,DEFAULT,1,4,3484,5000,4,"{456, 183}",1200,"{99, 293}",717,"{640, 122}",833,"{230, 224}",734,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:51:35.2430000Z,N/A,N/A
156,2023-11-29T22:48:01.2880000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_6,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 17.1,3,8000,0,66.1788559,292.8963,DEFAULT,1,3,2167,4000,3,"{99, 293}",967,"{230, 224}",700,"{446, 61}",500,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:48:01.2880000Z,N/A,N/A
157,2023-11-29T22:48:01.2880000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_6,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 17.1,3,8000,1,63.29865,160.065933,DEFAULT,1,3,2850,4000,3,"{456, 183}",1600,"{230, 224}",750,"{591, 244}",500,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:48:01.2880000Z,N/A,N/A
158,2023-11-29T22:48:01.2880000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_6,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 17.1,3,9000,2,65.29679,236.805847,DEFAULT,1,4,2883,5000,4,"{456, 183}",600,"{99, 293}",717,"{640, 122}",783,"{230, 224}",783,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:48:01.2880000Z,N/A,N/A
159,2023-11-29T22:48:01.2880000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_6,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 17.1,3,9000,3,61.3095,67.55095,DEFAULT,1,4,3017,5000,4,"{249, 41}",1050,"{640, 122}",667,"{99, 293}",583,"{49, 102}",717,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:48:01.2880000Z,N/A,N/A
160,2023-11-29T22:48:01.2880000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_6,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 17.1,3,10000,4,66.63758,317.717163,DEFAULT,1,5,2784,6000,5,"{99, 293}",567,"{427, 315}",567,"{591, 244}",516,"{230, 224}",467,"{249, 41}",667,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:48:01.2880000Z,N/A,N/A
161,2023-11-29T22:48:01.2880000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_6,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 17.1,3,10000,5,65.26115,273.47937,DEFAULT,1,5,3050,6000,5,"{640, 122}",1117,"{230, 224}",466,"{99, 293}",534,"{456, 183}",450,"{446, 61}",483,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:48:01.2880000Z,N/A,N/A
162,2023-11-29T22:48:01.2880000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_6,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 17.1,3,11000,6,64.20572,206.040009,DEFAULT,0,6,3600,7000,6,"{446, 61}",833,"{49, 102}",667,"{456, 183}",567,"{230, 224}",516,"{427, 315}",484,"{249, 41}",533,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:48:01.2880000Z,N/A,N/A
163,2023-11-29T22:48:01.2880000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_6,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 17.1,3,11000,7,62.6945229,134.143326,DEFAULT,1,6,4267,7000,6,"{249, 41}",784,"{446, 61}",750,"{640, 122}",700,"{49, 102}",633,"{99, 293}",617,"{427, 315}",783,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:48:01.2880000Z,N/A,N/A
164,2023-11-29T22:48:01.2880000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_6,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 17.1,3,11000,8,60.6052666,33.09011,DEFAULT,0,6,3134,7000,4,"{249, 41}",600,"{99, 293}",634,"{49, 102}",800,"{591, 244}",1100,"{230, 224}",N/A,"{640, 122}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:48:01.2880000Z,N/A,N/A
165,2023-11-29T22:48:01.2880000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_6,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 17.1,3,11000,9,62.9806633,156.318115,DEFAULT,1,6,4250,7000,6,"{591, 244}",967,"{249, 41}",633,"{640, 122}",634,"{49, 102}",600,"{99, 293}",683,"{427, 315}",733,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:48:01.2880000Z,N/A,N/A
166,2023-11-29T22:48:01.2880000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_6,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 17.1,3,11000,10,62.48608,128.657913,DEFAULT,0,6,2600,7000,3,"{640, 122}",1017,"{446, 61}",616,"{230, 224}",967,"{456, 183}",N/A,"{427, 315}",N/A,"{591, 244}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:48:01.2880000Z,N/A,N/A
167,2023-11-29T22:48:01.2880000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_6,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 17.1,3,11000,11,60.43024,23.66816,DEFAULT,0,6,3900,7000,3,"{99, 293}",984,"{640, 122}",1233,"{446, 61}",1683,"{456, 183}",N/A,"{49, 102}",N/A,"{591, 244}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:48:01.2880000Z,N/A,N/A
168,2023-11-29T22:48:01.2880000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_6,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 17.1,3,11000,12,63.6720963,165.833542,DEFAULT,0,6,2000,7000,2,"{640, 122}",1267,"{446, 61}",733,"{591, 244}",N/A,"{230, 224}",N/A,"{249, 41}",N/A,"{49, 102}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:48:01.2880000Z,N/A,N/A
169,2023-11-29T22:47:18.9210000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_6,Successful,0,StartingWindow,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 17.1,3,-1,0,66.43756,298.920654,DEFAULT,1,3,2017,4000,3,"{99, 293}",834,"{230, 224}",683,"{446, 61}",500,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:47:18.9210000Z,N/A,N/A
170,2023-11-29T22:47:18.9210000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_6,Successful,0,StartingWindow,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 17.1,3,-1,1,66.98279,352.392181,DEFAULT,1,3,2034,4000,3,"{456, 183}",750,"{230, 224}",584,"{591, 244}",700,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:47:18.9210000Z,N/A,N/A
171,2023-11-29T22:47:18.9210000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_6,Successful,0,StartingWindow,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 17.1,3,-1,2,64.80812,234.7622,DEFAULT,1,4,2933,5000,4,"{456, 183}",717,"{99, 293}",816,"{640, 122}",784,"{230, 224}",616,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:47:18.9210000Z,N/A,N/A
172,2023-11-29T14:55:34.6710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,8000,0,118.752052,77.26005549999999,DEFAULT,1,3,1850,4000,3,"{99, 293}",650,"{230, 224}",650,"{446, 61}",550,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T14:55:34.6710000Z,N/A,N/A
173,2023-11-29T14:55:34.6710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,8000,1,118.479279,71.47459,DEFAULT,1,3,1416,4000,3,"{456, 183}",416,"{230, 224}",484,"{591, 244}",516,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T14:55:34.6710000Z,N/A,N/A
174,2023-11-29T14:55:34.6710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,9000,2,118.384048,74.9157639,DEFAULT,1,4,2000,5000,4,"{456, 183}",500,"{99, 293}",517,"{640, 122}",549,"{230, 224}",434,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T14:55:34.6710000Z,N/A,N/A
175,2023-11-29T14:55:34.6710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,9000,3,119.075058,74.0566254,DEFAULT,1,4,1934,5000,4,"{249, 41}",417,"{640, 122}",450,"{99, 293}",633,"{49, 102}",434,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T14:55:34.6710000Z,N/A,N/A
176,2023-11-29T14:55:34.6710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,10000,4,118.90284,74.3147659,DEFAULT,1,5,2150,6000,5,"{99, 293}",366,"{427, 315}",384,"{591, 244}",400,"{230, 224}",366,"{249, 41}",634,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T14:55:34.6710000Z,N/A,N/A
177,2023-11-29T14:55:34.6710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,10000,5,119.14994,74.4722061,DEFAULT,1,5,2750,6000,5,"{640, 122}",567,"{230, 224}",350,"{99, 293}",650,"{456, 183}",733,"{446, 61}",450,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T14:55:34.6710000Z,N/A,N/A
178,2023-11-29T14:55:34.6710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,11000,6,119.868141,75.90408,DEFAULT,1,6,2434,7000,6,"{446, 61}",334,"{49, 102}",416,"{456, 183}",350,"{230, 224}",334,"{427, 315}",566,"{249, 41}",434,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T14:55:34.6710000Z,N/A,N/A
179,2023-11-29T14:55:34.6710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,11000,7,120.029961,79.71262,DEFAULT,0,6,2350,7000,6,"{249, 41}",317,"{446, 61}",400,"{640, 122}",367,"{49, 102}",466,"{99, 293}",434,"{427, 315}",366,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T14:55:34.6710000Z,N/A,N/A
180,2023-11-29T14:55:34.6710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,11000,8,118.569695,77.93664,DEFAULT,0,6,2483,7000,6,"{249, 41}",300,"{99, 293}",416,"{49, 102}",400,"{591, 244}",500,"{230, 224}",550,"{640, 122}",317,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T14:55:34.6710000Z,N/A,N/A
181,2023-11-29T14:55:34.6710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,11000,9,118.76033,78.49886,DEFAULT,1,6,3016,7000,6,"{591, 244}",500,"{249, 41}",383,"{640, 122}",383,"{49, 102}",567,"{99, 293}",417,"{427, 315}",766,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T14:55:34.6710000Z,N/A,N/A
182,2023-11-29T14:55:34.6710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,11000,10,119.440147,72.25847,DEFAULT,1,6,2400,7000,6,"{640, 122}",283,"{446, 61}",617,"{230, 224}",333,"{456, 183}",400,"{427, 315}",434,"{591, 244}",333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T14:55:34.6710000Z,N/A,N/A
183,2023-11-29T14:55:34.6710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,12000,11,119.040237,71.85962,DEFAULT,0,7,2800,8000,7,"{49, 102}",333,"{249, 41}",367,"{230, 224}",334,"{99, 293}",550,"{591, 244}",416,"{456, 183}",400,"{446, 61}",400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T14:55:34.6710000Z,N/A,N/A
184,2023-11-29T14:55:34.6710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,12000,12,119.000725,75.04908,DEFAULT,1,7,2816,8000,7,"{456, 183}",233,"{591, 244}",433,"{99, 293}",434,"{230, 224}",466,"{49, 102}",384,"{427, 315}",533,"{640, 122}",333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T14:55:34.6710000Z,N/A,N/A
185,2023-11-29T14:55:34.6710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,12000,13,118.815559,77.81284,DEFAULT,0,7,3500,8000,5,"{99, 293}",300,"{640, 122}",350,"{230, 224}",333,"{591, 244}",350,"{456, 183}",2167,"{249, 41}",N/A,"{446, 61}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T14:55:34.6710000Z,N/A,N/A
186,2023-11-29T14:55:34.6710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_4,Successful,0,Real,Mac OS X 10_15_7,799,1198,Eastern Standard Time,"ANGLE (ATI Technologies Inc., AMD Radeon Pro 5300M OpenGL Engine, OpenGL 4.1)",0,17,10,1,128,1.22.27,0,Chrome 119,3,12000,14,118.830086,73.8789,DEFAULT,1,7,5600,8000,7,"{249, 41}",534,"{446, 61}",900,"{230, 224}",383,"{456, 183}",1567,"{591, 244}",866,"{640, 122}",917,"{99, 293}",433,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T14:55:34.6710000Z,N/A,N/A
