Participant Id,Time Gameplayed Utc,Time Sent Utc,Detail,Condition,Trial Number,FPS Mean,FPS Variance,Finish Status,Session Type,Finger Used,OS Version,Screen Height,Screen Width,Build,Client Time Zone,Device DPI,Device Model,Device Type,Graphics Device Name,I18n,Processor Count,Processor Frequency,Runtime Platform,System Memory Size,Times Finished Game,Button Pressed,Correct Button,Cue Displayed,Late Response,Response Time,Response Window,Stimulus Color,Stimulus Shape,TaskSwitch State
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,11,121.170166,122.232376,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,517,723,Orange,Sun,2
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,12,121.117966,121.186737,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,533,663,Purple,Sun,2
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,13,121.014107,120.037567,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Purple Moon,0,Shape,0,433,803,Orange,Sun,1
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,14,120.934608,119.149376,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Purple Moon,0,Shape,0,550,593,Purple,Sun,2
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,15,120.837418,118.124275,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Shape,0,467,633,Orange,Sun,2
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,16,120.734039,117.046822,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,550,843,Purple,Sun,1
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,17,120.634842,116.183037,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,0,800,833,Orange,Moon,1
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,18,120.559044,115.264961,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,600,813,Orange,Moon,1
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,19,120.4809,114.378563,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Purple Moon,0,Shape,0,483,783,Purple,Sun,1
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,20,120.42588,113.283623,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Shape,1,700,623,Purple,Sun,2
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,21,120.364746,112.123962,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,0,617,663,Orange,Moon,2
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,22,120.3007,111.070351,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,616,823,Purple,Sun,1
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,23,120.243286,110.137321,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,650,653,Orange,Moon,2
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,24,120.193924,109.465767,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,550,633,Orange,Moon,2
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,25,120.153465,108.457123,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Purple Moon,0,Shape,0,466,813,Purple,Sun,1
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,26,120.125443,107.704979,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,384,853,Purple,Sun,1
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,27,120.0651,106.974258,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,0,683,843,Orange,Moon,1
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,28,120.036659,106.352379,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Purple Moon,0,Color,0,700,823,Orange,Moon,1
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,29,119.995148,105.786972,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Shape,0,684,863,Purple,Sun,1
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,30,119.950493,105.099617,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,0,517,603,Orange,Moon,2
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,31,119.912079,104.299454,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,600,853,Orange,Moon,1
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,32,119.877159,103.8712,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,467,563,Purple,Sun,2
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,33,119.842224,103.266312,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,1,733,513,Orange,Moon,2
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,34,119.7983,102.550232,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Orange Sun,0,Shape,0,567,833,Orange,Moon,1
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,35,119.752281,101.992493,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,351,873,Purple,Sun,1
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,36,119.739532,101.6489,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,533,553,Orange,Moon,2
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,37,119.691933,101.127373,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,433,543,Purple,Sun,2
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,38,119.660683,100.642082,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Orange Sun,0,Shape,0,517,863,Orange,Moon,1
nsinternal_ag,2020-05-19T23:41:49.393Z,2020-05-19T23:41:49.393Z,,default,39,119.639977,100.218796,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,0,500,523,Orange,Moon,2
nsinternal_ag,2020-05-19T23:41:31.835Z,2020-05-19T23:41:31.835Z,,default,0,121.673813,128.29512,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,0,983,-1,Purple,Moon,0
nsinternal_ag,2020-05-19T23:41:31.835Z,2020-05-19T23:41:31.835Z,,default,1,121.501823,128.740128,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Shape,0,733,-1,Purple,Sun,2
nsinternal_ag,2020-05-19T23:41:31.835Z,2020-05-19T23:41:31.835Z,,default,2,121.471619,129.37558,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,0,833,-1,Orange,Moon,2
nsinternal_ag,2020-05-19T23:41:31.835Z,2020-05-19T23:41:31.835Z,,default,3,121.473839,128.943741,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,517,-1,Purple,Moon,1
nsinternal_ag,2020-05-19T23:41:31.835Z,2020-05-19T23:41:31.835Z,,default,4,121.5106,127.882278,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Shape,0,583,-1,Purple,Sun,1
nsinternal_am,2020-05-25T23:49:17.439Z,2020-05-25T23:49:17.439Z,,default,0,117.551117,79.0648041,Successful,StartingWindow,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,0,1283,-1,Purple,Moon,0
nsinternal_am,2020-05-25T23:49:17.439Z,2020-05-25T23:49:17.439Z,,default,1,118.315369,107.321709,Successful,StartingWindow,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,416,-1,Purple,Sun,1
nsinternal_am,2020-05-25T23:49:17.439Z,2020-05-25T23:49:17.439Z,,default,2,117.05294,69.2204361,Successful,StartingWindow,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,267,-1,Orange,Sun,2
nsinternal_am,2020-05-25T23:49:17.439Z,2020-05-25T23:49:17.439Z,,default,3,116.860329,89.59821,Successful,StartingWindow,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,433,-1,Purple,Sun,2
nsinternal_am,2020-05-25T23:49:17.439Z,2020-05-25T23:49:17.439Z,,default,4,117.89917,81.41413,Successful,StartingWindow,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,0,450,-1,Purple,Moon,1
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,0,118.130104,72.09523,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Shape,1,616,533,Purple,Sun,0
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,1,117.949707,97.00571,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,350,533,Purple,Sun,1
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,2,117.274292,115.931595,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,0,417,523,Purple,Moon,1
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,3,118.74514,109.43631,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,0,433,573,Purple,Moon,2
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,4,118.902679,105.469849,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Shape,0,383,563,Orange,Sun,2
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,5,118.571152,90.97296,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,317,503,Purple,Sun,1
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,6,116.948174,95.71283,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,1,716,543,Orange,Moon,2
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,7,118.0143,90.60563,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,316,583,Purple,Moon,2
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,8,116.714455,82.83177,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Shape,1,500,473,Orange,Sun,1
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,9,116.9289,83.93081,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,350,513,Purple,Moon,1
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,10,117.5381,84.90023,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,534,573,Orange,Moon,2
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,11,116.510811,95.5552,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Shape,0,301,503,Purple,Sun,1
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,12,116.01001,65.73823,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,450,483,Orange,Sun,1
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,13,116.433067,72.25125,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,366,553,Purple,Sun,2
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,14,117.233955,97.3390045,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,500,523,Orange,Sun,2
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,15,117.467239,84.30208,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Orange Sun,0,Shape,0,400,453,Orange,Moon,1
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,16,116.922676,66.87458,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,333,493,Purple,Sun,1
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,17,117.819229,85.14427,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,334,483,Purple,Sun,2
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,18,117.381386,83.53577,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,417,433,Orange,Moon,2
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,19,119.778084,81.2938461,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,0,317,483,Orange,Moon,1
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,20,117.557846,81.60673,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,333,463,Purple,Sun,1
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,21,118.754723,86.44042,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Shape,1,434,433,Purple,Sun,1
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,22,117.260788,83.03253,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,1,500,473,Orange,Moon,1
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,23,117.224884,73.16754,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Shape,1,783,553,Purple,Sun,1
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,24,117.953911,79.18668,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,1,400,373,Orange,Moon,2
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,25,117.292053,74.44425,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,350,673,Orange,Moon,1
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,26,116.875244,75.61295,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Shape,0,333,663,Purple,Sun,1
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,27,117.419685,91.80643,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Shape,1,433,413,Purple,Sun,2
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,28,116.315987,78.5374146,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,0,267,493,Orange,Moon,2
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,29,117.283195,79.7875061,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,617,643,Orange,Moon,1
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,30,115.739944,67.57323,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,483,483,Purple,Sun,2
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,31,115.89785,69.62403,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,1,533,523,Orange,Moon,2
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,32,117.65049,62.98827,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,0,434,613,Orange,Moon,1
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,33,117.4341,89.526886,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Shape,0,384,603,Purple,Sun,2
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,34,119.63652,91.58367,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,0,266,593,Orange,Moon,2
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,35,118.55571,78.2152,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Purple Moon,0,Color,0,317,573,Orange,Moon,1
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,36,118.924248,91.3889,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,567,573,Purple,Sun,2
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,37,118.0996,100.40287,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,0,317,613,Orange,Moon,1
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,38,117.4708,102.2347,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,0,416,543,Orange,Moon,2
