Participant Id,Time Gameplayed Utc,Time Sent Utc,Detail,Condition,Trial Number,FPS Mean,FPS Variance,Finish Status,Session Type,Finger Used,OS Version,Screen Height,Screen Width,Build,Client Time Zone,Device DPI,Device Model,Device Type,Graphics Device Name,I18n,Processor Count,Processor Frequency,Runtime Platform,System Memory Size,Times Finished Game,Correct Button,Late Response,Position Is Top,Response Time,Response Window,Tap,Trial Accuracy
nsinternal_ma,2020-05-22T20:22:27.891Z,2020-05-22T20:22:27.891Z,,Impulsive,30,90.73602,72.25113,Successful,Real,N/A,Mac OS X 10_13_6,699,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) HD Graphics 6000,English,1,0,WebGLPlayer,256,0,1,0,1,333,2100,Yes,Hit
nsinternal_ma,2020-05-22T20:22:27.891Z,2020-05-22T20:22:27.891Z,,Impulsive,31,68.72934,81.79221,Successful,Real,N/A,Mac OS X 10_13_6,699,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) HD Graphics 6000,English,1,0,WebGLPlayer,256,0,1,0,1,283,2100,Yes,Hit
nsinternal_ma,2020-05-22T20:22:27.891Z,2020-05-22T20:22:27.891Z,,Impulsive,32,90.2948151,94.84793,Successful,Real,N/A,Mac OS X 10_13_6,699,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) HD Graphics 6000,English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ma,2020-05-22T20:22:27.891Z,2020-05-22T20:22:27.891Z,,Impulsive,33,86.69813,175.261,Successful,Real,N/A,Mac OS X 10_13_6,699,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) HD Graphics 6000,English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ma,2020-05-22T20:22:27.891Z,2020-05-22T20:22:27.891Z,,Impulsive,34,89.56464,97.65791,Successful,Real,N/A,Mac OS X 10_13_6,699,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) HD Graphics 6000,English,1,0,WebGLPlayer,256,0,1,0,1,384,2100,Yes,Hit
nsinternal_ma,2020-05-22T20:22:27.891Z,2020-05-22T20:22:27.891Z,,Impulsive,35,90.7158,83.56149,Successful,Real,N/A,Mac OS X 10_13_6,699,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) HD Graphics 6000,English,1,0,WebGLPlayer,256,0,1,0,1,334,2100,Yes,Hit
nsinternal_ma,2020-05-22T20:22:27.891Z,2020-05-22T20:22:27.891Z,,Impulsive,36,89.99439,80.0645752,Successful,Real,N/A,Mac OS X 10_13_6,699,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) HD Graphics 6000,English,1,0,WebGLPlayer,256,0,1,0,1,383,2100,Yes,Hit
nsinternal_ma,2020-05-22T20:22:27.891Z,2020-05-22T20:22:27.891Z,,Impulsive,37,87.33327,99.21056,Successful,Real,N/A,Mac OS X 10_13_6,699,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) HD Graphics 6000,English,1,0,WebGLPlayer,256,0,1,0,1,333,2100,Yes,Hit
nsinternal_ma,2020-05-22T20:22:27.891Z,2020-05-22T20:22:27.891Z,,Impulsive,38,89.80343,54.24172,Successful,Real,N/A,Mac OS X 10_13_6,699,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) HD Graphics 6000,English,1,0,WebGLPlayer,256,0,1,0,1,284,2100,Yes,Hit
nsinternal_ma,2020-05-22T20:22:27.891Z,2020-05-22T20:22:27.891Z,,Impulsive,39,89.41911,59.99272,Successful,Real,N/A,Mac OS X 10_13_6,699,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) HD Graphics 6000,English,1,0,WebGLPlayer,256,0,1,0,1,233,2100,Yes,Hit
nsinternal_ma,2020-05-22T20:22:07.466Z,2020-05-22T20:22:07.466Z,,Impulsive,0,98.8466339,160.852066,Successful,StartingWindow,N/A,Mac OS X 10_13_6,699,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) HD Graphics 6000,English,1,0,WebGLPlayer,256,0,1,0,1,483,-1,Yes,Hit
nsinternal_ma,2020-05-22T20:22:07.466Z,2020-05-22T20:22:07.466Z,,Impulsive,1,98.7877045,104.370148,Successful,StartingWindow,N/A,Mac OS X 10_13_6,699,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) HD Graphics 6000,English,1,0,WebGLPlayer,256,0,1,0,1,400,-1,Yes,Hit
nsinternal_ma,2020-05-22T20:22:07.466Z,2020-05-22T20:22:07.466Z,,Impulsive,2,97.6242447,125.000717,Successful,StartingWindow,N/A,Mac OS X 10_13_6,699,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) HD Graphics 6000,English,1,0,WebGLPlayer,256,0,1,1,0,0,1500,No,Correct Rejection
nsinternal_ma,2020-05-22T20:22:07.466Z,2020-05-22T20:22:07.466Z,,Impulsive,3,97.82006,141.250488,Successful,StartingWindow,N/A,Mac OS X 10_13_6,699,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) HD Graphics 6000,English,1,0,WebGLPlayer,256,0,1,1,0,0,1500,No,Correct Rejection
nsinternal_ma,2020-05-22T20:22:07.466Z,2020-05-22T20:22:07.466Z,,Impulsive,4,96.88479,129.455017,Successful,StartingWindow,N/A,Mac OS X 10_13_6,699,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) HD Graphics 6000,English,1,0,WebGLPlayer,256,0,1,0,1,350,-1,Yes,Hit
nsinternal_ras,2020-05-20T11:07:56.347Z,2020-05-20T11:07:56.347Z,,Impulsive,0,123.832222,26.96513,Successful,StartingWindow,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,1,0,0,1500,No,Correct Rejection
nsinternal_ras,2020-05-20T11:07:56.347Z,2020-05-20T11:07:56.347Z,,Impulsive,1,123.953369,26.5976276,Successful,StartingWindow,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,400,-1,Yes,Hit
nsinternal_ras,2020-05-20T11:07:56.347Z,2020-05-20T11:07:56.347Z,,Impulsive,2,124.067932,25.8330612,Successful,StartingWindow,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,1,0,0,1500,No,Correct Rejection
nsinternal_ras,2020-05-20T11:07:56.347Z,2020-05-20T11:07:56.347Z,,Impulsive,3,124.161552,25.0883865,Successful,StartingWindow,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,383,-1,Yes,Hit
nsinternal_ras,2020-05-20T11:07:56.347Z,2020-05-20T11:07:56.347Z,,Impulsive,4,124.1912,24.8859177,Successful,StartingWindow,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,450,-1,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,0,123.644943,33.74321,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,317,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,1,123.740913,32.310257,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,2,123.743782,32.225708,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,316,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,3,123.774559,31.5554619,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,283,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,4,123.802757,31.1259022,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,300,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,5,123.788025,31.7366524,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,316,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,6,123.815811,31.04541,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,7,123.814423,30.980854,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,283,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,8,123.837524,30.3601685,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,267,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,9,123.849777,30.0010262,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,284,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,10,123.870628,29.3336258,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,11,123.870995,29.28186,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,300,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,12,123.867706,29.1199455,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,367,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,13,123.873459,28.5792618,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,14,123.873825,28.524128,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,267,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,15,123.864861,28.312212,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,283,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,16,123.859268,28.1181145,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,300,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,17,123.816849,28.3109951,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,283,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,18,123.778458,28.4356785,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,250,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,19,123.758575,28.4373817,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,267,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,20,123.730469,28.5525475,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,300,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,21,123.721222,28.5298157,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,283,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,22,123.713493,28.2176647,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,23,123.713257,28.1756725,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,300,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,24,123.709778,28.023241,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,283,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,25,123.707184,27.8874245,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,300,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,26,123.6863,27.9609566,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,333,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,27,123.672668,27.79883,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,28,123.672256,27.765337,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,283,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,29,123.671349,27.6196346,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,350,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,30,123.660965,27.60247,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,300,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,31,123.653175,27.56887,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,350,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,32,123.627228,27.72797,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,417,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,33,123.597153,27.9208317,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,34,123.596634,27.8881664,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,283,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,35,123.56118,28.100605,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,283,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,36,123.5352,28.2850151,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,266,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,37,123.496887,28.4110374,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,38,123.495857,28.3947639,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,333,2100,Yes,Hit
nsinternal_ras,2020-05-20T11:08:19.016Z,2020-05-20T11:08:19.016Z,,Impulsive,39,123.475143,28.4804268,Successful,Real,N/A,Windows 10,799,1198,1.16.35,Central European Standard Time,0,Chrome 81,Desktop,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,333,2100,Yes,Hit
nsinternal_rc,2020-05-22T16:36:45.688Z,2020-05-22T16:36:45.688Z,,Impulsive,0,111.30484,126.104851,Successful,Real,N/A,Windows 10,799,1198,1.16.36,Pacific Standard Time,0,Firefox 76,Desktop,ANGLE (Intel(R) HD Graphics 630 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,250,2100,Yes,Hit
nsinternal_rc,2020-05-22T16:36:45.688Z,2020-05-22T16:36:45.688Z,,Impulsive,1,115.336555,108.217194,Successful,Real,N/A,Windows 10,799,1198,1.16.36,Pacific Standard Time,0,Firefox 76,Desktop,ANGLE (Intel(R) HD Graphics 630 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,267,2100,Yes,Hit
nsinternal_rc,2020-05-22T16:36:45.688Z,2020-05-22T16:36:45.688Z,,Impulsive,2,110.368668,111.476242,Successful,Real,N/A,Windows 10,799,1198,1.16.36,Pacific Standard Time,0,Firefox 76,Desktop,ANGLE (Intel(R) HD Graphics 630 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,283,2100,Yes,Hit
nsinternal_rc,2020-05-22T16:36:45.688Z,2020-05-22T16:36:45.688Z,,Impulsive,3,107.131248,127.29287,Successful,Real,N/A,Windows 10,799,1198,1.16.36,Pacific Standard Time,0,Firefox 76,Desktop,ANGLE (Intel(R) HD Graphics 630 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,250,2100,Yes,Hit
nsinternal_rc,2020-05-22T16:36:45.688Z,2020-05-22T16:36:45.688Z,,Impulsive,4,107.082451,98.33761,Successful,Real,N/A,Windows 10,799,1198,1.16.36,Pacific Standard Time,0,Firefox 76,Desktop,ANGLE (Intel(R) HD Graphics 630 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,0,0,0,399,2100,Yes,False Alarm
nsinternal_rc,2020-05-22T16:36:45.688Z,2020-05-22T16:36:45.688Z,,Impulsive,5,110.79763,105.5032,Successful,Real,N/A,Windows 10,799,1198,1.16.36,Pacific Standard Time,0,Firefox 76,Desktop,ANGLE (Intel(R) HD Graphics 630 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,266,2100,Yes,Hit
nsinternal_rc,2020-05-22T16:36:45.688Z,2020-05-22T16:36:45.688Z,,Impulsive,6,112.514427,114.930084,Successful,Real,N/A,Windows 10,799,1198,1.16.36,Pacific Standard Time,0,Firefox 76,Desktop,ANGLE (Intel(R) HD Graphics 630 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,266,2100,Yes,Hit
nsinternal_rc,2020-05-22T16:36:45.688Z,2020-05-22T16:36:45.688Z,,Impulsive,7,108.047134,141.73613,Successful,Real,N/A,Windows 10,799,1198,1.16.36,Pacific Standard Time,0,Firefox 76,Desktop,ANGLE (Intel(R) HD Graphics 630 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,267,2100,Yes,Hit
nsinternal_rc,2020-05-22T16:36:45.688Z,2020-05-22T16:36:45.688Z,,Impulsive,8,111.340752,154.698761,Successful,Real,N/A,Windows 10,799,1198,1.16.36,Pacific Standard Time,0,Firefox 76,Desktop,ANGLE (Intel(R) HD Graphics 630 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_rc,2020-05-22T16:36:45.688Z,2020-05-22T16:36:45.688Z,,Impulsive,9,105.532845,252.351135,Successful,Real,N/A,Windows 10,799,1198,1.16.36,Pacific Standard Time,0,Firefox 76,Desktop,ANGLE (Intel(R) HD Graphics 630 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,267,2100,Yes,Hit
nsinternal_rc,2020-05-22T16:36:45.688Z,2020-05-22T16:36:45.688Z,,Impulsive,10,106.406441,113.667725,Successful,Real,N/A,Windows 10,799,1198,1.16.36,Pacific Standard Time,0,Firefox 76,Desktop,ANGLE (Intel(R) HD Graphics 630 Direct3D11 vs_5_0 ps_5_0),English,1,0,WebGLPlayer,256,0,1,0,1,267,2100,Yes,Hit
