Participant Id,Time Gameplayed Utc,Time Sent Utc,Detail,Condition,Trial Number,Tap,Correct Button,Discrimination Cue Type,Is Valid Cue,Response Window,Trial Accuracy,Response Time,Cue,Late Response,FPS Mean,FPS Variance,Finish Status,Session Type,OS Version,Screen Height,Screen Width,Build,Client Time Zone,Device DPI,Device Model,Device Type,Graphics Device Name,I18n,Processor Count,Processor Frequency,Runtime Platform,System Memory Size,Times Finished Game
nsinternal_am,2020-05-25T23:45:55.065Z,2020-05-25T23:45:55.065Z,,Tap Only,16,Yes,1,TARGET,1,1170,Hit,633,Green Triangle,0,118.828232,103.537819,Successful,Real,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:45:55.065Z,2020-05-25T23:45:55.065Z,,Tap Only,17,No,1,LCL,0,1090,Correct Rejection,0,Pink Hex,1,117.386459,130.242767,Successful,Real,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:45:55.065Z,2020-05-25T23:45:55.065Z,,Tap Only,18,Yes,1,TARGET,1,1090,Hit,534,Green Triangle,0,118.580391,89.00391,Successful,Real,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:45:55.065Z,2020-05-25T23:45:55.065Z,,Tap Only,19,Yes,1,TARGET,1,1000,Hit,466,Green Triangle,0,117.518707,122.095741,Successful,Real,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:45:55.065Z,2020-05-25T23:45:55.065Z,,Tap & Trace,0,Yes,1,TARGET,1,1450,Hit,817,Green Triangle,0,119.857826,112.569763,Successful,Real,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:45:55.065Z,2020-05-25T23:45:55.065Z,,Tap & Trace,1,No,1,HCL,0,1440,Correct Rejection,0,Green Hex,1,119.326309,78.7175,Successful,Real,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:45:55.065Z,2020-05-25T23:45:55.065Z,,Tap & Trace,2,No,1,HCL,0,1440,Correct Rejection,0,Green Hex,1,119.1337,131.212448,Successful,Real,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:45:55.065Z,2020-05-25T23:45:55.065Z,,Tap & Trace,3,Yes,1,TARGET,1,1440,Hit,967,Green Triangle,0,119.210106,130.503036,Successful,Real,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:45:55.065Z,2020-05-25T23:45:55.065Z,,Tap & Trace,4,No,1,LCL,0,1420,Correct Rejection,0,White Triangle,1,119.841492,97.3396,Successful,Real,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:45:55.065Z,2020-05-25T23:45:55.065Z,,Tap & Trace,5,No,1,HCL,0,1420,Correct Rejection,0,Green Hex,1,119.444672,83.91482,Successful,Real,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
