"Participant Id","Time Gameplayed Utc","Time Sent Utc","Detail","Condition","Trial Number","FPS Mean","FPS Variance","Finish Status","Session Type","OS Version","Screen Height","Screen Width","Build","Client Time Zone","Device DPI","Device Model","Device Type","Graphics Device Name","I18n","Processor Count","Processor Frequency","Runtime Platform","System Memory Size","Times Finished Game","Color Ink Shown","Color Pressed","Color Word Shown","Correct Button","Late Response","Response Time","Response Window","Trial Type"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","11","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","White","Green","White","0","1","866","782","Congruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","12","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","Orange","Orange","Green","1","0","800","962","Incongruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","13","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","White","White","Orange","1","0","650","952","Incongruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","14","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","Green","Green","Green","1","0","700","862","Congruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","15","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","Pink","Pink","Pink","1","0","584","852","Congruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","16","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","White","White","Green","1","0","634","932","Incongruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","17","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","Orange","Orange","Pink","1","0","683","902","Incongruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","18","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","Green","Green","Green","1","0","666","832","Congruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","19","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","Pink","Pink","White","1","0","584","862","Incongruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","20","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","Pink","Pink","Green","1","0","633","812","Incongruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","21","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","White","Pink","Pink","0","0","584","752","Incongruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","22","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","Orange","Orange","Orange","1","0","616","802","Congruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","23","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","Green","Green","Green","1","0","683","762","Congruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","24","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","Pink","Pink","Orange","1","0","550","792","Incongruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","25","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","Green","Green","Pink","1","0","734","782","Incongruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","26","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","Orange","Orange","Orange","1","0","583","712","Congruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","27","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","White","Green","White","0","0","600","652","Congruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","28","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","Orange","Orange","Orange","1","1","833","692","Congruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","29","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","Pink","Pink","Orange","1","0","600","762","Incongruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","30","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","White","White","White","1","0","584","772","Congruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","31","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","Green","White","White","0","0","684","732","Incongruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","32","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","Orange","Orange","Pink","1","0","766","772","Incongruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","33","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","White","White","White","1","0","650","762","Congruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","34","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","Pink","Pink","Pink","1","0","667","742","Congruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","35","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","Green","Green","Orange","1","0","667","762","Incongruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","36","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","Green","Pink","Green","0","0","600","712","Congruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","37","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","Orange","Orange","Orange","1","0","700","752","Congruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","38","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","White","White","Orange","1","0","733","742","Incongruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","39","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","Pink","Green","Pink","0","0","616","742","Congruent"
"atra18qexqb","2019-12-16T23:52:17.637Z","2019-12-16T23:52:17.637Z","","Word Game","40","61.96238","2449.15015","Successful","Real","Windows 10","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","Google SwiftShader","English","1","0","WebGLPlayer","512","0","Green","Green","White","1","1","767","712","Incongruent"
"atra1bq1cla","2019-12-12T18:47:30.624Z","2019-12-12T18:47:30.624Z","","Word Game","0","108.945427","218.0755","Successful","Initial","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Pink","Pink","Pink","1","1","784","-1","OnlyColor"
"atra1bq1cla","2019-12-12T18:47:30.624Z","2019-12-12T18:47:30.624Z","","Word Game","1","108.945427","218.0755","Successful","Initial","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","White","White","White","1","1","901","-1","OnlyColor"
"atra1bq1cla","2019-12-12T18:47:30.624Z","2019-12-12T18:47:30.624Z","","Word Game","2","108.945427","218.0755","Successful","Initial","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Green","Green","Green","1","1","1067","-1","OnlyColor"
"atra1bq1cla","2019-12-12T18:47:30.624Z","2019-12-12T18:47:30.624Z","","Word Game","3","108.945427","218.0755","Successful","Initial","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Orange","Orange","Orange","1","1","750","-1","OnlyColor"
"atra1bq1cla","2019-12-12T18:47:30.624Z","2019-12-12T18:47:30.624Z","","Word Game","4","108.945427","218.0755","Successful","Initial","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","White","White","White","1","1","1333","-1","OnlyColor"
"atra1bq1cla","2019-12-12T18:47:30.624Z","2019-12-12T18:47:30.624Z","","Word Game","5","108.945427","218.0755","Successful","Initial","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Pink","Pink","Pink","1","1","867","-1","OnlyColor"
"atra1bq1cla","2019-12-12T18:47:30.624Z","2019-12-12T18:47:30.624Z","","Word Game","6","108.945427","218.0755","Successful","Initial","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Orange","Orange","Orange","1","1","883","-1","OnlyColor"
"atra1bq1cla","2019-12-12T18:47:30.624Z","2019-12-12T18:47:30.624Z","","Word Game","7","108.945427","218.0755","Successful","Initial","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Green","Green","Green","1","1","983","-1","OnlyColor"
"atra1bq1cla","2019-12-12T18:47:50.562Z","2019-12-12T18:47:50.562Z","","Word Game","0","107.912407","236.39212","Successful","StartingWindow","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Pink","Pink","Pink","1","1","850","-1","Congruent"
"atra1bq1cla","2019-12-12T18:47:50.562Z","2019-12-12T18:47:50.562Z","","Word Game","1","107.912407","236.39212","Successful","StartingWindow","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","White","White","White","1","1","733","-1","Congruent"
"atra1bq1cla","2019-12-12T18:47:50.562Z","2019-12-12T18:47:50.562Z","","Word Game","2","107.912407","236.39212","Successful","StartingWindow","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Orange","Orange","Orange","1","1","683","-1","Congruent"
"atra1bq1cla","2019-12-12T18:47:50.562Z","2019-12-12T18:47:50.562Z","","Word Game","3","107.912407","236.39212","Successful","StartingWindow","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Green","Green","Pink","1","1","1217","-1","Incongruent"
"atra1bq1cla","2019-12-12T18:47:50.562Z","2019-12-12T18:47:50.562Z","","Word Game","4","107.912407","236.39212","Successful","StartingWindow","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Green","Green","Pink","1","1","767","-1","Incongruent"
"atra1bq1cla","2019-12-12T18:47:50.562Z","2019-12-12T18:47:50.562Z","","Word Game","5","107.912407","236.39212","Successful","StartingWindow","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","White","White","Green","1","1","750","-1","Incongruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","0","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Pink","Pink","Pink","1","0","767","858","Congruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","1","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Orange","Orange","Orange","1","0","800","848","Congruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","2","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Green","Green","Green","1","0","750","828","Congruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","3","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","White","White","Green","1","0","600","858","Incongruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","4","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","White","White","White","1","1","817","798","Congruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","5","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Orange","Orange","Orange","1","0","816","838","Congruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","6","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Pink","Pink","Pink","1","0","667","828","Congruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","7","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Green","Green","Orange","1","0","833","848","Incongruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","8","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Green","Green","Orange","1","0","684","828","Incongruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","9","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","White","White","Pink","1","1","800","798","Incongruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","10","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Orange","Orange","Orange","1","0","750","808","Congruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","11","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Pink","Pink","Green","1","0","700","838","Incongruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","12","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Orange","Orange","Pink","1","1","1000","828","Incongruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","13","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Green","Green","Green","1","1","934","778","Congruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","14","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","White","White","White","1","0","634","818","Congruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","15","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Pink","Pink","Orange","1","0","800","868","Incongruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","16","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","White","White","Orange","1","1","933","858","Incongruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","17","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Pink","Pink","Pink","1","1","867","808","Congruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","18","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Orange","Orange","White","1","1","1000","898","Incongruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","19","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Green","Green","Green","1","0","766","848","Congruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","20","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Pink","Pink","White","1","0","650","978","Incongruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","21","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Orange","Orange","Orange","1","0","683","838","Congruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","22","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Green","Green","Green","1","0","683","818","Congruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","23","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","White","White","White","1","0","533","788","Congruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","24","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Green","Green","Orange","1","0","784","968","Incongruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","25","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Pink","Pink","White","1","0","666","948","Incongruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","26","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Orange","Orange","Orange","1","0","683","748","Congruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","27","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","White","White","Green","1","0","750","918","Incongruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","28","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Orange","Orange","Orange","1","1","967","698","Congruent"
