Participant Id,Time Gameplayed Utc,Time Sent Utc,Detail,Condition,Trial Number,FPS Mean,FPS Variance,Finish Status,Session Type,Finger Used,OS Version,Screen Height,Screen Width,Build,Client Time Zone,Device DPI,Device Model,Device Type,Graphics Device Name,I18n,Processor Count,Processor Frequency,Runtime Platform,System Memory Size,Times Finished Game,Correct Button,Late Response,Position Is Top,Response Time,Response Window,Tap,Trial Accuracy
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,29,118.173622,74.31859,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,30,118.177917,74.35192,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,0,1,384,2100,Yes,Hit
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,31,118.149757,74.10971,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,32,118.144585,74.3109,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,33,118.1365,74.3571854,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,34,118.127647,74.23734,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,35,118.126457,74.21575,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,0,1,300,2100,Yes,Hit
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,36,118.097275,73.6987457,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,37,118.105049,73.79924,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,38,118.099251,73.74142,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,39,118.094933,73.7749252,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,40,118.088264,73.82432,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,41,118.089233,74.0149841,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,42,118.098625,74.1682053,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,43,118.093323,74.206955,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,44,118.091164,74.22789,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,45,118.095985,74.301506,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,0,1,384,2100,Yes,Hit
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,46,118.074814,74.08905,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
