Participant Id,Time Gameplayed Utc,Time Sent Utc,Detail,Condition,Trial Number,FPS Mean,FPS Variance,Finish Status,Session Type,Finger Used,OS Version,Screen Height,Screen Width,Build,Client Time Zone,Device DPI,Device Model,Device Type,Graphics Device Name,I18n,Processor Count,Processor Frequency,Runtime Platform,System Memory Size,Times Finished Game,Color Ink Shown,Color Pressed,Color Word Shown,Correct Button,Late Response,Response Time,Response Window,Trial Type
nsinternal_ag,2020-05-19T23:38:50.472Z,2020-05-19T23:38:50.472Z,,Word Game,0,118.410347,80.55556,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Pink,Pink,Pink,1,0,850,-1,Congruent
nsinternal_ag,2020-05-19T23:38:50.472Z,2020-05-19T23:38:50.472Z,,Word Game,1,118.361023,80.08812,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Orange,Orange,Pink,1,0,800,-1,Incongruent
nsinternal_ag,2020-05-19T23:38:50.472Z,2020-05-19T23:38:50.472Z,,Word Game,2,118.360275,80.20563,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Green,Green,Green,1,0,667,-1,Congruent
nsinternal_ag,2020-05-19T23:38:50.472Z,2020-05-19T23:38:50.472Z,,Word Game,3,118.344223,79.78527,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,White,White,Orange,1,0,683,-1,Incongruent
nsinternal_ag,2020-05-19T23:38:50.472Z,2020-05-19T23:38:50.472Z,,Word Game,4,118.356361,79.82125,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Green,Green,Pink,1,0,750,-1,Incongruent
nsinternal_ag,2020-05-19T23:38:50.472Z,2020-05-19T23:38:50.472Z,,Word Game,5,118.371124,79.89628,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,White,White,White,1,0,800,-1,Congruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,0,118.400192,79.9649,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Pink,Pink,Pink,1,0,783,875,Congruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,1,118.379715,79.7831955,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Orange,Orange,Orange,1,0,650,865,Congruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,2,118.402756,80.04442,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Green,Green,Green,1,0,683,845,Congruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,3,118.394226,80.19323,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,White,White,Pink,1,0,683,875,Incongruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,4,118.378937,80.12388,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,White,White,White,1,0,700,815,Congruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,5,118.370453,79.79346,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Green,Green,White,1,1,1033,865,Incongruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,6,118.370186,79.9932861,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Pink,Pink,Green,1,0,734,905,Incongruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,7,118.3875,80.03988,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Orange,Orange,Orange,1,0,534,775,Congruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,8,118.375656,80.1221848,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Green,Orange,Orange,0,1,1250,895,Incongruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,9,118.358109,80.01792,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,White,White,White,1,0,617,725,Congruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,10,118.340393,79.54782,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Orange,Orange,Green,1,0,683,935,Incongruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,11,118.335861,79.47236,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Pink,Pink,Orange,1,0,750,925,Incongruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,12,118.325378,79.22588,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,White,White,Green,1,1,1100,905,Incongruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,13,118.32975,78.91752,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Orange,Orange,Orange,1,0,650,665,Congruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,14,118.325249,78.8716049,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Pink,Green,White,0,0,884,945,Incongruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,15,118.328865,78.56611,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Green,Green,Green,1,1,650,595,Congruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,16,118.304977,78.45639,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Orange,Orange,Green,1,0,716,1025,Incongruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,17,118.327789,78.27017,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,White,White,White,1,0,484,635,Congruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,18,118.334976,78.28826,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Green,Green,Green,1,1,684,625,Congruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,19,118.343224,78.2169342,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Pink,Pink,Pink,1,0,566,665,Congruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,20,118.341812,78.11845,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Green,Orange,Orange,0,0,883,1015,Incongruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,21,118.355034,78.28436,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,White,White,White,1,0,484,655,Congruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,22,118.371735,78.43836,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Orange,Orange,White,1,0,467,1055,Incongruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,23,118.382347,78.49921,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Pink,Pink,Pink,1,1,683,635,Congruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,24,118.363495,78.167,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,White,White,White,1,0,650,675,Congruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,25,118.3617,78.102,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Orange,Orange,Orange,1,0,600,665,Congruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,26,118.352776,78.12731,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Green,Green,White,1,0,617,1045,Incongruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,27,118.359444,78.3316345,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Pink,Pink,Pink,1,0,583,645,Congruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,28,118.407593,78.44092,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,White,White,Green,1,0,550,1025,Incongruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,29,118.409523,78.6061249,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Pink,Pink,White,1,0,717,995,Incongruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,30,118.412987,78.7346,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Green,Green,Green,1,0,533,615,Congruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,31,118.440926,78.74291,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Orange,Orange,Orange,1,0,550,575,Congruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,32,118.444069,78.77778,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Green,Green,Green,1,1,583,525,Congruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,33,118.442108,78.68755,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,White,Orange,Orange,0,0,834,955,Incongruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,34,118.446426,78.61098,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Pink,Pink,Green,1,0,700,995,Incongruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,35,118.460335,78.82704,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Orange,Orange,Pink,1,0,650,985,Incongruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,36,118.473969,78.957634,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Orange,Orange,Orange,1,1,566,565,Congruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,37,118.482758,79.19715,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Green,Green,White,1,0,617,965,Incongruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,38,118.485939,79.31758,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Pink,Pink,Orange,1,0,700,935,Incongruent
nsinternal_ag,2020-05-19T23:39:06.206Z,2020-05-19T23:39:06.206Z,,Word Game,39,118.499779,79.30227,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,White,Green,Green,0,1,917,895,Incongruent
nsinternal_ag,2020-05-19T23:38:21.890Z,2020-05-19T23:38:21.890Z,,Word Game,0,118.083092,78.06886,Successful,Initial,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Pink,Pink,Pink,1,0,1400,-1,OnlyColor
nsinternal_ag,2020-05-19T23:38:21.890Z,2020-05-19T23:38:21.890Z,,Word Game,1,118.096481,78.60465,Successful,Initial,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,White,White,White,1,0,700,-1,OnlyColor
nsinternal_ag,2020-05-19T23:38:21.890Z,2020-05-19T23:38:21.890Z,,Word Game,2,118.102371,77.9618149,Successful,Initial,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Green,Green,Green,1,0,734,-1,OnlyColor
nsinternal_ag,2020-05-19T23:38:21.890Z,2020-05-19T23:38:21.890Z,,Word Game,3,118.1444,77.60533,Successful,Initial,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Orange,Orange,Orange,1,0,650,-1,OnlyColor
nsinternal_ag,2020-05-19T23:38:21.890Z,2020-05-19T23:38:21.890Z,,Word Game,4,118.184532,77.2510147,Successful,Initial,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Orange,Orange,Orange,1,0,683,-1,OnlyColor
nsinternal_ag,2020-05-19T23:38:21.890Z,2020-05-19T23:38:21.890Z,,Word Game,5,118.296883,77.8620758,Successful,Initial,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Pink,Pink,Pink,1,0,733,-1,OnlyColor
nsinternal_ag,2020-05-19T23:38:21.890Z,2020-05-19T23:38:21.890Z,,Word Game,6,118.346794,78.14456,Successful,Initial,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Green,Green,Green,1,0,650,-1,OnlyColor
nsinternal_ag,2020-05-19T23:38:21.890Z,2020-05-19T23:38:21.890Z,,Word Game,7,118.419716,77.87521,Successful,Initial,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,White,White,White,1,0,817,-1,OnlyColor
nsinternal_am,2020-05-25T22:52:26.915Z,2020-05-25T22:52:26.915Z,,Word Game,0,119.321442,125.874573,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Pink,Pink,Pink,1,1,850,834,Congruent
nsinternal_am,2020-05-25T22:52:26.915Z,2020-05-25T22:52:26.915Z,,Word Game,1,120.502632,105.225204,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,White,White,White,1,0,384,874,Congruent
nsinternal_am,2020-05-25T22:52:26.915Z,2020-05-25T22:52:26.915Z,,Word Game,2,120.361237,96.56851,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Green,White,White,0,0,483,834,Incongruent
nsinternal_am,2020-05-25T22:52:26.915Z,2020-05-25T22:52:26.915Z,,Word Game,3,118.118065,94.66007,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Orange,Orange,Orange,1,0,633,864,Congruent
nsinternal_am,2020-05-25T22:52:26.915Z,2020-05-25T22:52:26.915Z,,Word Game,4,119.627106,95.15625,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,White,White,Green,1,0,534,874,Incongruent
nsinternal_am,2020-05-25T22:52:26.915Z,2020-05-25T22:52:26.915Z,,Word Game,5,119.823219,93.350975,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Orange,Orange,Pink,1,0,733,864,Incongruent
nsinternal_am,2020-05-25T22:52:26.915Z,2020-05-25T22:52:26.915Z,,Word Game,6,118.771561,81.41811,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Green,Green,Orange,1,0,784,844,Incongruent
nsinternal_am,2020-05-25T22:52:26.915Z,2020-05-25T22:52:26.915Z,,Word Game,7,118.737282,120.8995,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Pink,Pink,Pink,1,0,666,844,Congruent
nsinternal_am,2020-05-25T22:52:26.915Z,2020-05-25T22:52:26.915Z,,Word Game,8,122.100746,141.653961,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Orange,Green,Green,0,0,400,814,Incongruent
nsinternal_am,2020-05-25T22:52:26.915Z,2020-05-25T22:52:26.915Z,,Word Game,9,119.856506,125.388649,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Pink,Pink,Pink,1,0,650,814,Congruent
nsinternal_am,2020-05-25T22:52:26.915Z,2020-05-25T22:52:26.915Z,,Word Game,10,116.986557,96.5603561,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Green,Green,Green,1,1,850,774,Congruent
nsinternal_am,2020-05-25T22:52:26.915Z,2020-05-25T22:52:26.915Z,,Word Game,11,120.564926,108.621841,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,White,White,Pink,1,0,717,854,Incongruent
nsinternal_am,2020-05-25T22:52:26.915Z,2020-05-25T22:52:26.915Z,,Word Game,12,119.247948,71.51561,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,White,White,Pink,1,1,866,844,Incongruent
nsinternal_am,2020-05-25T22:52:26.915Z,2020-05-25T22:52:26.915Z,,Word Game,13,119.617714,113.572685,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Orange,Orange,Orange,1,0,600,814,Congruent
nsinternal_am,2020-05-25T22:52:26.915Z,2020-05-25T22:52:26.915Z,,Word Game,14,118.7941,94.76352,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Pink,Pink,White,1,0,616,884,Incongruent
nsinternal_am,2020-05-25T22:52:26.915Z,2020-05-25T22:52:26.915Z,,Word Game,15,119.108688,96.82844,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Green,Green,White,1,0,767,874,Incongruent
nsinternal_am,2020-05-25T22:52:26.915Z,2020-05-25T22:52:26.915Z,,Word Game,16,117.282433,71.96489,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Orange,Orange,Green,1,0,500,854,Incongruent
nsinternal_am,2020-05-25T22:52:26.915Z,2020-05-25T22:52:26.915Z,,Word Game,17,117.800453,119.66304,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,White,White,White,1,0,466,804,Congruent
nsinternal_am,2020-05-25T22:52:26.915Z,2020-05-25T22:52:26.915Z,,Word Game,18,117.912949,87.97609,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Pink,Pink,Orange,1,0,550,824,Incongruent
nsinternal_am,2020-05-25T22:52:26.915Z,2020-05-25T22:52:26.915Z,,Word Game,19,117.650795,104.524078,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Green,Green,White,1,0,650,784,Incongruent
nsinternal_am,2020-05-25T22:52:26.915Z,2020-05-25T22:52:26.915Z,,Word Game,20,117.88015,113.428337,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Pink,Green,Pink,0,0,584,784,Congruent
nsinternal_am,2020-05-25T22:52:26.915Z,2020-05-25T22:52:26.915Z,,Word Game,21,119.470039,131.949371,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Orange,Orange,Pink,1,1,784,734,Incongruent
nsinternal_am,2020-05-25T22:52:26.915Z,2020-05-25T22:52:26.915Z,,Word Game,22,118.887917,137.567108,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,White,White,White,1,0,700,824,Congruent
nsinternal_am,2020-05-25T22:52:26.915Z,2020-05-25T22:52:26.915Z,,Word Game,23,118.484222,97.03234,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Green,None,Pink,0,1,0,774,Incongruent
nsinternal_am,2020-05-25T22:52:26.915Z,2020-05-25T22:52:26.915Z,,Word Game,24,118.105591,80.2153,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Green,Green,Pink,1,1,983,854,Incongruent
