Participant Id,Time Gameplayed Utc,Time Sent Utc,Detail,Condition,Trial Number,FPS Mean,FPS Variance,Finish Status,Session Type,Finger Used,OS Version,Screen Height,Screen Width,Build,Client Time Zone,Device DPI,Device Model,Device Type,Graphics Device Name,I18n,Processor Count,Processor Frequency,Runtime Platform,System Memory Size,Times Finished Game,Correct Button,Displayed Cue,First Button,Flanking Cue,Late Response,Response Time,Response Window,Second Button,Trial Type
nsinternal_vs,2020-05-23T06:39:10.596Z,2020-05-23T06:39:10.596Z,,default,2,119.091721,115.073921,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,0,B,YES,A,0,450,616,NO,INCONGRUENT
nsinternal_vs,2020-05-23T06:39:10.596Z,2020-05-23T06:39:10.596Z,,default,3,119.316422,119.23439,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,A,YES,A,0,534,586,NO,CONGRUENT
nsinternal_vs,2020-05-23T06:39:10.596Z,2020-05-23T06:39:10.596Z,,default,4,119.615623,123.155739,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,A,YES,A,0,433,556,NO,CONGRUENT
nsinternal_vs,2020-05-23T06:39:10.596Z,2020-05-23T06:39:10.596Z,,default,5,119.452232,179.920731,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,0,A,NO,B,0,434,656,YES,INCONGRUENT
nsinternal_vs,2020-05-23T06:39:10.596Z,2020-05-23T06:39:10.596Z,,default,6,120.226761,148.467453,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,B,NO,A,0,583,736,YES,INCONGRUENT
nsinternal_vs,2020-05-23T06:39:10.596Z,2020-05-23T06:39:10.596Z,,default,7,118.45948,128.4396,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,0,A,NO,B,0,484,726,YES,INCONGRUENT
nsinternal_vs,2020-05-23T06:39:10.596Z,2020-05-23T06:39:10.596Z,,default,8,120.560936,171.180878,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,B,NO,B,0,483,516,YES,CONGRUENT
nsinternal_vs,2020-05-23T06:39:10.596Z,2020-05-23T06:39:10.596Z,,default,9,117.753967,223.569,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,A,YES,B,0,433,766,NO,INCONGRUENT
nsinternal_vs,2020-05-23T06:39:10.596Z,2020-05-23T06:39:10.596Z,,default,10,119.3016,170.709,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,B,NO,B,0,434,466,YES,CONGRUENT
nsinternal_vs,2020-05-23T06:39:10.596Z,2020-05-23T06:39:10.596Z,,default,11,119.813583,123.708725,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,0,B,YES,A,0,366,756,NO,INCONGRUENT
nsinternal_vs,2020-05-23T06:39:10.596Z,2020-05-23T06:39:10.596Z,,default,12,119.594742,110.018196,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,A,YES,B,0,567,796,NO,INCONGRUENT
nsinternal_vs,2020-05-23T06:39:10.596Z,2020-05-23T06:39:10.596Z,,default,13,119.945969,256.6471,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,B,NO,A,0,517,786,YES,INCONGRUENT
nsinternal_vs,2020-05-23T06:39:10.596Z,2020-05-23T06:39:10.596Z,,default,14,120.419266,116.334373,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,A,YES,A,0,383,406,NO,CONGRUENT
nsinternal_vs,2020-05-23T06:39:10.596Z,2020-05-23T06:39:10.596Z,,default,15,119.201225,170.47113,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,0,B,NO,B,1,533,336,YES,CONGRUENT
nsinternal_vs,2020-05-23T06:39:10.596Z,2020-05-23T06:39:10.596Z,,default,16,119.604866,111.801674,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,A,YES,B,0,400,766,NO,INCONGRUENT
nsinternal_vs,2020-05-23T06:39:10.596Z,2020-05-23T06:39:10.596Z,,default,17,119.55555,164.229279,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,A,YES,B,0,432,736,NO,INCONGRUENT
nsinternal_vs,2020-05-23T06:39:10.596Z,2020-05-23T06:39:10.596Z,,default,18,117.943405,146.063461,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,0,A,YES,A,1,383,376,NO,CONGRUENT
nsinternal_vs,2020-05-23T06:39:10.596Z,2020-05-23T06:39:10.596Z,,default,19,120.589828,209.336975,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,B,NO,B,0,382,456,YES,CONGRUENT
nsinternal_vs,2020-05-23T06:39:10.596Z,2020-05-23T06:39:10.596Z,,default,20,120.291008,112.137085,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,B,NO,B,0,368,446,YES,CONGRUENT
nsinternal_vs,2020-05-23T06:39:10.596Z,2020-05-23T06:39:10.596Z,,default,21,120.867218,164.206879,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,0,B,YES,A,0,334,696,NO,INCONGRUENT
nsinternal_vs,2020-05-23T06:39:10.596Z,2020-05-23T06:39:10.596Z,,default,22,121.576416,118.639824,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,A,YES,B,0,432,736,NO,INCONGRUENT
nsinternal_vs,2020-05-23T06:39:10.596Z,2020-05-23T06:39:10.596Z,,default,23,119.098274,125.176331,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,A,YES,A,0,401,426,NO,CONGRUENT
nsinternal_vs,2020-05-23T06:39:10.596Z,2020-05-23T06:39:10.596Z,,default,24,119.435219,79.14895,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,B,NO,B,0,366,396,YES,CONGRUENT
nsinternal_vs,2020-05-23T06:39:10.596Z,2020-05-23T06:39:10.596Z,,default,25,119.806786,126.824074,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,B,NO,A,0,583,726,YES,INCONGRUENT
nsinternal_vs,2020-05-23T06:39:10.596Z,2020-05-23T06:39:10.596Z,,default,26,120.672714,198.786209,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,0,A,YES,A,1,517,356,NO,CONGRUENT
nsinternal_vs,2020-05-23T06:39:10.596Z,2020-05-23T06:39:10.596Z,,default,27,117.75795,127.974236,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,B,NO,A,0,500,706,YES,INCONGRUENT
