Participant ID,Created At,Updated At,, O S Version,Age,App Id,Build,Client Time Zone,Client Time Zone Offset,Device Model,Device Type,Games Map Dialog Stage,Games Play Count,Games Scores,Gender,Graphics Device Name,Handedness,I18n,Install Mode,Processor Count,Processor Frequency,Runtime Platform,Section,System Memory Size,Times Finished Game
ATRA3EBRHVY,2019-12-11T07:11:42.000Z,2019-12-17T04:56:27.000Z,,Mac OS X 10_15_2,28,ACE Explorer,1.13.5sA2,Eastern Standard Time,-5,Chrome 79,Desktop,2,"[{""gameName"":""BRT"",""lastPlaySession"":1,""playCount"":2},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":1,""playCount"":2},{""gameName"":""WTNumber"",""lastPlaySession"":1,""playCount"":2},{""gameName"":""Filter"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""Boxed"",""lastPlaySession"":1,""playCount"":2},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":1,""playCount"":2},{""gameName"":""Stroop"",""lastPlaySession"":1,""playCount"":2},{""gameName"":""ADP"",""lastPlaySession"":1,""playCount"":1},{""gameName"":""TaskSwitch2"",""lastPlaySession"":1,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":42950,""score"":42950},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""SAAT"",""highScore"":20140,""score"":20140},{""gameName"":""Stroop"",""highScore"":27200,""score"":27200},{""gameName"":""Filter"",""highScore"":9920,""score"":9920},{""gameName"":""TNT"",""highScore"":167860,""score"":167860},{""gameName"":""SpatialSpanReverse"",""highScore"":3000,""score"":3000},{""gameName"":""SpatialSpan"",""highScore"":4000,""score"":4000},{""gameName"":""Boxed"",""highScore"":74790,""score"":74790},{""gameName"":""ADP"",""highScore"":43640,""score"":43640},{""gameName"":""TaskSwitch2"",""highScore"":28780,""score"":28780}]",MALE,Intel HD Graphics 4000 OpenGL Engine,RIGHT,English,Unknown,1,0,WebGLPlayer,None,512,2
ATRA3F0BFQI,2019-12-17T19:34:13.000Z,2019-12-17T20:02:05.000Z,,Linux -,30,ACE Explorer,1.13.5sB2,Central Standard Time,-6,Chrome 78,Desktop,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""Filter"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""ColorPicking"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":47420,""score"":47420},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""SpatialCueing"",""highScore"":37620,""score"":37620},{""gameName"":""Filter"",""highScore"":32940,""score"":32940},{""gameName"":""FlankerArrow"",""highScore"":35710,""score"":35710},{""gameName"":""TNT"",""highScore"":98090,""score"":98090},{""gameName"":""ColorPicking"",""highScore"":43220,""score"":43220},{""gameName"":""SAAT"",""highScore"":19530,""score"":19530}]",UNDEFINED,Mesa DRI Intel(R) HD Graphics 400 (Braswell) ,RIGHT,English,Unknown,1,0,WebGLPlayer,None,512,1
ATRA3FEPIUI,2019-12-11T19:29:16.000Z,2019-12-11T19:56:37.000Z,,Windows 10,47,ACE Explorer,1.13.5sA1,Eastern Standard Time,-5,Chrome 78,Desktop,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""ADP"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""Stroop"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TaskSwitch2"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""Boxed"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":48070,""score"":48070},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""TaskSwitch2"",""highScore"":22740,""score"":22740},{""gameName"":""Stroop"",""highScore"":38910,""score"":38910},{""gameName"":""SpatialSpanReverse"",""highScore"":4000,""score"":4000},{""gameName"":""ADP"",""highScore"":43600,""score"":43600},{""gameName"":""SpatialSpan"",""highScore"":5000,""score"":5000},{""gameName"":""Boxed"",""highScore"":41450,""score"":41450}]",UNDEFINED,ANGLE (Intel(R) HD Graphics 620 Direct3D11 vs_5_0 ps_5_0),RIGHT,English,Unknown,1,0,WebGLPlayer,None,512,1
ATRA3FGZ5AK,2019-12-11T14:40:17.000Z,2019-12-11T14:55:22.000Z,,Mac OS X 10_14_4,29,ACE Explorer,1.13.5sB1,Eastern Standard Time,-5,Chrome 78,Desktop,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""Filter"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialCueing"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""FlankerArrow"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""TNT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""ColorPicking"",""lastPlaySession"":-1,""playCount"":0}]","[{""gameName"":""BRT"",""highScore"":6080,""score"":6080},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""SAAT"",""highScore"":-2110,""score"":-2110}]",UNDEFINED,Intel(R) HD Graphics 6000,RIGHT,English,Unknown,1,0,WebGLPlayer,None,512,0
ATRA3FJ3LHS,2019-12-11T19:37:34.000Z,2019-12-11T20:22:43.000Z,,Windows 7,32,ACE Explorer,1.13.5sB1,Mountain Standard Time,-7,Chrome 78,Desktop,1,"[{""gameName"":""BRT"",""lastPlaySession"":1,""playCount"":2},{""gameName"":""WTNumber"",""lastPlaySession"":1,""playCount"":2},{""gameName"":""Filter"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""ColorPicking"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":37690,""score"":37060},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""SAAT"",""highScore"":20680,""score"":20680},{""gameName"":""ColorPicking"",""highScore"":22210,""score"":22210},{""gameName"":""TNT"",""highScore"":124730,""score"":124730},{""gameName"":""FlankerArrow"",""highScore"":62080,""score"":62080},{""gameName"":""Filter"",""highScore"":70370,""score"":70370},{""gameName"":""SpatialCueing"",""highScore"":53600,""score"":53600}]",UNDEFINED,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),LEFT,English,Unknown,1,0,WebGLPlayer,None,512,1
ATRA3G6Q8GS,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,,Windows 7,-1,ACE Explorer,1.13.5sB2,Central Standard Time,-6,Chrome 78,Desktop,0,,,UNDEFINED,ANGLE (Intel(R) HD Graphics Direct3D9Ex vs_3_0 ps_3_0),RIGHT,English,Unknown,1,0,WebGLPlayer,None,512,0
ATRA3GV51Q8,2019-12-17T18:53:05.000Z,2019-12-17T19:18:09.000Z,,Windows 10,50,ACE Explorer,1.13.5sB1,Eastern Standard Time,-5,Chrome 79,Desktop,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""Filter"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""ColorPicking"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":32700,""score"":32700},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""SAAT"",""highScore"":23090,""score"":23090},{""gameName"":""ColorPicking"",""highScore"":47460,""score"":47460},{""gameName"":""TNT"",""highScore"":127770,""score"":127770},{""gameName"":""FlankerArrow"",""highScore"":33590,""score"":33590},{""gameName"":""Filter"",""highScore"":10520,""score"":10520},{""gameName"":""SpatialCueing"",""highScore"":54960,""score"":54960}]",UNDEFINED,ANGLE (Intel(R) UHD Graphics 620 Direct3D11 vs_5_0 ps_5_0),RIGHT,English,Unknown,1,0,WebGLPlayer,None,512,1
ATRA3H7RWO1,2019-11-20T18:30:22.000Z,2019-11-20T18:44:56.000Z,,Windows 10,43,ACE Explorer,1.13.5sA1,Central Standard Time,-6,Chrome 78,Desktop,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""ADP"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpan"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""Stroop"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TaskSwitch2"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""Boxed"",""lastPlaySession"":-1,""playCount"":0}]","[{""gameName"":""BRT"",""highScore"":32400,""score"":32400},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""TaskSwitch2"",""highScore"":111670,""score"":111670},{""gameName"":""Stroop"",""highScore"":53750,""score"":53750},{""gameName"":""SpatialSpanReverse"",""highScore"":3000,""score"":3000}]",UNDEFINED,ANGLE (Intel(R) HD Graphics 630 Direct3D11 vs_5_0 ps_5_0),RIGHT,English,Unknown,1,0,WebGLPlayer,None,512,0
ATRA3HY1PPN,2019-12-11T10:34:52.000Z,2019-12-11T11:02:21.000Z,,Mac OS X 10_12_6,57,ACE Explorer,1.13.5sB1,Eastern Standard Time,-5,Chrome 78,Desktop,0,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""Filter"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""ColorPicking"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":36530,""score"":36530},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""SAAT"",""highScore"":21040,""score"":21040},{""gameName"":""ColorPicking"",""highScore"":42000,""score"":42000},{""gameName"":""TNT"",""highScore"":87690,""score"":87690},{""gameName"":""FlankerArrow"",""highScore"":31060,""score"":31060},{""gameName"":""Filter"",""highScore"":9060,""score"":9060},{""gameName"":""SpatialCueing"",""highScore"":47490,""score"":47490}]",UNDEFINED,Intel(R) HD Graphics 6000,RIGHT,English,Unknown,1,0,WebGLPlayer,None,512,1
ATRA3IAAHOF,2019-11-20T19:06:16.000Z,2019-12-11T07:32:15.000Z,,Windows 10,23,ACE Explorer,1.13.5sA2,Mountain Standard Time,-7,Chrome 78,Desktop,2,"[{""gameName"":""BRT"",""lastPlaySession"":5,""playCount"":3},{""gameName"":""WTNumber"",""lastPlaySession"":5,""playCount"":3},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":5,""playCount"":3},{""gameName"":""ADP"",""lastPlaySession"":5,""playCount"":3},{""gameName"":""SpatialSpan"",""lastPlaySession"":5,""playCount"":3},{""gameName"":""Stroop"",""lastPlaySession"":5,""playCount"":3},{""gameName"":""TaskSwitch2"",""lastPlaySession"":5,""playCount"":3},{""gameName"":""Boxed"",""lastPlaySession"":5,""playCount"":3}]","[{""gameName"":""BRT"",""highScore"":46340,""score"":43780},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""Boxed"",""highScore"":119010,""score"":113260},{""gameName"":""ADP"",""highScore"":63530,""score"":52400},{""gameName"":""SpatialSpan"",""highScore"":5000,""score"":4000},{""gameName"":""TaskSwitch2"",""highScore"":11590,""score"":3650},{""gameName"":""SpatialSpanReverse"",""highScore"":4000,""score"":4000},{""gameName"":""Stroop"",""highScore"":71800,""score"":32770}]",UNDEFINED,ANGLE (AMD Radeon(TM) R4 Graphics Direct3D11 vs_5_0 ps_5_0),RIGHT,English,Unknown,1,0,WebGLPlayer,None,512,10
ATRA3M7FUO6,2019-12-16T20:45:26.000Z,2019-12-16T21:07:02.000Z,,Windows 7,26,ACE Explorer,1.13.5sA1,Central Standard Time,-6,Chrome 79,Desktop,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""ADP"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""Stroop"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TaskSwitch2"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""Boxed"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":33890,""score"":33890},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""TaskSwitch2"",""highScore"":51760,""score"":51760},{""gameName"":""Stroop"",""highScore"":57840,""score"":57840},{""gameName"":""SpatialSpanReverse"",""highScore"":4000,""score"":4000},{""gameName"":""ADP"",""highScore"":41170,""score"":41170},{""gameName"":""SpatialSpan"",""highScore"":5000,""score"":5000},{""gameName"":""Boxed"",""highScore"":72770,""score"":72770}]",UNDEFINED,ANGLE (Intel(R) HD Graphics 530 Direct3D11 vs_5_0 ps_5_0),RIGHT,English,Unknown,1,0,WebGLPlayer,None,512,1
ATRA3NMUSUO,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,,Linux -,-1,ACE Explorer,1.13.5sB1,Eastern Standard Time,-5,Chrome 75,Desktop,0,,,UNDEFINED,Mali-T604,RIGHT,English,Unknown,1,0,WebGLPlayer,None,512,0
ATRA3NQMDNI,2019-12-16T21:19:36.000Z,2019-12-16T21:43:25.000Z,,Windows 10,39,ACE Explorer,1.13.5sA2,Pacific Standard Time,-8,Edge 18.17763,Desktop,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""ADP"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""Stroop"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TaskSwitch2"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""Boxed"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":31870,""score"":31870},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""Boxed"",""highScore"":104840,""score"":104840},{""gameName"":""ADP"",""highScore"":35950,""score"":35950},{""gameName"":""SpatialSpan"",""highScore"":2000,""score"":2000},{""gameName"":""TaskSwitch2"",""highScore"":37100,""score"":37100},{""gameName"":""SpatialSpanReverse"",""highScore"":2000,""score"":2000},{""gameName"":""Stroop"",""highScore"":35680,""score"":35680}]",UNDEFINED,ANGLE (Intel(R) HD Graphics Direct3D11 vs_5_0 ps_5_0),LEFT,English,Unknown,1,0,WebGLPlayer,None,512,1
ATRA3OV2OS1,2019-10-25T21:47:55.000Z,2019-11-07T07:54:35.000Z,,Windows 10,28,ACE Explorer,1.13.5sB1,Eastern European Standard Time,2,Chrome 78,Desktop,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""Filter"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""ColorPicking"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":37530,""score"":37530},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""SpatialCueing"",""highScore"":40400,""score"":40400},{""gameName"":""ColorPicking"",""highScore"":950,""score"":950},{""gameName"":""TNT"",""highScore"":14760,""score"":14760},{""gameName"":""FlankerArrow"",""highScore"":9390,""score"":9390},{""gameName"":""Filter"",""highScore"":1390,""score"":1390}]",UNDEFINED,Google SwiftShader,RIGHT,English,Unknown,1,0,WebGLPlayer,None,512,0
ATRA3P0CT5,2019-12-11T22:52:24.000Z,2019-12-11T22:52:57.000Z,,Mac OS X 10.13,56,ACE Explorer,1.13.5sA1,Eastern Standard Time,-5,Firefox 71,Desktop,0,,,UNDEFINED,ATI Radeon HD 4670 OpenGL Engine,RIGHT,English,Unknown,1,0,WebGLPlayer,None,512,0
ATRA3P8ONE,2019-12-16T22:29:05.000Z,2019-12-16T22:37:20.000Z,,Windows 10,37,ACE Explorer,1.13.5sA2,Eastern Standard Time,-5,Chrome 79,Desktop,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""ADP"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpan"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""Stroop"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""TaskSwitch2"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""Boxed"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":30040,""score"":30040},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""Boxed"",""highScore"":91320,""score"":91320}]",UNDEFINED,Google SwiftShader,RIGHT,English,Unknown,1,0,WebGLPlayer,None,512,0
ATRA3POCT5,2019-12-11T23:20:42.000Z,2019-12-11T23:21:31.000Z,,Mac OS X 10_13_6,56,ACE Explorer,1.13.5sA1,Eastern Standard Time,-5,Chrome 78,Desktop,0,,,UNDEFINED,Google SwiftShader,RIGHT,English,Unknown,1,0,WebGLPlayer,None,512,0
ATRA3RRAUS4,2019-10-25T20:06:40.000Z,2019-10-25T21:21:32.000Z,,Windows 10,41,ACE Explorer,1.13.5sA1,Eastern Standard Time,-4,Chrome 77,Desktop,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""ADP"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""Stroop"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TaskSwitch2"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""Boxed"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":12730,""score"":12730},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""TaskSwitch2"",""highScore"":5380,""score"":5380},{""gameName"":""Stroop"",""highScore"":20370,""score"":20370},{""gameName"":""SpatialSpanReverse"",""highScore"":2000,""score"":2000},{""gameName"":""ADP"",""highScore"":13840,""score"":13840},{""gameName"":""SpatialSpan"",""highScore"":3000,""score"":3000},{""gameName"":""Boxed"",""highScore"":41970,""score"":41970}]",UNDEFINED,Google SwiftShader,RIGHT,English,Unknown,1,0,WebGLPlayer,None,512,1
ATRA3UJTVAJ,2019-12-11T19:19:10.000Z,2019-12-17T23:50:40.000Z,,Windows 8.1,35,ACE Explorer,1.13.5sB2,Central Standard Time,-6,Firefox 71,Desktop,2,"[{""gameName"":""BRT"",""lastPlaySession"":1,""playCount"":2},{""gameName"":""WTNumber"",""lastPlaySession"":1,""playCount"":2},{""gameName"":""Filter"",""lastPlaySession"":1,""playCount"":2},{""gameName"":""SpatialCueing"",""lastPlaySession"":1,""playCount"":2},{""gameName"":""FlankerArrow"",""lastPlaySession"":1,""playCount"":2},{""gameName"":""TNT"",""lastPlaySession"":1,""playCount"":2},{""gameName"":""SAAT"",""lastPlaySession"":1,""playCount"":2},{""gameName"":""ColorPicking"",""lastPlaySession"":1,""playCount"":2}]","[{""gameName"":""BRT"",""highScore"":32140,""score"":28270},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""SpatialCueing"",""highScore"":46950,""score"":46950},{""gameName"":""Filter"",""highScore"":21730,""score"":14960},{""gameName"":""FlankerArrow"",""highScore"":60830,""score"":60830},{""gameName"":""TNT"",""highScore"":91160,""score"":88440},{""gameName"":""ColorPicking"",""highScore"":42000,""score"":42000},{""gameName"":""SAAT"",""highScore"":22760,""score"":14810}]",UNDEFINED,ANGLE (AMD Radeon HD 8400 Direct3D11 vs_5_0 ps_5_0),RIGHT,English,Unknown,1,0,WebGLPlayer,None,512,2
atra3utqtfl,2019-12-12T14:16:14.000Z,2019-12-16T22:55:54.000Z,,Windows 10,23,ACE Explorer,1.13.5sA1,Eastern Standard Time,-5,Chrome 79,Desktop,2,"[{""gameName"":""BRT"",""lastPlaySession"":3,""playCount"":4},{""gameName"":""WTNumber"",""lastPlaySession"":3,""playCount"":4},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":3,""playCount"":4},{""gameName"":""ADP"",""lastPlaySession"":3,""playCount"":4},{""gameName"":""SpatialSpan"",""lastPlaySession"":3,""playCount"":4},{""gameName"":""Stroop"",""lastPlaySession"":3,""playCount"":4},{""gameName"":""TaskSwitch2"",""lastPlaySession"":3,""playCount"":4},{""gameName"":""Boxed"",""lastPlaySession"":3,""playCount"":4}]","[{""gameName"":""BRT"",""highScore"":43940,""score"":31300},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""TaskSwitch2"",""highScore"":8820,""score"":1510},{""gameName"":""Stroop"",""highScore"":25780,""score"":19110},{""gameName"":""SpatialSpanReverse"",""highScore"":4000,""score"":2000},{""gameName"":""ADP"",""highScore"":42060,""score"":36860},{""gameName"":""SpatialSpan"",""highScore"":5000,""score"":2000},{""gameName"":""Boxed"",""highScore"":163450,""score"":163450}]",UNDEFINED,ANGLE (Intel(R) UHD Graphics 630 Direct3D11 vs_5_0 ps_5_0),RIGHT,English,Unknown,1,0,WebGLPlayer,None,512,4
ATRA52TPRFF,2019-12-11T11:58:39.000Z,2019-12-11T12:27:30.000Z,,Windows 10,27,ACE Explorer,1.13.5sA1,Eastern Standard Time,-5,Chrome 78,Desktop,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""ADP"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""Stroop"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TaskSwitch2"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""Boxed"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":20880,""score"":20880},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""TaskSwitch2"",""highScore"":29180,""score"":29180},{""gameName"":""Stroop"",""highScore"":24860,""score"":24860},{""gameName"":""SpatialSpanReverse"",""highScore"":4000,""score"":4000},{""gameName"":""ADP"",""highScore"":33970,""score"":33970},{""gameName"":""SpatialSpan"",""highScore"":5000,""score"":5000},{""gameName"":""Boxed"",""highScore"":47660,""score"":47660}]",UNDEFINED,Google SwiftShader,RIGHT,English,Unknown,1,0,WebGLPlayer,None,512,1
ATRA6TP3GG3,2019-12-12T02:35:42.000Z,2019-12-12T02:48:25.000Z,,Windows 10,60,ACE Explorer,1.13.5sA1,Central Standard Time,-6,Chrome 79,Desktop,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""ADP"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpan"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""Stroop"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TaskSwitch2"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""Boxed"",""lastPlaySession"":-1,""playCount"":0}]","[{""gameName"":""BRT"",""highScore"":31320,""score"":31320},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""TaskSwitch2"",""highScore"":-170,""score"":-170},{""gameName"":""Stroop"",""highScore"":22950,""score"":22950}]",UNDEFINED,Google SwiftShader,LEFT,English,Unknown,1,0,WebGLPlayer,None,512,0
ATRA90J26BM,2019-11-21T19:54:41.000Z,2019-11-21T20:20:13.000Z,,Windows 10,31,ACE Explorer,1.13.5sA2,Eastern Standard Time,-5,Chrome 76,Desktop,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""ADP"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""Stroop"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TaskSwitch2"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""Boxed"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":44890,""score"":44890},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""Boxed"",""highScore"":81930,""score"":81930},{""gameName"":""ADP"",""highScore"":43150,""score"":43150},{""gameName"":""SpatialSpan"",""highScore"":5000,""score"":5000},{""gameName"":""TaskSwitch2"",""highScore"":55150,""score"":55150},{""gameName"":""SpatialSpanReverse"",""highScore"":4000,""score"":4000},{""gameName"":""Stroop"",""highScore"":57830,""score"":57830}]",UNDEFINED,ANGLE (Intel(R) HD Graphics 620 Direct3D11 vs_5_0 ps_5_0),RIGHT,English,Unknown,1,0,WebGLPlayer,None,512,1
