Participant Id,Time Gameplayed Utc,Time Sent Utc,Detail,Condition,Trial Number,FPS Mean,FPS Variance,Finish Status,Session Type,Finger Used,OS Version,Screen Height,Screen Width,Build,Client Time Zone,Device DPI,Device Model,Device Type,Graphics Device Name,I18n,Processor Count,Processor Frequency,Runtime Platform,System Memory Size,Times Finished Game,Correct Button,Inter Time Interval,Late Response,Response Time,Response Window
nsinternal_am,2020-05-25T22:44:49.626Z,2020-05-25T22:44:49.626Z,,Left,0,118.448418,81.97117,Successful,StartingWindow,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,0,1000,0,0,-1
nsinternal_am,2020-05-25T22:44:49.626Z,2020-05-25T22:44:49.626Z,,Left,1,116.254288,72.43611,Successful,StartingWindow,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,0,1200,0,0,-1
nsinternal_am,2020-05-25T22:44:49.626Z,2020-05-25T22:44:49.626Z,,Left,2,117.5899,82.7162,Successful,StartingWindow,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,900,0,416,-1
nsinternal_am,2020-05-25T22:44:49.626Z,2020-05-25T22:44:49.626Z,,Left,3,120.245644,106.480843,Successful,StartingWindow,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,800,0,1317,-1
nsinternal_am,2020-05-25T22:44:49.626Z,2020-05-25T22:44:49.626Z,,Left,4,119.983,93.1011353,Successful,StartingWindow,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,1100,0,584,-1
nsinternal_am,2020-05-25T22:44:49.626Z,2020-05-25T22:44:49.626Z,,Right,0,118.631416,103.062012,Successful,StartingWindow,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,1000,0,700,-1
nsinternal_am,2020-05-25T22:44:49.626Z,2020-05-25T22:44:49.626Z,,Right,1,117.87133,88.4812851,Successful,StartingWindow,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,1100,0,483,-1
nsinternal_am,2020-05-25T22:44:49.626Z,2020-05-25T22:44:49.626Z,,Right,2,118.785706,109.937057,Successful,StartingWindow,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,1200,0,416,-1
nsinternal_am,2020-05-25T22:44:49.626Z,2020-05-25T22:44:49.626Z,,Right,3,118.882294,82.9726944,Successful,StartingWindow,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,900,0,400,-1
nsinternal_am,2020-05-25T22:44:49.626Z,2020-05-25T22:44:49.626Z,,Right,4,117.204605,116.41021,Successful,StartingWindow,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,800,0,383,-1
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Left,0,120.364258,39.73037,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,900,0,317,384
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Left,1,121.904015,48.25178,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,1200,0,300,374
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Left,2,123.243225,56.1466675,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,1100,0,284,354
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Left,3,121.117966,67.16714,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,800,0,284,324
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Left,4,124.769753,30.80306,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,1000,1,300,284
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Left,5,121.069885,75.6268845,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,1000,0,250,324
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Left,6,122.336952,83.116684,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,1100,0,267,314
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Left,7,124.096886,43.42038,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,900,0,150,294
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Left,8,120.963089,79.4580154,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,800,1,300,264
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Left,9,123.011269,33.50472,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,1200,1,317,304
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Left,10,121.00563,42.8334732,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,0,800,0,67,384
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Left,11,122.581047,45.9361076,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,1200,1,383,374
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Left,12,120.953041,63.7644043,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,1000,0,267,414
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Left,13,124.967224,80.07215,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,1100,0,283,404
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Left,14,120.0304,21.7324028,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,900,0,250,384
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Left,15,120.818481,32.43235,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,1000,0,300,354
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Right,0,121.091949,42.463398,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,1000,0,284,384
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Right,1,120.721245,47.5843048,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,1100,0,217,374
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Right,2,120.664642,60.7532539,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,1200,0,233,354
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Right,3,119.998383,31.5859241,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,800,0,284,324
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Right,4,120.724648,54.6359367,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,900,1,334,284
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Right,5,119.516563,49.34184,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,1100,0,267,324
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Right,6,122.47963,47.5668259,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,1200,0,267,314
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Right,7,121.404251,40.5642776,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,0,1000,0,33,294
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Right,8,121.2248,47.5994644,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,900,1,316,264
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Right,9,119.940918,50.7815437,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,800,1,317,304
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Right,10,120.19352,38.8509331,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,1100,0,283,384
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Right,11,120.926552,61.371624,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,1000,0,250,374
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Right,12,120.957916,42.86394,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,1200,0,266,354
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Right,13,120.6283,68.54141,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,900,0,200,324
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Right,14,121.150764,64.41023,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,800,1,300,284
nsinternal_bl,2020-05-22T16:47:28.168Z,2020-05-22T16:47:28.168Z,,Right,15,120.219727,63.0839233,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,1000,0,250,324
nsinternal_bl,2020-05-22T16:47:09.030Z,2020-05-22T16:47:09.030Z,,Left,0,121.574036,53.4072533,Successful,StartingWindow,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,900,0,300,-1
nsinternal_bl,2020-05-22T16:47:09.030Z,2020-05-22T16:47:09.030Z,,Left,1,123.345764,53.5557442,Successful,StartingWindow,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,1200,0,300,-1
nsinternal_bl,2020-05-22T16:47:09.030Z,2020-05-22T16:47:09.030Z,,Left,2,124.840584,43.83059,Successful,StartingWindow,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,0,1100,0,50,-1
nsinternal_bl,2020-05-22T16:47:09.030Z,2020-05-22T16:47:09.030Z,,Left,3,125.426605,42.96721,Successful,StartingWindow,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,800,0,283,-1
nsinternal_bl,2020-05-22T16:47:09.030Z,2020-05-22T16:47:09.030Z,,Left,4,123.974586,39.73727,Successful,StartingWindow,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,1000,0,350,-1
nsinternal_bl,2020-05-22T16:47:09.030Z,2020-05-22T16:47:09.030Z,,Right,0,122.480049,71.55261,Successful,StartingWindow,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,1000,0,284,-1
nsinternal_bl,2020-05-22T16:47:09.030Z,2020-05-22T16:47:09.030Z,,Right,1,123.131035,44.7540741,Successful,StartingWindow,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,1100,0,284,-1
nsinternal_bl,2020-05-22T16:47:09.030Z,2020-05-22T16:47:09.030Z,,Right,2,124.78064,58.4310722,Successful,StartingWindow,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,900,0,316,-1
nsinternal_bl,2020-05-22T16:47:09.030Z,2020-05-22T16:47:09.030Z,,Right,3,124.333458,46.1782074,Successful,StartingWindow,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,800,0,300,-1
nsinternal_bl,2020-05-22T16:47:09.030Z,2020-05-22T16:47:09.030Z,,Right,4,122.584686,65.22119,Successful,StartingWindow,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,1200,0,283,-1
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Left,0,118.286629,90.50166,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1200,0,233,366
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Left,1,121.37487,55.14179,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,800,0,183,356
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Left,2,110.238861,309.755127,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1000,0,334,336
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Left,3,113.358322,203.011276,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,900,0,216,306
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Left,4,112.543716,517.434937,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1100,1,267,266
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Left,5,108.492493,248.915192,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,1200,0,67,306
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Left,6,119.307518,97.89224,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,1000,0,0,296
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Left,7,120.489334,110.101234,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,900,0,283,336
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Left,8,123.2551,89.84682,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,800,0,234,326
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Left,9,121.674881,82.31717,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1100,0,266,306
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Left,10,120.027336,89.6658249,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,1100,0,0,276
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Left,11,117.642448,121.890877,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,900,0,200,316
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Left,12,119.3998,105.751518,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,800,0,250,306
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Left,13,120.594147,39.5536461,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1200,0,250,286
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Left,14,119.783318,21.6025543,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1000,0,150,256
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Left,15,115.380592,235.124619,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,1000,0,117,216
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Left,16,120.924713,101.821037,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1200,1,817,200
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Right,0,120.821213,89.12578,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,900,0,333,366
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Right,1,119.997513,77.10993,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1000,0,267,356
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Right,2,121.534859,46.40101,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,800,0,250,336
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Right,3,119.574036,91.4428253,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1200,1,317,306
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Right,4,110.987251,202.594772,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1100,0,200,346
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Right,5,117.74218,187.683533,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,800,0,200,336
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Right,6,119.591896,92.53954,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,900,0,250,316
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Right,7,120.252525,59.97756,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1100,0,250,286
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Right,8,109.968689,355.997437,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1000,1,250,246
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Right,9,114.937248,88.12374,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1200,0,200,286
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Right,10,113.33252,433.567322,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1200,0,166,276
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Right,11,122.2285,52.7612419,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,800,0,167,256
