Participant Id,Time Gameplayed Utc,Time Sent Utc,Detail,Condition,Trial Number,FPS Mean,FPS Variance,Finish Status,Session Type,Finger Used,OS Version,Screen Height,Screen Width,Build,Client Time Zone,Device DPI,Device Model,Device Type,Graphics Device Name,I18n,Processor Count,Processor Frequency,Runtime Platform,System Memory Size,Times Finished Game,Correct Button,Cue Direction,Late Response,Radar Direction,Response Time,Response Window,Trial Type
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,0,118.893196,78.8306,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,0,RIGHT,0,LEFT,117,533,INCONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,1,118.90934,79.1557541,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,RIGHT,400,533,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,2,118.878876,79.30472,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,0,RIGHT,466,573,INCONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,3,118.868935,79.3417358,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,BOTH,450,533,NEUTRAL
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,4,118.861206,79.37414,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,0,BOTH,500,523,NEUTRAL
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,5,118.830307,79.41604,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,0,LEFT,450,523,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,6,118.781326,79.2016,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,0,LEFT,433,503,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,7,118.794914,79.04927,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,1,RIGHT,483,473,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,8,118.806786,78.9595947,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,0,RIGHT,434,563,INCONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,9,118.811661,78.84183,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,0,RIGHT,483,543,INCONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,10,118.785736,78.6923447,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,BOTH,467,503,NEUTRAL
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,11,118.812386,78.53011,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,1,LEFT,650,513,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,12,118.791138,78.15896,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,0,LEFT,367,593,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,13,118.80851,78.26812,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,0,BOTH,433,473,NEUTRAL
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,14,118.797165,78.07527,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,RIGHT,517,583,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,15,118.798912,78.02219,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,1,BOTH,450,433,NEUTRAL
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,16,118.7984,78.02784,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,0,LEFT,417,563,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,17,118.795975,77.76514,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,RIGHT,433,533,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,18,118.78788,77.32946,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,1,RIGHT,667,513,INCONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,19,118.753738,77.16131,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,0,RIGHT,466,553,INCONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,20,118.763634,77.33668,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,BOTH,433,473,NEUTRAL
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,21,118.790306,77.16478,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,RIGHT,417,493,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,22,118.786392,77.16883,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,0,BOTH,450,463,NEUTRAL
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,23,118.780472,77.1127548,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,0,LEFT,417,443,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,24,118.774506,77.0316,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,BOTH,367,443,NEUTRAL
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,25,118.75724,76.9502,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,LEFT,400,543,INCONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,26,118.74781,77.24442,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,1,RIGHT,417,383,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,27,118.747765,77.53934,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,0,LEFT,366,423,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,28,118.751564,77.65641,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,1,LEFT,500,413,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,29,118.751183,77.57049,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,1,BOTH,500,413,NEUTRAL
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,30,118.746773,77.5648651,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,LEFT,400,523,INCONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,31,118.738136,77.35876,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,RIGHT,416,453,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,32,118.718559,77.1143951,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,1,LEFT,467,443,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,33,118.713295,76.99463,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,RIGHT,366,483,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,34,118.710976,77.05539,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,0,LEFT,400,473,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,35,118.704636,77.06144,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,1,BOTH,633,453,NEUTRAL
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,36,118.712563,77.21643,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,RIGHT,350,453,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,37,118.71315,77.28577,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,1,LEFT,467,423,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,38,118.726883,77.35315,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,RIGHT,383,463,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,39,118.770836,77.63413,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,RIGHT,417,453,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,40,118.774139,77.467804,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,0,LEFT,366,433,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,41,118.767311,77.41165,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,1,RIGHT,417,403,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,42,118.7607,77.43572,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,0,LEFT,350,443,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,43,118.744995,77.3282852,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,1,LEFT,533,433,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,44,118.744308,77.4248352,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,0,LEFT,466,473,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,45,118.7314,77.33138,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,RIGHT,434,463,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,46,118.719307,77.3170242,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,LEFT,433,493,INCONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,47,118.706955,77.15416,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,0,LEFT,400,443,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,48,118.703682,77.13199,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,RIGHT,383,413,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,49,118.699806,77.18284,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,1,LEFT,467,373,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,50,118.693771,77.0727539,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,1,LEFT,700,413,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,51,118.698158,77.11229,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,RIGHT,367,493,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,52,118.682312,77.00386,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,0,LEFT,366,483,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,53,118.687828,77.08961,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,LEFT,383,453,INCONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,54,118.680336,77.09539,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,RIGHT,350,463,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,55,118.680351,76.97108,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,RIGHT,417,433,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,56,118.673195,76.9663,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,1,LEFT,400,393,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,57,118.670135,76.93803,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,RIGHT,333,433,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,58,118.6671,77.00912,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,RIGHT,350,423,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,59,118.662773,76.94801,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,1,RIGHT,434,403,CONGRUENT
nsinternal_ag,2020-05-19T23:35:22.629Z,2020-05-19T23:35:22.629Z,,default,60,118.664375,77.06627,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,0,RIGHT,1,LEFT,600,403,INCONGRUENT
nsinternal_ag,2020-05-19T23:35:01.451Z,2020-05-19T23:35:01.451Z,,default,0,118.821617,79.16956,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,0,BOTH,700,-1,NEUTRAL
nsinternal_ag,2020-05-19T23:35:01.451Z,2020-05-19T23:35:01.451Z,,default,1,118.936409,79.76346,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,0,RIGHT,0,LEFT,50,-1,INCONGRUENT
nsinternal_ag,2020-05-19T23:35:01.451Z,2020-05-19T23:35:01.451Z,,default,2,119.082741,80.11339,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,BOTH,417,-1,NEUTRAL
nsinternal_ag,2020-05-19T23:35:01.451Z,2020-05-19T23:35:01.451Z,,default,3,118.971909,79.59602,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,0,LEFT,467,-1,CONGRUENT
nsinternal_ag,2020-05-19T23:35:01.451Z,2020-05-19T23:35:01.451Z,,default,4,119.01049,79.86595,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,0,RIGHT,500,-1,INCONGRUENT
nsinternal_ag,2020-05-19T23:35:01.451Z,2020-05-19T23:35:01.451Z,,default,5,119.063286,80.0737457,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,RIGHT,450,-1,CONGRUENT
nsinternal_ag,2020-05-19T23:35:01.451Z,2020-05-19T23:35:01.451Z,,default,6,118.979469,79.3979645,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,RIGHT,417,-1,CONGRUENT
nsinternal_ag,2020-05-19T23:35:01.451Z,2020-05-19T23:35:01.451Z,,default,7,118.938568,78.97921,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,LEFT,0,LEFT,416,-1,CONGRUENT
nsinternal_am,2020-05-25T23:32:34.876Z,2020-05-25T23:32:34.876Z,,default,0,120.215179,100.632118,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,LEFT,0,RIGHT,367,500,INCONGRUENT
nsinternal_am,2020-05-25T23:32:34.876Z,2020-05-25T23:32:34.876Z,,default,1,118.177124,96.47455,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,LEFT,416,490,INCONGRUENT
nsinternal_am,2020-05-25T23:32:34.876Z,2020-05-25T23:32:34.876Z,,default,2,117.946243,88.47435,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,LEFT,0,BOTH,334,500,NEUTRAL
nsinternal_am,2020-05-25T23:32:34.876Z,2020-05-25T23:32:34.876Z,,default,3,118.249756,93.2375,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,BOTH,300,490,NEUTRAL
nsinternal_am,2020-05-25T23:32:34.876Z,2020-05-25T23:32:34.876Z,,default,4,117.533531,78.16874,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,LEFT,0,LEFT,366,500,CONGRUENT
nsinternal_am,2020-05-25T23:32:34.876Z,2020-05-25T23:32:34.876Z,,default,5,118.482437,76.559494,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,LEFT,0,BOTH,333,470,NEUTRAL
nsinternal_am,2020-05-25T23:32:34.876Z,2020-05-25T23:32:34.876Z,,default,6,117.241653,70.58569,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,BOTH,333,440,NEUTRAL
nsinternal_am,2020-05-25T23:32:34.876Z,2020-05-25T23:32:34.876Z,,default,7,117.888931,85.71842,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,LEFT,0,LEFT,350,490,CONGRUENT
nsinternal_am,2020-05-25T23:32:34.876Z,2020-05-25T23:32:34.876Z,,default,8,117.691429,91.5753,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,RIGHT,283,470,CONGRUENT
nsinternal_am,2020-05-25T23:32:34.876Z,2020-05-25T23:32:34.876Z,,default,9,116.703491,105.139343,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,RIGHT,0,LEFT,351,470,INCONGRUENT
