"Participant Id","Time Gameplayed Utc","Time Sent Utc","Detail","Condition","Trial Number","FPS Mean","FPS Variance","Finish Status","Session Type","Finger Used","OS Version","Screen Height","Screen Width","Build","Client Time Zone","Device DPI","Device Model","Device Type","Graphics Device Name","I18n","Processor Count","Processor Frequency","Runtime Platform","System Memory Size","Times Finished Game","Action Buttons Positions","Ngui","DifferenceNguiNt","NativeTouch","Actual Answer","Colors Used","Correct Button","Late Response","Response Time","Response Window","Test Delay Window","User Answer"
"nsinternal_ag","2020-05-20T00:09:46.126Z","2020-05-20T00:09:46.126Z","","default","0","119.073814","86.59976","Successful","StartingWindow","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 75),ColorButton2:(495, 75),ColorButton3:(599, 75),ColorButton4:(702, 75),ColorButton5:(806, 75)}","N/A","N/A","N/A","RGBA(0.012, 1.000, 0.694, 1.000)","RGBA(0.012, 1.000, 0.694, 1.000),RGBA(0.988, 0.310, 0.482, 1.000),RGBA(0.165, 0.380, 1.000, 1.000)","1","0","2234","-1","300","RGBA(0.012, 1.000, 0.694, 1.000)"
"nsinternal_ag","2020-05-20T00:09:46.126Z","2020-05-20T00:09:46.126Z","","default","1","119.046883","86.25935","Successful","StartingWindow","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 75),ColorButton2:(495, 75),ColorButton3:(599, 75),ColorButton4:(702, 75),ColorButton5:(806, 75)}","N/A","N/A","N/A","RGBA(0.988, 0.310, 0.482, 1.000)","RGBA(1.000, 1.000, 1.000, 1.000),RGBA(0.165, 0.380, 1.000, 1.000),RGBA(0.988, 0.310, 0.482, 1.000)","1","0","1417","-1","300","RGBA(0.988, 0.310, 0.482, 1.000)"
"nsinternal_ag","2020-05-20T00:09:46.126Z","2020-05-20T00:09:46.126Z","","default","2","118.9974","85.62133","Successful","StartingWindow","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 75),ColorButton2:(495, 75),ColorButton3:(599, 75),ColorButton4:(702, 75),ColorButton5:(806, 75)}","N/A","N/A","N/A","RGBA(1.000, 1.000, 1.000, 1.000)","RGBA(0.996, 0.604, 0.176, 1.000),RGBA(1.000, 1.000, 1.000, 1.000),RGBA(0.012, 1.000, 0.694, 1.000)","1","0","1550","-1","300","RGBA(1.000, 1.000, 1.000, 1.000)"
"nsinternal_ag","2020-05-20T00:09:46.126Z","2020-05-20T00:09:46.126Z","","default","3","118.97702","85.2692642","Successful","StartingWindow","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 75),ColorButton2:(495, 75),ColorButton3:(599, 75),ColorButton4:(702, 75),ColorButton5:(806, 75)}","N/A","N/A","N/A","RGBA(0.165, 0.380, 1.000, 1.000)","RGBA(1.000, 1.000, 1.000, 1.000),RGBA(0.165, 0.380, 1.000, 1.000),RGBA(0.996, 0.604, 0.176, 1.000)","1","0","1383","-1","300","RGBA(0.165, 0.380, 1.000, 1.000)"
"nsinternal_ag","2020-05-20T00:09:46.126Z","2020-05-20T00:09:46.126Z","","default","4","118.96608","84.95412","Successful","StartingWindow","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 75),ColorButton2:(495, 75),ColorButton3:(599, 75),ColorButton4:(702, 75),ColorButton5:(806, 75)}","N/A","N/A","N/A","RGBA(0.996, 0.604, 0.176, 1.000)","RGBA(0.996, 0.604, 0.176, 1.000),RGBA(0.988, 0.310, 0.482, 1.000),RGBA(0.012, 1.000, 0.694, 1.000)","1","0","1450","-1","300","RGBA(0.996, 0.604, 0.176, 1.000)"
"nsinternal_ag","2020-05-20T00:09:00.082Z","2020-05-20T00:09:00.082Z","","default","0","119.23703","81.8106461","Successful","StartingWindow","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 234),ColorButton2:(495, 234),ColorButton3:(599, 234),ColorButton4:(702, 234),ColorButton5:(806, 234)}","N/A","N/A","N/A","RGBA(0.012, 1.000, 0.694, 1.000)","RGBA(0.012, 1.000, 0.694, 1.000),RGBA(0.988, 0.310, 0.482, 1.000),RGBA(0.165, 0.380, 1.000, 1.000)","1","0","1316","-1","300","RGBA(0.012, 1.000, 0.694, 1.000)"
"nsinternal_ag","2020-05-20T00:09:00.082Z","2020-05-20T00:09:00.082Z","","default","1","119.235527","81.52226","Successful","StartingWindow","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 234),ColorButton2:(495, 234),ColorButton3:(599, 234),ColorButton4:(702, 234),ColorButton5:(806, 234)}","N/A","N/A","N/A","RGBA(0.988, 0.310, 0.482, 1.000)","RGBA(1.000, 1.000, 1.000, 1.000),RGBA(0.165, 0.380, 1.000, 1.000),RGBA(0.988, 0.310, 0.482, 1.000)","0","0","1133","-1","300","RGBA(0.012, 1.000, 0.694, 1.000)"
"nsinternal_ag","2020-05-20T00:09:00.082Z","2020-05-20T00:09:00.082Z","","default","2","119.206787","82.08919","Successful","StartingWindow","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 234),ColorButton2:(495, 234),ColorButton3:(599, 234),ColorButton4:(702, 234),ColorButton5:(806, 234)}","N/A","N/A","N/A","RGBA(1.000, 1.000, 1.000, 1.000)","RGBA(0.996, 0.604, 0.176, 1.000),RGBA(1.000, 1.000, 1.000, 1.000),RGBA(0.012, 1.000, 0.694, 1.000)","0","0","1317","-1","300","RGBA(0.012, 1.000, 0.694, 1.000)"
"nsinternal_ag","2020-05-20T00:09:00.082Z","2020-05-20T00:09:00.082Z","","default","3","119.220428","82.44019","Successful","StartingWindow","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 234),ColorButton2:(495, 234),ColorButton3:(599, 234),ColorButton4:(702, 234),ColorButton5:(806, 234)}","N/A","N/A","N/A","RGBA(0.165, 0.380, 1.000, 1.000)","RGBA(1.000, 1.000, 1.000, 1.000),RGBA(0.165, 0.380, 1.000, 1.000),RGBA(0.996, 0.604, 0.176, 1.000)","1","0","1333","-1","300","RGBA(0.165, 0.380, 1.000, 1.000)"
"nsinternal_ag","2020-05-20T00:09:00.082Z","2020-05-20T00:09:00.082Z","","default","4","119.235107","82.75041","Successful","StartingWindow","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 234),ColorButton2:(495, 234),ColorButton3:(599, 234),ColorButton4:(702, 234),ColorButton5:(806, 234)}","N/A","N/A","N/A","RGBA(0.996, 0.604, 0.176, 1.000)","RGBA(0.996, 0.604, 0.176, 1.000),RGBA(0.988, 0.310, 0.482, 1.000),RGBA(0.012, 1.000, 0.694, 1.000)","0","0","1300","-1","300","RGBA(1.000, 1.000, 1.000, 1.000)"
"nsinternal_ag","2020-05-20T00:10:16.964Z","2020-05-20T00:10:16.964Z","","default","0","118.9581","85.04927","Successful","Real","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 75),ColorButton2:(495, 75),ColorButton3:(599, 75),ColorButton4:(702, 75),ColorButton5:(806, 75)}","N/A","N/A","N/A","RGBA(1.000, 1.000, 1.000, 1.000)","RGBA(1.000, 1.000, 1.000, 1.000),RGBA(0.165, 0.380, 1.000, 1.000),RGBA(0.988, 0.310, 0.482, 1.000)","1","0","1983","5000","300","RGBA(1.000, 1.000, 1.000, 1.000)"
"nsinternal_ag","2020-05-20T00:10:16.964Z","2020-05-20T00:10:16.964Z","","default","1","118.931175","85.11198","Successful","Real","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 75),ColorButton2:(495, 75),ColorButton3:(599, 75),ColorButton4:(702, 75),ColorButton5:(806, 75)}","N/A","N/A","N/A","RGBA(0.165, 0.380, 1.000, 1.000)","RGBA(0.988, 0.310, 0.482, 1.000),RGBA(0.012, 1.000, 0.694, 1.000),RGBA(0.165, 0.380, 1.000, 1.000)","1","0","1583","5000","310","RGBA(0.165, 0.380, 1.000, 1.000)"
"nsinternal_ag","2020-05-20T00:10:16.964Z","2020-05-20T00:10:16.964Z","","default","2","118.941185","85.1968","Successful","Real","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 75),ColorButton2:(495, 75),ColorButton3:(599, 75),ColorButton4:(702, 75),ColorButton5:(806, 75)}","N/A","N/A","N/A","RGBA(0.996, 0.604, 0.176, 1.000)","RGBA(0.996, 0.604, 0.176, 1.000),RGBA(1.000, 1.000, 1.000, 1.000),RGBA(0.988, 0.310, 0.482, 1.000)","1","0","1467","5000","330","RGBA(0.996, 0.604, 0.176, 1.000)"
"nsinternal_ag","2020-05-20T00:10:16.964Z","2020-05-20T00:10:16.964Z","","default","3","118.931114","84.91326","Successful","Real","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 75),ColorButton2:(495, 75),ColorButton3:(599, 75),ColorButton4:(702, 75),ColorButton5:(806, 75)}","N/A","N/A","N/A","RGBA(1.000, 1.000, 1.000, 1.000)","RGBA(1.000, 1.000, 1.000, 1.000),RGBA(0.012, 1.000, 0.694, 1.000),RGBA(0.165, 0.380, 1.000, 1.000)","1","0","1417","5000","360","RGBA(1.000, 1.000, 1.000, 1.000)"
"nsinternal_ag","2020-05-20T00:10:16.964Z","2020-05-20T00:10:16.964Z","","default","4","118.9338","84.70801","Successful","Real","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 75),ColorButton2:(495, 75),ColorButton3:(599, 75),ColorButton4:(702, 75),ColorButton5:(806, 75)}","N/A","N/A","N/A","RGBA(0.988, 0.310, 0.482, 1.000)","RGBA(0.012, 1.000, 0.694, 1.000),RGBA(0.988, 0.310, 0.482, 1.000),RGBA(0.996, 0.604, 0.176, 1.000)","1","0","1334","5000","400","RGBA(0.988, 0.310, 0.482, 1.000)"
"nsinternal_ag","2020-05-20T00:10:16.964Z","2020-05-20T00:10:16.964Z","","default","5","118.928513","84.38771","Successful","Real","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 75),ColorButton2:(495, 75),ColorButton3:(599, 75),ColorButton4:(702, 75),ColorButton5:(806, 75)}","N/A","N/A","N/A","RGBA(1.000, 1.000, 1.000, 1.000)","RGBA(0.988, 0.310, 0.482, 1.000),RGBA(0.996, 0.604, 0.176, 1.000),RGBA(1.000, 1.000, 1.000, 1.000)","0","0","1317","5000","450","RGBA(0.988, 0.310, 0.482, 1.000)"
"nsinternal_ag","2020-05-20T00:10:16.964Z","2020-05-20T00:10:16.964Z","","default","6","118.927155","84.08921","Successful","Real","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 75),ColorButton2:(495, 75),ColorButton3:(599, 75),ColorButton4:(702, 75),ColorButton5:(806, 75)}","N/A","N/A","N/A","RGBA(0.988, 0.310, 0.482, 1.000)","RGBA(0.165, 0.380, 1.000, 1.000),RGBA(0.012, 1.000, 0.694, 1.000),RGBA(0.988, 0.310, 0.482, 1.000)","1","0","1034","5000","410","RGBA(0.988, 0.310, 0.482, 1.000)"
"nsinternal_ag","2020-05-20T00:10:16.964Z","2020-05-20T00:10:16.964Z","","default","7","118.9139","83.81567","Successful","Real","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 75),ColorButton2:(495, 75),ColorButton3:(599, 75),ColorButton4:(702, 75),ColorButton5:(806, 75)}","N/A","N/A","N/A","RGBA(0.012, 1.000, 0.694, 1.000)","RGBA(0.012, 1.000, 0.694, 1.000),RGBA(1.000, 1.000, 1.000, 1.000),RGBA(0.165, 0.380, 1.000, 1.000)","1","0","1434","5000","420","RGBA(0.012, 1.000, 0.694, 1.000)"
"nsinternal_ag","2020-05-20T00:10:16.964Z","2020-05-20T00:10:16.964Z","","default","8","118.925514","83.83599","Successful","Real","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 75),ColorButton2:(495, 75),ColorButton3:(599, 75),ColorButton4:(702, 75),ColorButton5:(806, 75)}","N/A","N/A","N/A","RGBA(0.996, 0.604, 0.176, 1.000)","RGBA(1.000, 1.000, 1.000, 1.000),RGBA(0.996, 0.604, 0.176, 1.000),RGBA(0.012, 1.000, 0.694, 1.000)","1","0","1700","5000","440","RGBA(0.996, 0.604, 0.176, 1.000)"
"nsinternal_ag","2020-05-20T00:10:16.964Z","2020-05-20T00:10:16.964Z","","default","9","118.940491","83.99448","Successful","Real","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 75),ColorButton2:(495, 75),ColorButton3:(599, 75),ColorButton4:(702, 75),ColorButton5:(806, 75)}","N/A","N/A","N/A","RGBA(1.000, 1.000, 1.000, 1.000)","RGBA(0.996, 0.604, 0.176, 1.000),RGBA(0.988, 0.310, 0.482, 1.000),RGBA(1.000, 1.000, 1.000, 1.000)","1","0","1167","5000","470","RGBA(1.000, 1.000, 1.000, 1.000)"
"nsinternal_ag","2020-05-20T00:10:16.964Z","2020-05-20T00:10:16.964Z","","default","10","118.944534","83.96485","Successful","Real","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 75),ColorButton2:(495, 75),ColorButton3:(599, 75),ColorButton4:(702, 75),ColorButton5:(806, 75)}","N/A","N/A","N/A","RGBA(0.988, 0.310, 0.482, 1.000)","RGBA(1.000, 1.000, 1.000, 1.000),RGBA(0.996, 0.604, 0.176, 1.000),RGBA(0.988, 0.310, 0.482, 1.000)","0","0","1400","5000","510","RGBA(1.000, 1.000, 1.000, 1.000)"
"nsinternal_ag","2020-05-20T00:10:16.964Z","2020-05-20T00:10:16.964Z","","default","11","118.965805","84.02508","Successful","Real","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 75),ColorButton2:(495, 75),ColorButton3:(599, 75),ColorButton4:(702, 75),ColorButton5:(806, 75)}","N/A","N/A","N/A","RGBA(0.012, 1.000, 0.694, 1.000)","RGBA(0.012, 1.000, 0.694, 1.000),RGBA(0.988, 0.310, 0.482, 1.000),RGBA(0.165, 0.380, 1.000, 1.000)","0","0","1783","5000","470","RGBA(1.000, 1.000, 1.000, 1.000)"
"nsinternal_ag","2020-05-20T00:10:16.964Z","2020-05-20T00:10:16.964Z","","default","12","118.970871","83.83817","Successful","Real","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 75),ColorButton2:(495, 75),ColorButton3:(599, 75),ColorButton4:(702, 75),ColorButton5:(806, 75)}","N/A","N/A","N/A","RGBA(0.996, 0.604, 0.176, 1.000)","RGBA(0.165, 0.380, 1.000, 1.000),RGBA(1.000, 1.000, 1.000, 1.000),RGBA(0.996, 0.604, 0.176, 1.000)","0","0","1533","5000","390","RGBA(0.012, 1.000, 0.694, 1.000)"
"nsinternal_ag","2020-05-20T00:10:16.964Z","2020-05-20T00:10:16.964Z","","default","13","118.970947","83.7985153","Successful","Real","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 75),ColorButton2:(495, 75),ColorButton3:(599, 75),ColorButton4:(702, 75),ColorButton5:(806, 75)}","N/A","N/A","N/A","RGBA(0.988, 0.310, 0.482, 1.000)","RGBA(0.988, 0.310, 0.482, 1.000),RGBA(0.012, 1.000, 0.694, 1.000),RGBA(0.165, 0.380, 1.000, 1.000)","1","0","1317","5000","270","RGBA(0.988, 0.310, 0.482, 1.000)"
"nsinternal_ag","2020-05-20T00:10:16.964Z","2020-05-20T00:10:16.964Z","","default","14","118.979454","83.8627853","Successful","Real","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 75),ColorButton2:(495, 75),ColorButton3:(599, 75),ColorButton4:(702, 75),ColorButton5:(806, 75)}","N/A","N/A","N/A","RGBA(0.012, 1.000, 0.694, 1.000)","RGBA(0.996, 0.604, 0.176, 1.000),RGBA(1.000, 1.000, 1.000, 1.000),RGBA(0.012, 1.000, 0.694, 1.000)","1","0","1383","5000","280","RGBA(0.012, 1.000, 0.694, 1.000)"
"nsinternal_ag","2020-05-20T00:10:16.964Z","2020-05-20T00:10:16.964Z","","default","15","118.9888","84.11914","Successful","Real","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 75),ColorButton2:(495, 75),ColorButton3:(599, 75),ColorButton4:(702, 75),ColorButton5:(806, 75)}","N/A","N/A","N/A","RGBA(0.165, 0.380, 1.000, 1.000)","RGBA(1.000, 1.000, 1.000, 1.000),RGBA(0.165, 0.380, 1.000, 1.000),RGBA(0.996, 0.604, 0.176, 1.000)","1","0","1533","5000","300","RGBA(0.165, 0.380, 1.000, 1.000)"
"nsinternal_ag","2020-05-20T00:10:16.964Z","2020-05-20T00:10:16.964Z","","default","16","118.987091","83.8996048","Successful","Real","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 75),ColorButton2:(495, 75),ColorButton3:(599, 75),ColorButton4:(702, 75),ColorButton5:(806, 75)}","N/A","N/A","N/A","RGBA(0.012, 1.000, 0.694, 1.000)","RGBA(0.996, 0.604, 0.176, 1.000),RGBA(0.012, 1.000, 0.694, 1.000),RGBA(0.165, 0.380, 1.000, 1.000)","0","0","1400","5000","330","RGBA(0.165, 0.380, 1.000, 1.000)"
"nsinternal_ag","2020-05-20T00:10:16.964Z","2020-05-20T00:10:16.964Z","","default","17","118.99501","83.9319839","Successful","Real","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 75),ColorButton2:(495, 75),ColorButton3:(599, 75),ColorButton4:(702, 75),ColorButton5:(806, 75)}","N/A","N/A","N/A","RGBA(0.165, 0.380, 1.000, 1.000)","RGBA(0.165, 0.380, 1.000, 1.000),RGBA(1.000, 1.000, 1.000, 1.000),RGBA(0.996, 0.604, 0.176, 1.000)","0","0","1400","5000","290","RGBA(1.000, 1.000, 1.000, 1.000)"
"nsinternal_ag","2020-05-20T00:10:16.964Z","2020-05-20T00:10:16.964Z","","default","18","118.996254","83.85981","Successful","Real","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 75),ColorButton2:(495, 75),ColorButton3:(599, 75),ColorButton4:(702, 75),ColorButton5:(806, 75)}","N/A","N/A","N/A","RGBA(0.996, 0.604, 0.176, 1.000)","RGBA(0.012, 1.000, 0.694, 1.000),RGBA(0.996, 0.604, 0.176, 1.000),RGBA(0.988, 0.310, 0.482, 1.000)","0","0","1834","5000","210","RGBA(1.000, 1.000, 1.000, 1.000)"
"nsinternal_ag","2020-05-20T00:10:16.964Z","2020-05-20T00:10:16.964Z","","default","19","119.006813","84.01053","Successful","Real","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 75),ColorButton2:(495, 75),ColorButton3:(599, 75),ColorButton4:(702, 75),ColorButton5:(806, 75)}","N/A","N/A","N/A","RGBA(0.165, 0.380, 1.000, 1.000)","RGBA(0.988, 0.310, 0.482, 1.000),RGBA(0.165, 0.380, 1.000, 1.000),RGBA(0.012, 1.000, 0.694, 1.000)","1","0","1351","5000","150","RGBA(0.165, 0.380, 1.000, 1.000)"
"nsinternal_ag","2020-05-20T00:08:28.224Z","2020-05-20T00:08:28.224Z","","default","0","119.548508","82.66896","Successful","StartingWindow","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 234),ColorButton2:(495, 234),ColorButton3:(599, 234),ColorButton4:(702, 234),ColorButton5:(806, 234)}","N/A","N/A","N/A","RGBA(0.012, 1.000, 0.694, 1.000)","RGBA(0.012, 1.000, 0.694, 1.000),RGBA(0.988, 0.310, 0.482, 1.000),RGBA(0.165, 0.380, 1.000, 1.000)","1","0","2200","-1","300","RGBA(0.012, 1.000, 0.694, 1.000)"
"nsinternal_ag","2020-05-20T00:08:28.224Z","2020-05-20T00:08:28.224Z","","default","1","119.434509","82.03417","Successful","StartingWindow","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 234),ColorButton2:(495, 234),ColorButton3:(599, 234),ColorButton4:(702, 234),ColorButton5:(806, 234)}","N/A","N/A","N/A","RGBA(0.988, 0.310, 0.482, 1.000)","RGBA(1.000, 1.000, 1.000, 1.000),RGBA(0.165, 0.380, 1.000, 1.000),RGBA(0.988, 0.310, 0.482, 1.000)","0","0","1600","-1","300","RGBA(0.012, 1.000, 0.694, 1.000)"
"nsinternal_ag","2020-05-20T00:08:28.224Z","2020-05-20T00:08:28.224Z","","default","2","119.364494","81.91034","Successful","StartingWindow","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 234),ColorButton2:(495, 234),ColorButton3:(599, 234),ColorButton4:(702, 234),ColorButton5:(806, 234)}","N/A","N/A","N/A","RGBA(1.000, 1.000, 1.000, 1.000)","RGBA(0.996, 0.604, 0.176, 1.000),RGBA(1.000, 1.000, 1.000, 1.000),RGBA(0.012, 1.000, 0.694, 1.000)","1","0","1483","-1","300","RGBA(1.000, 1.000, 1.000, 1.000)"
"nsinternal_ag","2020-05-20T00:08:28.224Z","2020-05-20T00:08:28.224Z","","default","3","119.36422","81.68451","Successful","StartingWindow","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 234),ColorButton2:(495, 234),ColorButton3:(599, 234),ColorButton4:(702, 234),ColorButton5:(806, 234)}","N/A","N/A","N/A","RGBA(0.165, 0.380, 1.000, 1.000)","RGBA(1.000, 1.000, 1.000, 1.000),RGBA(0.165, 0.380, 1.000, 1.000),RGBA(0.996, 0.604, 0.176, 1.000)","1","0","1317","-1","300","RGBA(0.165, 0.380, 1.000, 1.000)"
"nsinternal_ag","2020-05-20T00:08:28.224Z","2020-05-20T00:08:28.224Z","","default","4","119.314087","81.489624","Successful","StartingWindow","N/A","Mac OS X 10_15_4","799","1198","1.16.35","PST","0","Safari 13.1","Desktop","Intel(R) UHD Graphics 630","English","1","0","WebGLPlayer","256","0","{ColorButton1:(391, 234),ColorButton2:(495, 234),ColorButton3:(599, 234),ColorButton4:(702, 234),ColorButton5:(806, 234)}","N/A","N/A","N/A","RGBA(0.996, 0.604, 0.176, 1.000)","RGBA(0.996, 0.604, 0.176, 1.000),RGBA(0.988, 0.310, 0.482, 1.000),RGBA(0.012, 1.000, 0.694, 1.000)","0","0","1451","-1","300","RGBA(1.000, 1.000, 1.000, 1.000)"
"nsinternal_am","2020-05-25T23:27:53.982Z","2020-05-25T23:27:53.982Z","","default","0","118.658127","90.27326","Successful","Real","N/A","Mac OS X 10_13_6","511","1024","1.16.36","PST","0","Safari 12.1","Desktop","Intel Iris Pro OpenGL Engine","English","1","0","WebGLPlayer","256","0","{ColorButton1:(330, 110),ColorButton2:(421, 110),ColorButton3:(512, 110),ColorButton4:(602, 110),ColorButton5:(693, 110)}","2493.833","-1","-1","RGBA(0.165, 0.380, 1.000, 1.000)","RGBA(0.996, 0.604, 0.176, 1.000),RGBA(0.165, 0.380, 1.000, 1.000),RGBA(0.012, 1.000, 0.694, 1.000)","1","0","1450","5000","300","RGBA(0.165, 0.380, 1.000, 1.000)"
"nsinternal_am","2020-05-25T23:27:53.982Z","2020-05-25T23:27:53.982Z","","default","1","117.850708","85.38194","Successful","Real","N/A","Mac OS X 10_13_6","511","1024","1.16.36","PST","0","Safari 12.1","Desktop","Intel Iris Pro OpenGL Engine","English","1","0","WebGLPlayer","256","0","{ColorButton1:(330, 110),ColorButton2:(421, 110),ColorButton3:(512, 110),ColorButton4:(602, 110),ColorButton5:(693, 110)}","2498.61621","-1","-1","RGBA(1.000, 1.000, 1.000, 1.000)","RGBA(0.012, 1.000, 0.694, 1.000),RGBA(1.000, 1.000, 1.000, 1.000),RGBA(0.996, 0.604, 0.176, 1.000)","1","0","1367","5000","310","RGBA(1.000, 1.000, 1.000, 1.000)"
