Participant Id,Time Gameplayed Utc,Time Sent Utc,Detail,Condition,Trial Number,FPS Mean,FPS Variance,Finish Status,Session Type,Finger Used,OS Version,Screen Height,Screen Width,Build,Client Time Zone,Device DPI,Device Model,Device Type,Graphics Device Name,I18n,Processor Count,Processor Frequency,Runtime Platform,System Memory Size,Times Finished Game,Button Pressed,Correct Button,Late Response,Position Is Top,Response Time,Response Window
nsinternal_ag,2020-05-20T00:03:44.375Z,2020-05-20T00:03:44.375Z,,Conjunction_12,0,119.015144,83.94049,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,0,0,1,2100,-1
nsinternal_ag,2020-05-20T00:03:44.375Z,2020-05-20T00:03:44.375Z,,Conjunction_12,1,118.9945,83.6569061,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,1117,-1
nsinternal_ag,2020-05-20T00:03:44.375Z,2020-05-20T00:03:44.375Z,,Conjunction_12,2,118.977806,83.7378845,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,1883,-1
nsinternal_ag,2020-05-20T00:03:44.375Z,2020-05-20T00:03:44.375Z,,Conjunction_12,3,118.964279,83.5918961,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,1266,-1
nsinternal_ag,2020-05-20T00:03:44.375Z,2020-05-20T00:03:44.375Z,,Conjunction_12,4,118.948143,83.1192,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,1317,-1
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_12,0,118.820244,81.78424,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,967,1417
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_12,1,118.811981,81.75463,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,1283,1407
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_12,2,118.81012,81.7721252,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,1017,1387
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_12,3,118.814507,81.83656,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,0,1,1,1734,1357
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_12,4,118.806961,81.72372,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,1000,1397
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_12,5,118.80262,81.5836639,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,1,0,1783,1387
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_12,6,118.801216,81.5229645,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,1384,1427
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_12,7,118.796127,81.42066,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,1084,1417
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_12,8,118.784286,81.30645,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,1,1,1550,1397
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_12,9,118.77346,81.20155,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,1251,1437
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_12,10,118.760811,81.25093,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,1,0,1916,1427
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_12,11,118.743034,81.17862,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,1400,1467
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_12,12,118.741837,81.27678,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,0,0,1,1284,1457
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_12,13,118.742218,81.26022,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,1467,1497
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_12,14,118.732986,81.21964,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,1117,1487
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_12,15,118.7409,81.1852951,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,1,0,1550,1467
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_12,16,118.760254,81.17588,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,1250,1507
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_12,17,118.7635,81.1603,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,1267,1497
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_12,18,118.780151,81.25265,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,0,1,0,1766,1477
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_12,19,118.787392,81.29666,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,1167,1517
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_4,0,118.836975,81.62874,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,716,1417
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_4,1,118.829208,81.72167,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,834,1407
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_4,2,118.815582,81.6640549,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,1066,1387
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_4,3,118.822906,81.64783,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,767,1357
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_4,4,118.833969,81.76394,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,967,1317
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_4,5,118.830009,81.71791,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,866,1267
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_4,6,118.826088,81.6592,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,633,1207
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_4,7,118.831383,81.6643,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,884,1137
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_4,8,118.82766,81.6008453,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,583,1057
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_4,9,118.8278,81.61509,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,617,967
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_4,10,118.815208,81.43,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,600,867
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_4,11,118.818886,81.43496,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,700,757
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_4,12,118.815437,81.31185,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,500,637
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_4,13,118.81813,81.48204,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,1,1,733,507
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_4,14,118.831367,81.64479,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,0,1,0,734,547
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_4,15,118.832909,81.65966,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,1,1,949,627
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_4,16,118.8361,81.765274,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,1,0,766,747
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_4,17,118.827423,81.75291,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,1,1,1567,907
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_4,18,118.820259,81.7385559,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,967,1107
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Conjunction_4,19,118.817764,81.74111,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,800,1097
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_12,0,118.87735,81.7136154,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,650,1417
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_12,1,118.880165,81.82845,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,900,1407
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_12,2,118.874275,81.8159,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,0,0,1,600,1387
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_12,3,118.873405,82.01047,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,600,1427
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_12,4,118.863815,81.75472,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,750,1417
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_12,5,118.862274,81.625206,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,783,1397
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_12,6,118.857544,81.57363,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,534,1367
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_12,7,118.852379,81.6441345,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,684,1327
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_12,8,118.849358,81.63041,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,717,1277
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_12,9,118.856079,81.76363,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,850,1217
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_12,10,118.848709,81.68226,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,634,1147
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_12,11,118.853821,81.70293,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,666,1067
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_12,12,118.848206,81.6096,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,533,977
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_12,13,118.827759,81.49172,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,667,877
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_12,14,118.82634,81.5970459,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,700,767
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_12,15,118.828354,81.47358,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,1,0,650,647
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_12,16,118.815285,81.4595261,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,584,687
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_12,17,118.820351,81.47684,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,517,677
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_12,18,118.8184,81.40593,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,1,0,800,657
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_12,19,118.817444,81.46942,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,567,697
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_4,0,118.93927,82.4106445,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,0,0,1,867,1417
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_4,1,118.933441,82.47001,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,684,1457
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_4,2,118.9134,82.3691254,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,716,1447
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_4,3,118.905556,82.1410751,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,784,1427
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_4,4,118.881248,81.94325,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,567,1397
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_4,5,118.875336,82.0247,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,633,1357
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_4,6,118.873283,82.06163,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,600,1307
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_4,7,118.8762,82.25144,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,634,1247
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_4,8,118.869827,81.9801,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,600,1177
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_4,9,118.874619,81.90521,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,0,0,1,516,1097
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_4,10,118.878052,81.9976044,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,917,1137
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_4,11,118.870529,81.93513,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,683,1127
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_4,12,118.872459,82.0546646,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,517,1107
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_4,13,118.86866,81.97227,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,0,0,1,583,1077
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_4,14,118.86618,81.9612,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,0,0,0,484,1117
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_4,15,118.856514,81.8440247,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Top,1,0,1,800,1197
nsinternal_ag,2020-05-20T00:04:03.449Z,2020-05-20T00:04:03.449Z,,Feature_4,16,118.8583,81.78258,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,Bottom,1,0,0,616,1187
