Participant Id,Time Gameplayed Utc,Time Sent Utc,Detail,Condition,Trial Number,FPS Mean,FPS Variance,Finish Status,Session Type,OS Version,Screen Height,Screen Width,Build,Client Time Zone,Device DPI,Device Model,Device Type,Graphics Device Name,I18n,Processor Count,Processor Frequency,Runtime Platform,System Memory Size,Times Finished Game,Correct Button,Cue Direction,Late Response,Radar Direction,Response Time,Response Window,Trial Type
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,6,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,LEFT,1,LEFT,517,223,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,7,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,RIGHT,234,303,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,8,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,RIGHT,67,293,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,9,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,LEFT,1,LEFT,284,273,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,10,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,RIGHT,0,RIGHT,100,313,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,11,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,RIGHT,1,393,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,12,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,0,LEFT,34,383,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,13,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,RIGHT,67,363,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,14,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,RIGHT,134,333,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,15,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,0,RIGHT,218,783,INCONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,16,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,LEFT,0,LEFT,68,293,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,17,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,0,LEFT,17,333,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,18,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,RIGHT,34,323,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,19,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,RIGHT,118,303,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,20,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,1,RIGHT,283,273,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,21,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,0,LEFT,84,313,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,22,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,LEFT,0,LEFT,34,303,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,23,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,LEFT,0,LEFT,50,343,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,24,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,RIGHT,184,423,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,25,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,RIGHT,184,413,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,26,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,LEFT,1,773,INCONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,27,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,0,LEFT,51,393,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,28,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,LEFT,0,LEFT,167,363,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,29,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,RIGHT,367,403,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,30,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,1,LEFT,483,393,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,31,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,1,RIGHT,467,433,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,32,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,RIGHT,101,513,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,33,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,LEFT,0,LEFT,67,503,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,34,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,LEFT,0,LEFT,117,543,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,35,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,LEFT,0,LEFT,184,623,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,36,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,RIGHT,0,RIGHT,1,743,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,37,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,LEFT,0,RIGHT,134,753,INCONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,38,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,LEFT,0,LEFT,1,903,CONGRUENT
ucsfww0011,2019-09-12T16:22:29.351Z,2019-09-12T16:22:29.351Z,,default,39,58.827198,35.3332634,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,0,LEFT,518,1103,CONGRUENT
ucsfww0011,2019-09-12T16:40:32.576Z,2019-09-12T16:40:32.576Z,,default,0,59.32268,22.87097,Successful,Initial,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,RIGHT,0,LEFT,183,5000,INCONGRUENT
ucsfww0011,2019-09-12T16:40:32.576Z,2019-09-12T16:40:32.576Z,,default,1,59.32268,22.87097,Successful,Initial,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,LEFT,0,LEFT,16,5000,CONGRUENT
ucsfww0011,2019-09-12T16:40:32.576Z,2019-09-12T16:40:32.576Z,,default,2,59.32268,22.87097,Successful,Initial,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,RIGHT,401,5000,CONGRUENT
ucsfww0011,2019-09-12T16:40:32.576Z,2019-09-12T16:40:32.576Z,,default,3,59.32268,22.87097,Successful,Initial,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,0,LEFT,717,5000,CONGRUENT
ucsfww0011,2019-09-12T16:40:32.576Z,2019-09-12T16:40:32.576Z,,default,4,59.32268,22.87097,Successful,Initial,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,RIGHT,450,5000,CONGRUENT
ucsfww0011,2019-09-12T16:40:49.765Z,2019-09-12T16:40:49.765Z,,default,0,59.3118248,22.3402386,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,LEFT,418,5000,INCONGRUENT
ucsfww0011,2019-09-12T16:40:49.765Z,2019-09-12T16:40:49.765Z,,default,1,59.3118248,22.3402386,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,0,LEFT,517,5000,CONGRUENT
ucsfww0011,2019-09-12T16:40:49.765Z,2019-09-12T16:40:49.765Z,,default,2,59.3118248,22.3402386,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,RIGHT,750,5000,CONGRUENT
ucsfww0011,2019-09-12T16:40:49.765Z,2019-09-12T16:40:49.765Z,,default,3,59.3118248,22.3402386,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,RIGHT,684,5000,CONGRUENT
ucsfww0011,2019-09-12T16:40:49.765Z,2019-09-12T16:40:49.765Z,,default,4,59.3118248,22.3402386,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,0,LEFT,368,5000,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,0,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,LEFT,0,LEFT,300,633,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,1,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,1,RIGHT,1033,633,INCONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,2,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,0,RIGHT,451,673,INCONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,3,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,RIGHT,417,673,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,4,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,LEFT,534,663,INCONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,5,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,LEFT,467,643,INCONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,6,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,0,LEFT,567,663,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,7,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,LEFT,501,613,INCONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,8,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,0,LEFT,451,643,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,9,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,0,LEFT,451,613,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,10,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,0,LEFT,334,573,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,11,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,RIGHT,334,523,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,12,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,RIGHT,400,463,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,13,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,1,RIGHT,567,393,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,14,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,1,LEFT,483,433,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,15,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,0,LEFT,351,513,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,16,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,LEFT,384,573,INCONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,17,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,1,LEFT,517,503,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,18,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,0,LEFT,434,543,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,19,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,0,LEFT,401,533,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,20,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,RIGHT,417,513,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,21,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,0,LEFT,351,483,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,22,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,RIGHT,368,443,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,23,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,1,LEFT,500,393,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,24,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,0,LEFT,317,433,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,25,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,RIGHT,317,423,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,26,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,0,RIGHT,417,523,INCONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,27,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,1,RIGHT,484,403,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,28,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,0,LEFT,334,443,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,29,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,RIGHT,368,433,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,30,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,0,RIGHT,384,463,INCONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,31,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,RIGHT,384,413,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,32,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,1,RIGHT,484,383,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,33,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,0,LEFT,384,423,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,34,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,1,RIGHT,417,413,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,35,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,1,RIGHT,467,453,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,36,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,RIGHT,234,533,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,37,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,LEFT,0,LEFT,351,523,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,38,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,RIGHT,334,503,CONGRUENT
ucsfww0011,2019-09-12T16:41:04.893Z,2019-09-12T16:41:04.893Z,,default,39,59.00337,29.8781414,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,RIGHT,350,473,CONGRUENT
ucsfww0018,2019-09-12T16:52:02.533Z,2019-09-12T16:52:02.533Z,,default,0,59.1293259,26.18052,Successful,Initial,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,RIGHT,0,RIGHT,818,5000,CONGRUENT
