"","TIME:","2017-09-13T10:52:12-0700","",""
"","USER ID:","ADMIN-UCSF-cp006","",""
"","User Name:","cp015","",""
"","User Age:","9","",""
"","User Grade:","4","",""
"","User Gender:","FEMALE","",""
"","User Handedness:","RIGHT","",""
"","iPad Number:","83","",""
"","Test Type:","Real","",""
"","Build Number:","17","",""
"","OS Version:","10.2.1","",""
"","Device Type:","iPad Mini 2nd Gen", "",""
"","ADAPTIVITY:","YES","",""
"Game Settings:","{
    Actual = 20;
    Adaptive = 1;
    ITI = 1000;
    MaxInterval = 500;
    "P-Start" = 1500;
    Practice = 5;
    Start = 500;
    TRI = 200;
}","",""
"Right",
"0","530","119.3730235099792","570","1",
"0","(null)","(null)","(null)","(null)",
"1","570","269.5409655570984","570","0",
"1","560","268.5019969940186","570","0",
"1","550","255.5650472640991","570","0",
"1","530","234.9259853363037","570","0",
"0","490","28.68998050689697","570","1",
"1","530","175.1999855041504","570","0",
"0","(null)","(null)","(null)","(null)",
"1","520","202.019989490509","570","0",


"Left",
"Correct Button","Response Window","Response Time","Inter Time Interval","Late Response",
"0","500","N/A","500","0",
"0","(null)","(null)","(null)","(null)",
"1","540","356.902003288269","540","0",
"0","530","N/A","540","1",
"0","(null)","(null)","(null)","(null)",
"1","570","205.9049606323242","570","0",
"0","(null)","(null)","(null)","(null)",
"1","560","256.6859722137451","570","0",
"1","550","488.6710047721863","570","0",
"0","530","76.38704776763916","570","1",
"1","570","204.7879695892334","570","0",
"0","(null)","(null)","(null)","(null)",
"1","560","505.1959753036499","570","0",
"0","550","2.614021301269531","570","1",
"0","(null)","(null)","(null)","(null)",
"1","590","324.8810172080994","590","0",
"1","580","255.4270029067993","590","0",
"1","570","288.9339923858643","590","0",
"1","550","235.8860373497009","590","0",
"0","510","3.340005874633789","590","1",






"","TIME:","2017-09-28T08:09:18-0700","",""
"","USER ID:","ADMIN-UCSF-pe101","",""
"","User Name:","pe101","",""
"","User Age:","13","",""
"","User Grade:","8","",""
"","User Gender:","FEMALE","",""
"","User Handedness:","RIGHT","",""
"","iPad Number:","83","",""
"","Test Type:","Real","",""
"","Build Number:","17","",""
"","OS Version:","10.2.1","",""
"","Device Type:","iPad Mini 2nd Gen", "",""
"","ADAPTIVITY:","YES","",""
"Game Settings:","{
    Actual = 20;
    Adaptive = 1;
    ITI = 1000;
    MaxInterval = 500;
    "P-Start" = 1500;
    Practice = 5;
    Start = 500;
    TRI = 200;
}","",""
"Right",
"Correct Button","Response Window","Response Time","Inter Time Interval","Late Response",
"1","500","467.805027961731","500","0",
"1","490","237.1580004692078","500","0",
"1","480","269.8090076446533","500","0",
"1","460","268.7039971351624","500","0",
"1","420","333.823025226593","500","0",
"1","340","316.7279958724976","500","0",
"0","180","385.1180076599121","500","1",
"0","220","298.4400391578674","500","1",
"0","260","328.7450075149536","500","1",
"0","340","26.06302499771118","500","1",
"1","500","257.98499584198","500","0",
"1","490","251.2480020523071","500","0",
"1","480","264.2599940299988","500","0",
"1","460","301.4259934425354","500","0",
"1","420","346.0389971733093","500","0",
"1","340","300.7839918136597","500","0",
"0","180","400.1510143280029","500","1",
"0","220","312.4359846115112","500","1",
"1","260","246.7609643936157","500","0",
"1","250","228.0120253562927","500","0",


"Left",
"Correct Button","Response Window","Response Time","Inter Time Interval","Late Response",
"0","500","N/A","500","0",
"0","(null)","(null)","(null)","(null)",
"1","540","390.9980058670044","540","0",
"1","530","305.6780099868774","540","0",
"1","520","304.2980432510376","540","0",
"1","500","323.8419890403748","540","0",
"1","460","277.5650024414062","540","0",
"1","380","188.5949969291687","540","0",
"0","220","244.2219853401184","540","1",
"0","260","288.6730432510376","540","1",
"1","300","222.7630019187927","540","0",
"1","290","249.0009665489197","540","0",
"0","280","336.4740014076233","540","1",
"0","320","427.4269938468933","540","1",
"1","360","254.1800141334534","540","0",
"0","(null)","(null)","(null)","(null)",
"0","350","N/A","540","1",
"0","(null)","(null)","(null)","(null)",
"1","390","322.3459720611572","540","0",
"0","380","113.8970255851746","540","1",






"","TIME:","2017-09-28T11:27:17-0700","",""
"","USER ID:","ADMIN-UCSF-pe035","",""
"","User Name:","pe035","",""
"","User Age:","13","",""
"","User Grade:","8","",""
"","User Gender:","MALE","",""
"","User Handedness:","RIGHT","",""
"","iPad Number:","83","",""
"","Test Type:","Real","",""
"","Build Number:","17","",""
"","OS Version:","10.2.1","",""
"","Device Type:","iPad Mini 2nd Gen", "",""
"","ADAPTIVITY:","YES","",""
"Game Settings:","{
    Actual = 20;
    Adaptive = 1;
    ITI = 1000;
    MaxInterval = 500;
    "P-Start" = 1500;
    Practice = 5;
    Start = 500;
    TRI = 200;
}","",""
"Right",
"Correct Button","Response Window","Response Time","Inter Time Interval","Late Response",
"1","500","188.3080005645752","500","0",
"1","490","223.6130237579346","500","0",
"1","480","238.1969690322876","500","0",
"0","(null)","(null)","(null)","(null)",
"1","460","407.8390002250671","500","0",
"1","420","266.452968120575","500","0",
"1","340","163.7880206108093","500","0",
"1","180","168.9610481262207","500","0",
"0","150","84.90496873855591","500","1",
"0","190","233.7430119514465","500","1",
"0","230","286.4930033683777","500","1",
"0","(null)","(null)","(null)","(null)",
"0","310","413.2109880447388","500","1",
"1","470","244.0850138664246","500","0",
"1","460","252.7079582214355","500","0",
"1","450","234.6130013465881","500","0",
"0","430","37.73003816604614","500","1",
"1","470","228.8559675216675","500","0",
"1","460","232.0979833602905","500","0",
"1","450","209.6369862556458","500","0",


"Left",
"Correct Button",
"0",
"1",
"1",
"1",
"1",
"1",
"1",
"0",
"0",
"1",
"0",
"1",
"1",
"0",
"1",
"1",
"1",
"1",
"0",
"1",






"","TIME:","2017-09-29T10:33:19-0700","",""
"","USER ID:","ADMIN-UCSF-pe064","",""
"","User Name:","pe064","",""
"","User Age:","13","",""
"","User Grade:","8","",""
"","User Gender:","MALE","",""
"","User Handedness:","RIGHT","",""
"","iPad Number:","83","",""
"","Test Type:","Real","",""
"","Build Number:","17","",""
"","OS Version:","10.2.1","",""
"","Device Type:","iPad Mini 2nd Gen", "",""
"","ADAPTIVITY:","YES","",""
"Game Settings:","{
    Actual = 20;
    Adaptive = 1;
    ITI = 1000;
    MaxInterval = 500;
    "P-Start" = 1500;
    Practice = 5;
    Start = 500;
    TRI = 200;
}","",""
"Right",
"Correct Button","Response Window","Response Time","Inter Time Interval","Late Response",
"1","500","337.2690081596375","500","0",
"1","490","197.1940398216248","500","0",
"0","480","79.70899343490601","500","1",
"1","520","153.9799571037292","520","0",
"0","(null)","(null)","(null)","(null)",
"1","510","353.7560105323792","520","0",
"1","500","167.7889823913574","520","0",
"0","(null)","(null)","(null)","(null)",
"1","480","350.7069945335388","520","0",
"0","440","84.07902717590332","520","1",
"0","(null)","(null)","(null)","(null)",
"1","480","419.1470146179199","520","0",
"1","470","251.5720129013062","520","0",
"1","460","211.2839818000793","520","0",
"1","440","217.619001865387","520","0",
"1","400","235.2690100669861","520","0",
"0","320","102.2899746894836","520","1",
"1","360","200.2630233764648","520","0",
"0","(null)","(null)","(null)","(null)",
"0","350","N/A","520","1",
"0","(null)","(null)","(null)","(null)",


"Left",
"Correct Button","Response Window","Response Time","Inter Time Interval","Late Response",
"1","500","269.8209881782532","500","0",
"1","490","260.6679797172546","500","0",
"1","480","241.3399815559387","500","0",
"1","460","223.1500148773193","500","0",
"1","420","260.0629925727844","500","0",
"1","340","242.2739863395691","500","0",
"0","180","259.1750025749207","500","1",
"0","220","241.4349913597107","500","1",
"1","260","259.5309615135193","500","0",
"1","250","224.9559760093689","500","0",
"1","240","223.5659956932068","500","0",
"0","220","40.96001386642456","500","1",
"0","(null)","(null)","(null)","(null)",
"0","260","454.2169570922852","500","1",
"1","300","240.98801612854","500","0",
"1","290","241.661012172699","500","0",
"1","280","255.3629875183105","500","0",
"1","260","206.8340182304382","500","0",
"0","220","221.3720083236694","500","1",
"1","260","234.2689633369446","500","0",






"","TIME:","2017-09-29T12:59:34-0700","",""
"","USER ID:","ADMIN-UCSF-pe063","",""
"","User Name:","pe063","",""
"","User Age:","13","",""
"","User Grade:","8","",""
"","User Gender:","MALE","",""
"","User Handedness:","RIGHT","",""
"","iPad Number:","83","",""
"","Test Type:","Real","",""
"","Build Number:","17","",""
"","OS Version:","10.2.1","",""
"","Device Type:","iPad Mini 2nd Gen", "",""
"","ADAPTIVITY:","YES","",""
"Game Settings:","{
    Actual = 20;
    Adaptive = 1;
    ITI = 1000;
    MaxInterval = 500;
    "P-Start" = 1500;
    Practice = 5;
    Start = 500;
    TRI = 200;
}","",""
"Right",
"Correct Button","Response Window","Response Time","Inter Time Interval","Late Response",
"1","500","356.1930060386658","500","0",
"1","490","216.9300317764282","500","0",
"0","480","52.06900835037231","500","1",
"1","520","231.7240238189697","520","0",
"1","510","167.0540571212769","520","0",
"0","500","37.75197267532349","520","1",
"1","540","317.7509903907776","540","0",
"1","530","286.6290211677551","540","0",
"1","520","291.0119891166687","540","0",
"0","500","149.0810513496399","540","1",
"1","540","236.2170219421387","540","0",
"1","530","184.0399503707886","540","0",
"1","520","337.0350003242493","540","0",
"1","500","261.5089416503906","540","0",
"1","460","266.9470310211182","540","0",
"0","380","130.3169727325439","540","1",
"1","420","234.6550226211548","540","0",
"0","410","52.7459979057312","540","1",
"0","450","97.95600175857544","540","1",
"1","490","232.1410179138184","540","0",


"Left",
"Correct Button","Response Window","Response Time","Inter Time Interval","Late Response",
"1","500","336.8220329284668","500","0",
"1","490","345.1200127601624","500","0",
"1","480","291.1059856414795","500","0",
"1","460","308.3289861679077","500","0",
"1","420","257.1529746055603","500","0",
"1","340","226.9259691238403","500","0",
"0","180","254.4939517974854","500","1",
"1","220","192.8780078887939","500","0",
"0","210","75.75201988220215","500","1",
"0","250","4.148006439208984","500","1",
"1","290","177.9909729957581","500","0",
"1","280","172.4810004234314","500","0",
"0","270","141.5500044822693","500","1",
"0","310","339.3080234527588","500","1",
"1","350","239.5270466804504","500","0",
"1","340","223.1599688529968","500","0",
"1","330","256.104052066803","500","0",
"1","310","269.6790099143982","500","0",
"1","270","254.6049952507019","500","0",
"0","190","139.6589875221252","500","1",






"","TIME:","2017-10-02T09:03:59-0700","",""
"","USER ID:","ADMIN-UCSF-pe406","",""
"","User Name:","pe406","",""
"","User Age:","11","",""
"","User Grade:","6","",""
"","User Gender:","MALE","",""
"","User Handedness:","RIGHT","",""
"","iPad Number:","83","",""
"","Test Type:","Real","",""
"","Build Number:","17","",""
"","OS Version:","10.2.1","",""
"","Device Type:","iPad Mini 2nd Gen", "",""
"","ADAPTIVITY:","YES","",""
"Game Settings:","{
    Actual = 20;
    Adaptive = 1;
    ITI = 1000;
    MaxInterval = 500;
    "P-Start" = 1500;
    Practice = 5;
    Start = 500;
    TRI = 200;
}","",""
"Right",
"Correct Button","Response Window","Response Time","Inter Time Interval","Late Response",
"1","500","272.8739976882935","500","0",
"1","490","250.0960230827332","500","0",
"1","480","233.0690026283264","500","0",
"1","460","336.2089991569519","500","0",
"0","(null)","(null)","(null)","(null)",
"0","420","N/A","500","1",
"1","460","253.7349462509155","500","0",
"1","450","286.6459488868713","500","0",
"1","440","286.363959312439","500","0",
"1","420","272.6560235023499","500","0",
"1","380","181.024968624115","500","0",
"0","300","393.5809731483459","500","1",
"1","340","255.9300065040588","500","0",
"0","330","366.5339946746826","500","1",
"1","370","269.752025604248","500","0",
"1","360","302.8649687767029","500","0",
"1","350","301.2180328369141","500","0",
"0","330","332.0890069007874","500","1",
"1","370","266.3120031356812","500","0",
"1","360","234.8219752311707","500","0",


"Left",
