"","TIME:","2017-09-07T15:28:51-0700","",""
"","USER ID:","ADMIN-UCSF-te101","",""
"","User Name:","Test101","",""
"","User Age:","9","",""
"","User Grade:","4","",""
"","User Gender:","FEMALE","",""
"","User Handedness:","RIGHT","",""
"","iPad Number:","88","",""
"","Test Type:","Practice","",""
"","Build Number:","17","",""
"","OS Version:","10.3.2","",""
"","Device Type:","iPad Mini 2nd Gen", "",""
"","ADAPTIVITY:","YES","",""
"Game Settings:","{
    Actual = 25;
    Adaptive = 1;
    ITI = 1000;
    MaxInterval = 1500;
    "P-Start" = 1500;
    Practice = 8;
    Start = 1000;
    TRI = 200;
}","",""
"Feature_12",
"1","1030","1","820.9410309791565","0",
"1","1020","0","987.0949983596802","0",
"0","1000","1","1005.212962627411","1",
"1","1040","0","1013.859987258911","0",
"1","1030","0","717.4490094184875","0",
"1","1020","1","678.2709956169128","0",
"1","1000","1","650.5710482597351","0",
"1","960","1","670.9499955177307","0",
"1","880","1","732.9930067062378","0",
"1","720","1","634.9120140075684","0",
"0","400","1","477.1999716758728","1",


"Conjunction_4",
"Correct Button","Response Window","Position Is Top","Response Time","Late Response",
"1","1000","1","798.168957233429","0",
"1","990","1","813.1570219993591","0",
"0","980","1","1153.059005737305","1",
"1","1020","1","696.9410181045532","0",
"1","1010","1","686.5130066871643","0",
"0","1000","0","678.5129904747009","0",
"0","1040","0","1209.039986133575","1",
"1","1080","1","858.5360050201416","0",
"1","1070","0","705.5550217628479","0",
"1","1060","0","1036.634981632233","0",
"0","1040","0","711.1519575119019","0",
"1","1080","1","979.1809916496277","0",
"1","1070","0","908.1950187683105","0",
"1","1060","1","777.9879570007324","0",
"1","1040","1","644.0649628639221","0",
"1","1000","0","809.4220161437988","0",
"1","920","1","608.2890033721924","0",
"1","760","0","671.828031539917","0",
"0","440","0","646.6479897499084","1",
"0","480","0","771.90101146698","1",
"0","520","0","951.4179825782776","1",
"0","600","1","710.4920148849487","1",
"0","760","1","1057.442963123322","1",
"1","1080","1","602.3489832878113","0",
"1","1070","0","691.4950013160706","0",


"Conjunction_12",
"Correct Button","Response Window","Position Is Top","Response Time","Late Response",
"0","1000","1","1107.230007648468","1",
"1","1040","0","920.9969639778137","0",
"0","1030","0","987.9869818687439","0",
"0","1070","0","868.1970238685608","0",
"1","1110","0","653.0569791793823","0",
"1","1100","1","556.177020072937","0",
"0","1090","0","565.991997718811","0",
"0","1130","1","953.8319706916809","0",
"0","1170","1","N/A","1",
"0","1250","1","1421.94801568985","1",
"1","1410","1","920.3240275382996","0",
"0","1400","1","1401.489973068237","1",
"1","1440","1","965.770959854126","0",
"1","1430","0","1235.902965068817","0",
"1","1420","0","665.6079888343811","0",
"0","1400","1","N/A","1",
"0","1440","1","N/A","1",
"0","1480","0","N/A","1",
"1","1560","0","1263.494968414307","0",
"1","1550","1","1103.397011756897","0",
"0","1540","0","1154.151022434235","0",
"0","1580","1","870.4349994659424","0",
"1","1620","0","1289.539992809296","0",
"1","1610","1","1097.247004508972","0",
"1","1600","0","1353.631019592285","0",






"","TIME:","2017-09-28T09:15:15-0700","",""
"","USER ID:","ADMIN-UCSF-pe221","",""
"","User Name:","pe221","",""
"","User Age:","13","",""
"","User Grade:","8","",""
"","User Gender:","FEMALE","",""
"","User Handedness:","RIGHT","",""
"","iPad Number:","88","",""
"","Test Type:","Real","",""
"","Build Number:","17","",""
"","OS Version:","10.3.2","",""
"","Device Type:","iPad Mini 2nd Gen", "",""
"","ADAPTIVITY:","YES","",""
"Game Settings:","{
    Actual = 25;
    Adaptive = 1;
    ITI = 1000;
    MaxInterval = 1500;
    "P-Start" = 1500;
    Practice = 8;
    Start = 1000;
    TRI = 200;
}","",""
"Feature_12",
"Correct Button","Response Window","Position Is Top","Response Time","Late Response",
"0","1000","0","469.2969918251038","0",
"1","1040","0","499.9619722366333","0",
"1","1030","0","595.8790183067322","0",
"1","1020","1","575.1480460166931","0",
"1","1000","1","600.3549695014954","0",
"1","960","0","617.9530024528503","0",
"1","880","1","750.7559657096863","0",
"1","720","1","615.3930425643921","0",
"0","400","1","598.9220142364502","1",
"0","440","1","834.3420028686523","1",
"0","480","0","583.840012550354","1",
"1","560","1","401.6550183296204","0",
"1","550","0","517.225980758667","0",
"1","540","1","503.5939812660217","0",
"0","520","1","445.6850290298462","0",
"0","560","1","563.0749464035034","1",
"0","600","0","614.6029829978943","1",
"1","680","0","528.5110473632812","0",
"1","670","1","610.3389859199524","0",
"1","660","0","565.2869939804077","0",
"1","640","0","534.0850353240967","0",
"0","600","1","645.7629799842834","1",
"0","640","1","763.1379961967468","1",
"1","680","0","562.1760487556458","0",
"0","670","0","679.5130372047424","1",


"Feature_4",
"Correct Button","Response Window","Position Is Top","Response Time","Late Response",
"1","1000","0","638.5839581489563","0",
"1","990","0","577.3509740829468","0",
"1","980","1","588.4250402450562","0",
"1","960","1","539.804995059967","0",
"0","920","1","540.9359931945801","0",
"1","960","1","624.019980430603","0",
"1","950","1","740.7790422439575","0",
"1","940","1","508.059024810791","0",
"1","920","0","555.586040019989","0",
"0","880","0","554.7369718551636","0",
"1","920","0","680.4699897766113","0",
"1","910","1","613.0969524383545","0",
"1","900","1","585.7539772987366","0",
"1","880","1","571.6210007667542","0",
"1","840","0","566.1680102348328","0",
"1","760","1","535.1319909095764","0",
"1","600","0","505.4429769515991","0",
"0","280","1","435.4569911956787","1",
"0","320","0","485.3570461273193","1",
"0","360","1","519.9309587478638","1",
"0","440","0","702.1569609642029","1",
"1","600","1","519.353985786438","0",
"1","590","0","569.0339803695679","0",
"0","580","0","668.7960028648376","1",
"1","620","0","551.3420104980469","0",


"Conjunction_4",
"Correct Button","Response Window","Position Is Top","Response Time","Late Response",
"1","1000","1","694.3709850311279","0",
"1","990","0","647.0940113067627","0",
"1","980","0","562.2380375862122","0",
"1","960","1","579.2840123176575","0",
"1","920","0","763.9360427856445","0",
"0","840","1","1283.0930352211","1",
"1","880","0","693.4760212898254","0",
"0","870","1","526.6550183296204","0",
"0","910","0","795.179009437561","0",
"1","950","1","777.2069573402405","0",
"0","940","0","494.8389530181885","0",
"1","980","0","579.1190266609192","0",
"1","970","1","776.5260338783264","0",
"0","960","1","490.99200963974","0",
"0","1000","1","492.2710061073303","0",
"1","1040","1","626.2930035591125","0",
"1","1030","0","642.1120166778564","0",
"1","1020","1","642.7509784698486","0",
"1","1000","0","560.0979924201965","0",
"1","960","1","795.1200008392334","0",
"1","880","0","841.8799638748169","0",
"0","720","1","723.7669825553894","1",
"0","760","0","808.4049820899963","1",
"0","800","1","557.640016078949","0",
"1","880","0","641.9039964675903","0",


"Conjunction_12",
"Correct Button","Response Window","Position Is Top","Response Time","Late Response",
"0","1000","0","1454.364001750946","1",
"0","1040","0","988.9169931411743","0",
"1","1080","0","804.8689961433411","0",
"0","1070","1","1308.685004711151","1",
"0","1110","1","1206.122040748596","1",
"0","1150","1","887.4310255050659","0",
"1","1230","1","1186.747014522552","0",
"1","1220","0","1188.861966133118","0",
"0","1210","1","N/A","1",
"1","1250","1","1083.588004112244","0",
"0","1240","1","971.6590046882629","0",
"1","1280","1","704.0690183639526","0",
"0","1270","0","1471.705973148346","1",
"0","1310","1","1447.353005409241","1",
"0","1350","0","1485.89700460434","1",
"0","1430","1","1301.042973995209","0",
"1","1590","0","1055.746972560883","0",
"1","1580","1","804.4149875640869","0",
"1","1570","1","953.2470107078552","0",
"1","1550","0","991.3389682769775","0",
"1","1510","0","1253.441989421844","0",
"1","1430","0","988.2640242576599","0",
"1","1270","0","719.3419933319092","0",
"0","950","0","1121.029019355774","1",
"1","990","1","620.9709644317627","0",






"","TIME:","2017-09-28T14:10:48-0700","",""
"","USER ID:","ADMIN-UCSF-pe239","",""
"","User Name:","pe239","",""
"","User Age:","14","",""
"","User Grade:","8","",""
"","User Gender:","FEMALE","",""
"","User Handedness:","RIGHT","",""
"","iPad Number:","88","",""
"","Test Type:","Real","",""
"","Build Number:","17","",""
"","OS Version:","10.3.2","",""
"","Device Type:","iPad Mini 2nd Gen", "",""
"","ADAPTIVITY:","YES","",""
"Game Settings:","{
    Actual = 25;
    Adaptive = 1;
    ITI = 1000;
    MaxInterval = 1500;
    "P-Start" = 1500;
    Practice = 8;
    Start = 1000;
    TRI = 200;
}","",""
"Feature_12",
"Correct Button","Response Window","Position Is Top","Response Time","Late Response",
"0","1000","1","N/A","1",
"1","1040","1","947.1949934959412","0",
"1","1030","1","815.1810169219971","0",
"0","1020","1","1264.437019824982","1",
"1","1060","0","682.8819513320923","0",
"1","1050","1","702.4120092391968","0",
"1","1040","0","928.6990165710449","0",
"1","1020","1","817.1249628067017","0",
"0","980","0","784.0459942817688","0",
"0","1020","1","618.8279986381531","0",
"0","1060","1","798.7499833106995","0",
"0","1140","1","748.0220198631287","0",
"0","1300","0","784.4420075416565","0",
"0","1620","1","582.8219652175903","0",
"0","2260","1","801.2669682502747","0",
"1","3540","0","849.170982837677","0",
"0","3530","0","95.38698196411133","1",
"0","3570","0","76.09099149703979","1",
"1","3610","0","283.6130261421204","0",
"0","3600","0","257.7719688415527","0",
"0","3640","1","158.8059663772583","0",
"0","3680","0","132.4229836463928","1",
"0","3760","0","43.33698749542236","1",
"0","3920","1","66.16401672363281","1",
"0","4240","0","123.8619685173035","1",


"Feature_4",
"Correct Button","Response Window","Position Is Top","Response Time","Late Response",
"0","1000","1","25.04396438598633","1",
"0","1040","1","32.05299377441406","1",
"0","1080","1","90.65300226211548","1",
"1","1160","0","278.7530422210693","0",
"0","1150","1","425.3140091896057","0",
"0","1190","0","126.4029741287231","1",
"1","1230","1","674.5589971542358","0",
"0","1220","1","531.0959815979004","0",
"0","1260","1","706.430971622467","0",
"0","1300","0","41.36598110198975","1",
"1","1380","0","601.5830039978027","0",
"0","1370","1","156.6889882087708","0",
"0","1410","0","137.4870538711548","1",
"0","1450","0","107.2499752044678","1",
"1","1530","0","179.4140338897705","0",
"0","1520","1","123.041033744812","1",
"0","1560","1","108.2330346107483","1",
"0","1600","0","105.7670116424561","1",
"0","1680","0","19.02997493743896","1",
"1","1840","0","206.1610221862793","0",
"1","1830","0","324.9430060386658","0",
"1","1820","1","1039.483964443207","0",
"1","1800","1","848.7870097160339","0",
"1","1760","0","738.6130094528198","0",
"1","1680","1","719.4719910621643","0",


"Conjunction_4",
"Correct Button","Response Window","Position Is Top","Response Time","Late Response",
"0","1000","0","138.3189558982849","1",
"1","1040","0","168.4359908103943","0",
"1","1030","0","157.6949954032898","0",
"1","1020","0","159.4570279121399","0",
"0","1000","1","103.1100153923035","1",
"1","1040","0","379.09996509552","0",
"1","1030","1","174.8020052909851","0",
"0","1020","1","24.74701404571533","1",
"0","1060","1","36.81600093841553","1",
"0","1100","1","343.0519700050354","0",
"0","1180","1","164.5119786262512","0",
"0","1340","1","177.4539947509766","0",
"0","1660","1","576.0089755058289","0",
"1","2300","0","662.6989841461182","0",
"0","2290","1","88.23502063751221","1",
"1","2330","0","1951.517999172211","0",
"0","2320","1","153.4680128097534","0",
"0","2360","1","22.02701568603516","1",
"0","2400","0","124.0299940109253","1",
"0","2480","1","246.5109825134277","0",
"1","2640","0","329.3539881706238","0",
"1","2630","0","288.0679965019226","0",
"0","2620","1","294.6180105209351","0",
"0","2660","0","47.61099815368652","1",
"1","2700","0","428.3760190010071","0",


"Conjunction_12",
"Correct Button","Response Window","Position Is Top","Response Time","Late Response",
