"","TIME:","2017-09-08T09:37:39-0700","",""
"","USER ID:","ADMIN-UCSF-bo025","",""
"","User Name:","bo025","",""
"","User Age:","9","",""
"","User Grade:","4","",""
"","User Gender:","FEMALE","",""
"","User Handedness:","RIGHT","",""
"","iPad Number:","21","",""
"","Test Type:","Real","",""
"","Build Number:","17","",""
"","OS Version:","10.2.1","",""
"","Device Type:","iPad Mini 3rd Gen", "",""
"","ADAPTIVITY:","YES","",""
"Game Settings:","{
    Actual = 40;
    Adaptive = 1;
    ITI = 1000;
    MaxInterval = 600;
    "P-Start" = 1500;
    Practice = 5;
    Start = 600;
    TRI = 200;
}","",""
"Sustained",
"Correct Button","Response Window","Trial Accuracy","Position Is Top","Response Time","Late Response",
"0","270","Miss","1","584.5690369606018","0",
"0","310","Miss","1","435.4750514030457","0",
"0","350","Miss","1","421.0919737815857","0",
"1","430","Hit","1","401.7939567565918","0",
"1","420","Hit","1","369.3820238113403","0",
"1","410","Correct Rejection","0","0","N/A",
"1","410","Hit","1","268.543004989624","0",
"1","390","Correct Rejection","0","0","N/A",
"1","390","Hit","1","306.253969669342","0",
"0","350","Miss","1","584.4470262527466","0",
"0","390","Miss","1","517.4370408058167","0",
"1","430","Hit","1","401.8890261650085","0",
"0","420","Miss","1","552.5110363960266","0",
"1","460","Hit","1","401.3879895210266","0",
"1","450","Hit","1","350.2749800682068","0",
"1","440","Hit","1","368.0060505867004","0",
"0","420","Miss","1","498.4429478645325","0",
"1","460","Correct Rejection","0","0","N/A",


"Impulsive",
"Correct Button","Response Window","Trial Accuracy","Position Is Top","Response Time","Late Response",
"1","600","Correct Rejection","0","0","N/A",
"1","600","Correct Rejection","0","0","N/A",
"1","600","Hit","1","459.1889977455139","0",
"1","590","Hit","1","566.6810274124146","0",
"1","580","Correct Rejection","0","0","N/A",
"1","580","Correct Rejection","0","0","N/A",
"1","580","Correct Rejection","0","0","N/A",
"1","580","Correct Rejection","0","0","N/A",
"1","580","Correct Rejection","0","0","N/A",
"1","580","Correct Rejection","0","0","N/A",
"1","580","Correct Rejection","0","0","N/A",
"1","580","Hit","1","427.3110032081604","0",
"1","560","Correct Rejection","0","0","N/A",
"1","560","Correct Rejection","0","0","N/A",
"1","560","Correct Rejection","0","0","N/A",
"1","560","Correct Rejection","0","0","N/A",
"1","560","Correct Rejection","0","0","N/A",
"1","560","Correct Rejection","0","0","N/A",
"1","560","Correct Rejection","0","0","N/A",
"1","560","Hit","1","506.013035774231","0",
"1","520","Correct Rejection","0","0","N/A",
"1","520","Hit","1","462.0209932327271","0",
"0","440","Miss","1","463.515043258667","0",
"1","480","Correct Rejection","0","0","N/A",
"1","480","Hit","1","303.9219975471497","0",
"1","470","Correct Rejection","0","0","N/A",
"1","470","Correct Rejection","0","0","N/A",
"1","470","Hit","1","433.8269829750061","0",
"1","460","Hit","1","385.5389952659607","0",
"1","440","Correct Rejection","0","0","N/A",
"1","440","Correct Rejection","0","0","N/A",
"1","440","Hit","1","351.9390225410461","0",
"1","400","Correct Rejection","0","0","N/A",
"1","400","Correct Rejection","0","0","N/A",
"1","400","Hit","1","369.1740036010742","0",
"1","320","Correct Rejection","0","0","N/A",
"1","320","Correct Rejection","0","0","N/A",
"1","320","Correct Rejection","0","0","N/A",
"1","320","Hit","1","316.7089819908142","0",
"1","160","Correct Rejection","0","0","N/A",






"","TIME:","2017-09-14T09:13:25-0700","",""
"","USER ID:","ADMIN-UCSF-se048","",""
"","User Name:","se048","",""
"","User Age:","9","",""
"","User Grade:","4","",""
"","User Gender:","MALE","",""
"","User Handedness:","RIGHT","",""
"","iPad Number:","21","",""
"","Test Type:","Real","",""
"","Build Number:","17","",""
"","OS Version:","10.2.1","",""
"","Device Type:","iPad Mini 3rd Gen", "",""
"","ADAPTIVITY:","YES","",""
"Game Settings:","{
    Actual = 40;
    Adaptive = 1;
    ITI = 1000;
    MaxInterval = 600;
    "P-Start" = 1500;
    Practice = 5;
    Start = 600;
    TRI = 200;
}","",""
"Sustained",
"Correct Button","Response Window","Trial Accuracy","Position Is Top","Response Time","Late Response",
"1","600","Hit","1","487.9679679870605","0",
"1","590","Hit","1","393.919050693512","0",
"1","580","Hit","1","371.1090087890625","0",
"1","560","Hit","1","557.9310059547424","0",
"1","520","Correct Rejection","0","0","N/A",
"1","520","Hit","1","399.1729617118835","0",
"0","440","Miss","1","543.0379509925842","0",
"1","480","Hit","1","419.8440313339233","0",
"1","470","Correct Rejection","0","0","N/A",
"1","470","Correct Rejection","0","0","N/A",
"1","470","Hit","1","385.9750032424927","0",
"0","460","Miss","1","539.313018321991","0",
"1","500","Hit","1","422.9249954223633","0",
"1","490","Hit","1","406.6700339317322","0",
"1","480","Correct Rejection","0","0","N/A",
"1","480","Hit","1","380.424976348877","0",
"0","460","Miss","1","538.0589962005615","0",
"1","500","Correct Rejection","0","0","N/A",
"1","500","Correct Rejection","0","0","N/A",
"1","500","Correct Rejection","0","0","N/A",
"1","500","Correct Rejection","0","0","N/A",
"1","500","Hit","1","473.0469584465027","0",
"1","490","Hit","1","368.9770102500916","0",
"0","480","False Alarm","0","352.9879450798035","N/A",
"1","520","Hit","1","485.5390191078186","0",
"1","510","Hit","1","468.4929847717285","0",
"1","500","Correct Rejection","0","0","N/A",
"1","500","Hit","1","488.5990023612976","0",
"1","480","Hit","1","351.3709902763367","0",
"1","440","Hit","1","368.2559728622437","0",
"1","360","Correct Rejection","0","0","N/A",
"1","360","Correct Rejection","0","0","N/A",
"0","360","Miss","1","510.8230113983154","0",
"1","400","Hit","1","384.7030401229858","0",
"1","390","Hit","1","351.2229919433594","0",
"0","380","Miss","1","523.7439870834351","0",
"0","420","Miss","1","483.4589958190918","0",
"1","460","Hit","1","318.6509609222412","0",
"1","450","Hit","1","449.1029977798462","0",
"0","440","Miss","1","N/A","1",


"Impulsive",
"Correct Button","Response Window","Trial Accuracy","Position Is Top","Response Time","Late Response",
"1","600","Correct Rejection","0","0","N/A",
"1","600","Correct Rejection","0","0","N/A",
"1","600","Hit","1","369.098961353302","0",
"1","590","Correct Rejection","0","0","N/A",
"1","590","Hit","1","432.951033115387","0",
"1","580","Correct Rejection","0","0","N/A",
"1","580","Hit","1","392.1439647674561","0",
"1","560","Correct Rejection","0","0","N/A",
"1","560","Correct Rejection","0","0","N/A",
"1","560","Correct Rejection","0","0","N/A",
"1","560","Hit","1","340.3199911117554","0",
"1","520","Correct Rejection","0","0","N/A",
"1","520","Correct Rejection","0","0","N/A",
"1","520","Hit","1","445.061981678009","0",
"1","440","Hit","1","380.1159858703613","0",
"1","280","Correct Rejection","0","0","N/A",
"0","280","Miss","1","443.9919590950012","0",
"1","320","Correct Rejection","0","0","N/A",
"0","320","Miss","1","376.300036907196","0",
"1","360","Correct Rejection","0","0","N/A",
"1","360","Correct Rejection","0","0","N/A",
"1","360","Correct Rejection","0","0","N/A",
"1","360","Correct Rejection","0","0","N/A",
"1","360","Hit","1","351.8799543380737","0",
"1","350","Correct Rejection","0","0","N/A",
"1","350","Correct Rejection","0","0","N/A",
"1","350","Correct Rejection","0","0","N/A",
"1","350","Correct Rejection","0","0","N/A",
"1","350","Correct Rejection","0","0","N/A",
"1","350","Correct Rejection","0","0","N/A",
"1","350","Correct Rejection","0","0","N/A",
"1","350","Correct Rejection","0","0","N/A",
"1","350","Correct Rejection","0","0","N/A",
"1","350","Correct Rejection","0","0","N/A",
"0","350","Miss","1","384.8699927330017","0",
"1","390","Correct Rejection","0","0","N/A",
"1","390","Correct Rejection","0","0","N/A",
"1","390","Hit","1","312.7279877662659","0",
"1","380","Correct Rejection","0","0","N/A",
"0","380","Miss","1","428.6220073699951","0",






"","TIME:","2017-09-26T11:38:12-0700","",""
"","USER ID:","ADMIN-UCSF-la097","",""
"","User Name:","la097","",""
"","User Age:","9","",""
"","User Grade:","4","",""
"","User Gender:","FEMALE","",""
"","User Handedness:","RIGHT","",""
"","iPad Number:","21","",""
"","Test Type:","Real","",""
"","Build Number:","17","",""
"","OS Version:","10.2.1","",""
"","Device Type:","iPad Mini 3rd Gen", "",""
"","ADAPTIVITY:","YES","",""
"Game Settings:","{
    Actual = 40;
    Adaptive = 1;
    ITI = 1000;
    MaxInterval = 600;
    "P-Start" = 1500;
    Practice = 5;
    Start = 600;
    TRI = 200;
}","",""
"Sustained",
"Correct Button","Response Window","Trial Accuracy","Position Is Top","Response Time","Late Response",
"0","600","Miss","1","N/A","1",
"0","640","Miss","1","643.688976764679","0",
"1","680","Correct Rejection","0","0","N/A",
"1","680","Correct Rejection","0","0","N/A",
"0","680","Miss","1","681.5270185470581","0",
"1","720","Hit","1","603.983998298645","0",
"1","710","Hit","1","689.6930336952209","0",
"1","700","Hit","1","540.6789779663086","0",
"1","680","Hit","1","526.852011680603","0",
"1","640","Hit","1","500.6229877471924","0",
"1","560","Correct Rejection","0","0","N/A",
"0","560","Miss","1","702.7790546417236","0",
"1","600","Correct Rejection","0","0","N/A",
"0","600","Miss","1","N/A","1",
"1","640","Correct Rejection","0","0","N/A",
"1","640","Hit","1","539.5830273628235","0",
"0","630","Miss","1","N/A","1",
"1","670","Hit","1","571.9580054283142","0",
"1","660","Hit","1","572.1549987792969","0",
"1","650","Correct Rejection","0","0","N/A",
"1","650","Correct Rejection","0","0","N/A",
"1","650","Hit","1","602.8159856796265","0",
"1","630","Hit","1","603.3100485801697","0",
"1","590","Correct Rejection","0","0","N/A",
"1","590","Correct Rejection","0","0","N/A",
"1","590","Correct Rejection","0","0","N/A",
"1","590","Correct Rejection","0","0","N/A",
"0","590","Miss","1","N/A","1",
"0","630","Miss","1","N/A","1",
"1","670","Hit","1","580.5630087852478","0",
"0","660","Miss","1","N/A","1",
"0","700","Miss","1","N/A","1",
"1","740","Hit","1","597.0360040664673","0",
"0","730","Miss","1","101.9439697265625","1",
"1","770","Hit","1","568.6919689178467","0",
"1","760","Correct Rejection","0","0","N/A",
"0","760","Miss","1","N/A","1",
"1","800","Hit","1","702.3490071296692","0",
"0","790","Miss","1","N/A","1",
"1","830","Hit","1","754.2290091514587","0",


"Impulsive",
"Correct Button","Response Window","Trial Accuracy","Position Is Top","Response Time","Late Response",
"1","600","Correct Rejection","0","0","N/A",
"1","600","Correct Rejection","0","0","N/A",
"1","600","Correct Rejection","0","0","N/A",
"0","600","Miss","1","N/A","1",
"1","640","Correct Rejection","0","0","N/A",
"1","640","Correct Rejection","0","0","N/A",
"1","640","Correct Rejection","0","0","N/A",
"0","640","Miss","1","N/A","1",
"1","680","Correct Rejection","0","0","N/A",
"1","680","Hit","1","629.4599771499634","0",
"0","670","Miss","1","N/A","1",
"1","710","Correct Rejection","0","0","N/A",
"1","710","Correct Rejection","0","0","N/A",
"1","710","Correct Rejection","0","0","N/A",
"1","710","Correct Rejection","0","0","N/A",
"0","710","Miss","1","N/A","1",
"1","750","Correct Rejection","0","0","N/A",
"1","750","Hit","1","718.6550498008728","0",
"1","740","Correct Rejection","0","0","N/A",
"1","740","Hit","1","644.9069976806641","0",
"1","730","Correct Rejection","0","0","N/A",
"1","730","Hit","1","677.3579716682434","0",
"1","710","Correct Rejection","0","0","N/A",
"1","710","Hit","1","319.0670013427734","0",
"1","670","Correct Rejection","0","0","N/A",
"1","670","Correct Rejection","0","0","N/A",
"1","670","Correct Rejection","0","0","N/A",
"1","670","Correct Rejection","0","0","N/A",
"1","670","Correct Rejection","0","0","N/A",
"1","670","Correct Rejection","0","0","N/A",
"1","670","Correct Rejection","0","0","N/A",
"0","670","Miss","1","N/A","1",
"1","710","Hit","1","513.0169987678528","0",
"1","700","Correct Rejection","0","0","N/A",
"1","700","Correct Rejection","0","0","N/A",
"1","700","Hit","1","647.3320126533508","0",
"1","690","Correct Rejection","0","0","N/A",
"1","690","Correct Rejection","0","0","N/A",
"1","690","Correct Rejection","0","0","N/A",
"1","690","Correct Rejection","0","0","N/A",






"","TIME:","2017-09-28T09:21:33-0700","",""
"","USER ID:","ADMIN-UCSF-pe182","",""
"","User Name:","pe182","",""
"","User Age:","13","",""
"","User Grade:","8","",""
"","User Gender:","FEMALE","",""
"","User Handedness:","RIGHT","",""
"","iPad Number:","21","",""
"","Test Type:","Real","",""
"","Build Number:","17","",""
"","OS Version:","10.2.1","",""
"","Device Type:","iPad Mini 3rd Gen", "",""
"","ADAPTIVITY:","YES","",""
"Game Settings:","{
    Actual = 40;
    Adaptive = 1;
    ITI = 1000;
    MaxInterval = 600;
    "P-Start" = 1500;
    Practice = 5;
    Start = 600;
    TRI = 200;
}","",""
"Sustained",
"Correct Button","Response Window","Trial Accuracy","Position Is Top","Response Time","Late Response",
"1","600","Hit","1","367.3409819602966","0",
"1","590","Correct Rejection","0","0","N/A",
"1","590","Correct Rejection","0","0","N/A",
"1","590","Hit","1","309.4700574874878","0",
"1","580","Hit","1","257.6240301132202","0",
"1","560","Hit","1","326.1119723320007","0",
"1","520","Hit","1","309.1059923171997","0",
"1","440","Hit","1","391.3849592208862","0",
"0","280","Miss","1","291.4149761199951","0",
"0","320","Miss","1","341.4099812507629","0",
"1","360","Correct Rejection","0","0","N/A",
"1","360","Correct Rejection","0","0","N/A",
"1","360","Hit","1","321.0020065307617","0",
"1","350","Correct Rejection","0","0","N/A",
"1","350","Hit","1","345.1040387153625","0",
"1","340","Correct Rejection","0","0","N/A",
"0","340","Miss","1","345.7720279693604","0",
"1","380","Hit","1","321.6960430145264","0",
"1","370","Hit","1","287.4000072479248","0",
"1","360","Hit","1","320.0869560241699","0",
"0","340","Miss","1","470.3460335731506","0",
"0","380","Miss","1","435.3500008583069","0",
